,y,n,?
142,34.131355,32.981052,32.88759
143,33.23406,34.71791,32.048027
144,33.36252,33.246326,33.391155
145,33.363865,33.38515,33.250988
146,33.342148,33.06351,33.59434
147,34.507336,34.041145,31.45152
148,33.31468,33.133785,33.551537
149,32.76658,32.750847,34.482574
150,32.98744,33.524517,33.48805
151,33.4744,33.71295,32.812653
152,33.517395,33.750324,32.732285
153,33.148346,33.24594,33.605713
154,33.614193,33.00848,33.377327
155,33.736343,34.37289,31.890759
156,33.393036,33.352135,33.25483
157,33.481377,32.960804,33.557816
158,33.20575,33.10325,33.691006
159,33.144485,33.651615,33.203896
160,33.95566,32.859814,33.184517
161,33.54017,33.424545,33.035286
162,33.23159,33.365433,33.40297
163,34.307575,32.4991,33.19333
164,33.274887,33.390244,33.33487
165,34.11639,32.762806,33.120808
166,33.23951,33.38974,33.370754
167,33.709316,33.28921,33.001472
168,33.705254,33.233658,33.06109
169,33.314598,33.376713,33.308685
170,33.31965,33.237713,33.44264
171,15.845445,42.94805,41.206505
172,33.465187,33.12997,33.404835
173,33.33744,33.28384,33.378723
174,33.23372,33.254128,33.512157
175,33.346485,33.30867,33.34484
176,33.032093,33.934383,33.033527
177,33.155785,33.42028,33.42394
178,33.881878,32.786865,33.331253
179,32.55411,32.446766,34.999126
180,33.75591,32.82613,33.417957
181,32.77751,33.555256,33.66723
182,33.28681,33.48088,33.232307
183,33.28662,33.396343,33.317036
184,33.14244,33.255474,33.60208
185,33.5533,33.320732,33.125965
186,33.135025,33.112164,33.752815
187,33.197468,33.402138,33.40039
188,33.333336,33.333336,33.333336
189,33.03437,33.65022,33.315407
190,33.46388,32.933826,33.602295
191,33.83703,33.316673,32.846306
192,34.297604,32.601227,33.101166
193,32.947178,34.302242,32.750584
194,33.3012,33.183636,33.51516
195,33.684017,33.4003,32.91568
196,33.405052,33.401672,33.19327
197,33.599384,33.044346,33.356266
198,32.41474,33.464657,34.1206
199,33.323406,33.334698,33.341892
200,34.50795,35.504578,29.987473
201,33.371986,33.354958,33.27306
202,33.182365,33.3646,33.45303
203,33.359,33.4366,33.2044
204,33.65034,32.85146,33.4982
205,33.38395,33.171577,33.444477
206,33.549103,33.48173,32.969166
207,33.27295,33.443893,33.283157
208,32.14481,33.700504,34.154686
209,33.462437,33.38471,33.15286
210,33.253365,33.769073,32.977562
211,33.683937,33.286125,33.029934
212,32.7588,33.441097,33.800102
213,33.38632,33.379276,33.234398
214,33.704994,33.30355,32.991455
215,33.99198,32.763725,33.244297
216,45.40444,23.591532,31.004025
217,33.549683,33.334476,33.115845
218,30.738333,34.214104,35.047565
219,33.390175,33.346756,33.263073
220,32.21117,33.71655,34.07228
221,33.357727,33.31425,33.328022
222,30.745945,34.741013,34.513046
223,34.170616,32.746857,33.082523
224,33.183243,33.74709,33.069668
225,32.66781,33.912853,33.419334
226,32.93557,33.532413,33.532013
227,33.3314,33.409794,33.25881
228,33.25405,33.309753,33.436203
229,33.21877,33.214108,33.567123
230,33.317844,33.399704,33.282455
231,33.328026,33.5417,33.130276
232,33.436684,33.24903,33.31429
233,33.397015,33.22913,33.373856
234,33.02362,33.58661,33.38977
235,33.147423,33.446888,33.405693
236,32.12828,34.364525,33.507195
237,33.424335,33.567986,33.00768
238,33.319916,33.224995,33.45509
239,33.31636,33.266914,33.41673
240,33.570335,33.208614,33.22105
241,33.361378,33.25949,33.379135
242,33.064526,33.86381,33.07166
243,33.181267,33.452557,33.366177
244,33.300106,33.400215,33.29968
245,33.515255,33.53768,32.947063
246,33.433212,33.44432,33.122467
247,33.349316,33.312313,33.338375
248,33.629803,33.036842,33.333355
249,33.096943,34.754986,32.14807
250,33.447193,33.25685,33.295956
251,35.57166,31.203402,33.224937
252,33.44141,33.67185,32.88674
253,33.55621,33.759007,32.684784
254,32.963013,33.607845,33.42914
255,33.255043,33.259037,33.485924
256,33.004715,33.630596,33.36469
257,31.556845,34.706566,33.736595
258,34.009975,32.27126,33.71877
259,32.603817,33.711414,33.68477
260,32.70486,34.027355,33.267784
261,34.72251,33.15859,32.118893
262,33.369846,33.276997,33.35316
263,33.02903,33.55918,33.411793
264,33.50164,33.18602,33.31234
265,33.334473,33.332733,33.332798
266,32.058727,34.064667,33.876602
267,33.72983,33.54321,32.726963
268,33.39035,33.272686,33.336964
269,38.593094,26.056183,35.350727
270,34.641197,32.151108,33.207695
271,33.367966,33.665195,32.966843
272,33.324684,33.150753,33.52456
273,33.18083,33.44008,33.3791
274,33.291904,33.279396,33.428703
275,33.33891,33.29258,33.36851
276,33.347576,33.313515,33.338913
277,33.549473,32.9063,33.544228
278,33.31755,33.33996,33.34249
279,22.37775,42.18666,35.435585
280,33.001297,33.259495,33.739204
281,33.11775,33.46457,33.417683
282,32.716076,33.77892,33.505013
283,33.867714,33.33448,32.797806
284,33.392235,33.25856,33.349205
285,33.344704,33.414703,33.240597
286,33.32012,33.34511,33.33476
287,32.595753,34.192192,33.212055
288,29.856014,36.150707,33.993275
289,37.835846,31.064898,31.099255
290,33.687435,33.24748,33.06509
291,33.46315,33.388176,33.14867
292,33.8061,33.503094,32.690804
293,33.66016,33.024086,33.315758
294,33.528515,33.12269,33.348793
295,33.074974,33.45929,33.46574
296,33.30956,33.394375,33.296066
297,32.762974,33.620117,33.616905
298,33.366615,33.406822,33.226562
299,33.357155,33.414616,33.228226
300,33.39512,33.35906,33.24582
301,33.45738,33.269062,33.273556
302,33.185535,33.39628,33.418186
303,36.81679,27.686766,35.496445
304,33.109726,33.341503,33.54877
305,33.630733,33.37441,32.99486
306,33.3262,33.354225,33.31958
307,32.992344,33.305332,33.702328
308,33.16666,33.32745,33.505894
309,37.588074,32.777233,29.634693
310,33.337517,33.329563,33.33292
311,32.841835,33.800396,33.357765
312,33.37215,33.25651,33.37134
313,35.25967,32.396885,32.343445
314,33.49305,33.0967,33.41025
315,32.80207,33.643208,33.554718
316,33.48866,33.580788,32.930557
317,33.508873,33.423634,33.067493
318,32.881035,34.898563,32.220394
319,33.390133,33.380238,33.22962
320,33.791767,33.374058,32.83417
321,33.14774,33.44355,33.408707
322,33.374565,33.57105,33.054382
323,33.65553,33.04276,33.301716
324,33.333336,33.333336,33.333336
325,33.37322,33.26515,33.361633
326,32.949276,33.92373,33.127003
327,33.41577,33.220898,33.363335
328,33.112953,33.409073,33.477978
329,33.581337,32.749546,33.66912
330,33.36925,33.49912,33.131626
331,35.62879,32.1177,32.253506
332,33.35386,33.22735,33.418793
333,33.303486,33.388294,33.308224
334,33.305954,33.37256,33.321484
335,33.47348,33.363533,33.162987
336,33.33701,33.32171,33.34128
337,33.406033,33.276512,33.31746
338,33.307606,33.038548,33.653843
339,33.281033,33.581505,33.137466
340,33.3584,33.312096,33.329506
341,32.052338,33.268784,34.678883
342,33.353806,33.36478,33.281414
343,33.18019,32.96804,33.85177
344,35.63552,32.249485,32.115
345,33.35501,33.41067,33.234314
346,33.27725,33.419563,33.303185
347,29.334253,35.255558,35.410187
348,35.008823,36.38722,28.60395
349,33.157017,33.395233,33.44775
350,33.25499,32.58421,34.160797
351,33.369442,33.195766,33.434788
352,33.48211,33.11575,33.40214
353,33.6569,32.976154,33.36695
354,33.913708,32.90396,33.182335
355,34.504566,30.775187,34.72025
356,33.566036,33.013218,33.420746
357,33.484592,33.28533,33.230072
358,33.240387,34.552494,32.207127
359,33.176865,33.522808,33.300327
360,33.37011,33.51892,33.11097
361,33.13893,33.441128,33.419937
362,33.333336,33.333336,33.333336
363,33.296745,33.38044,33.32281
364,33.152443,33.33476,33.512794
365,33.157738,33.167015,33.675247
366,32.694935,34.057472,33.247585
367,32.405243,34.3784,33.21636
368,33.196697,33.24326,33.56004
369,33.2608,33.524513,33.214684
370,32.226406,34.911034,32.862564
371,33.585827,33.234566,33.179604
372,35.686207,32.07154,32.24225
373,33.377365,33.276825,33.345814
374,33.100925,33.384254,33.514816
375,33.333237,33.334137,33.33263
376,33.320316,33.337746,33.341938
377,33.382797,33.40744,33.20976
378,32.976826,33.62308,33.400093
379,33.769108,33.864094,32.366802
380,33.646114,32.804123,33.549763
381,30.804495,35.17201,34.023495
382,33.068024,33.604958,33.327023
383,32.887184,34.029682,33.083126
384,33.258354,33.17084,33.5708
385,33.223625,33.443123,33.333252
386,33.49655,33.198513,33.30493
387,32.98794,33.460598,33.551453
388,33.442753,33.24746,33.309788
389,33.09432,33.889397,33.016285
390,33.098377,33.596184,33.305443
391,33.590008,34.685863,31.72413
392,33.610783,33.578384,32.810837
393,33.2012,34.25637,32.542427
394,32.77385,33.9668,33.259346
395,33.47672,32.549835,33.973446
396,33.135254,33.335148,33.529602
397,33.203262,33.485073,33.311672
398,31.914515,34.930294,33.15519
399,33.6341,33.693775,32.672123
400,33.631603,33.29209,33.076305
401,33.402462,33.198032,33.399506
402,33.671658,33.294765,33.03358
403,33.36515,33.28391,33.35094
404,33.231285,33.31929,33.44943
405,33.349236,33.275818,33.374943
406,33.497253,33.22379,33.27896
407,33.241333,33.535404,33.223263
408,33.958237,34.40726,31.6345
409,32.85859,33.73032,33.411095
410,33.666176,33.215492,33.118336
411,33.20198,33.45439,33.343628
412,33.559372,33.62922,32.81141
413,33.135315,33.43604,33.428642
414,33.23098,33.244083,33.524933
415,33.36398,33.676704,32.959316
416,33.48956,33.20613,33.30431
417,32.85199,35.481052,31.666956
418,32.926712,33.161644,33.911644
419,33.470352,33.40773,33.121914
420,32.98639,33.638237,33.375378
421,33.276077,33.20256,33.52136
422,33.28069,33.369797,33.34951
423,33.14674,33.19391,33.659355
424,33.39912,33.51428,33.0866
425,33.45834,33.248974,33.292686
426,33.38256,33.49319,33.124252
427,33.260086,33.476067,33.263847
428,33.027466,33.32004,33.65249
429,33.024197,33.500237,33.47557
430,33.531914,33.309917,33.158173
431,33.434605,33.2111,33.354298
432,33.206364,33.32027,33.47337
433,33.372925,33.443417,33.18366
