,y,n,?
149,31.847528,32.98069,35.171783
150,32.744114,33.0803,34.175583
151,32.440586,34.22528,33.334133
152,33.051067,35.092224,31.856712
153,32.770306,33.315174,33.91452
154,33.406147,31.89123,34.702625
155,34.072304,32.795803,33.131893
156,33.78185,33.17986,33.038284
157,32.677883,34.44405,32.878067
158,33.859715,33.563766,32.576523
159,33.007755,32.476093,34.516148
160,33.733276,33.218994,33.047726
161,32.27846,35.187553,32.53398
162,34.382767,31.9997,33.61753
163,32.89413,33.92603,33.17984
164,33.420204,33.046356,33.533443
165,32.764896,33.447834,33.78727
166,33.129253,33.28973,33.581017
167,33.35101,34.501877,32.14711
168,32.883816,33.011707,34.104477
169,33.445087,33.268803,33.286114
170,33.31174,33.693783,32.994476
171,33.045425,33.929653,33.024918
172,35.318443,31.842363,32.839195
173,32.82985,32.00686,35.1633
174,33.62548,32.876225,33.498295
175,32.827644,32.450905,34.72145
176,32.59883,34.04994,33.351234
177,34.336716,31.55082,34.112465
178,32.115738,33.729504,34.154762
179,33.010513,32.457897,34.53159
180,33.364666,33.567802,33.067535
181,33.43407,33.165665,33.400257
182,32.450657,32.951817,34.597527
183,33.60493,32.53738,33.857693
184,33.28001,31.902206,34.81778
185,33.991444,31.786469,34.222084
186,33.62612,33.12584,33.248043
187,30.522215,32.234947,37.242832
188,35.94915,32.281567,31.769287
189,32.608444,33.25553,34.136032
190,32.051582,33.3626,34.585823
191,33.803642,33.109627,33.086735
192,32.956024,34.241413,32.802563
193,33.632133,33.10778,33.260086
194,33.102642,32.758377,34.138973
195,33.51774,35.82571,30.65655
196,32.598885,33.595024,33.80609
197,32.4137,33.717556,33.868744
198,34.37829,33.218704,32.40301
199,33.10348,33.11253,33.78399
200,33.282124,33.104305,33.613575
201,33.48111,33.60769,32.911198
202,34.43014,31.794939,33.77492
203,32.840965,33.356632,33.802402
204,34.602165,32.691284,32.706554
205,32.39936,33.933334,33.667305
206,34.44708,32.705917,32.84701
207,33.11742,33.3537,33.528885
208,33.62087,33.24073,33.1384
209,33.053486,32.67473,34.271793
210,32.86688,33.798653,33.33447
211,32.59788,32.889835,34.512283
212,32.59949,33.821682,33.578835
213,32.208496,33.180218,34.61128
214,32.53339,33.7001,33.76651
215,34.555035,32.561436,32.88353
216,32.987274,34.56534,32.447388
217,33.159794,32.787304,34.05291
218,33.422165,33.219074,33.358765
219,34.592525,32.498734,32.908733
220,32.738705,33.643715,33.617573
221,32.496258,33.945503,33.55824
222,33.312176,32.87145,33.816376
223,34.34588,32.925762,32.728367
224,33.135998,33.80783,33.05617
225,33.43994,33.189426,33.370632
226,32.89564,33.865746,33.23862
227,31.902712,33.537476,34.559807
228,34.18231,33.715786,32.101906
229,32.47255,32.801785,34.725662
230,33.70686,33.433495,32.859646
231,33.940464,31.173077,34.88646
232,33.796707,32.47102,33.732273
233,33.552826,33.27467,33.172512
234,33.613274,33.457222,32.92951
235,32.936005,33.305637,33.75836
236,32.738995,33.9793,33.281696
237,34.05465,32.804176,33.141174
238,33.34466,32.06068,34.59465
239,33.700787,33.20667,33.092545
240,34.763016,33.47599,31.761
241,33.725517,33.02109,33.25339
242,32.572384,33.59429,33.83332
243,33.661304,33.424904,32.91379
244,33.281975,33.322105,33.395912
245,30.970663,33.36229,35.667046
246,33.336952,34.09298,32.57007
247,32.20419,34.502037,33.293774
248,29.613527,38.30657,32.0799
249,32.98918,32.474216,34.5366
250,32.957184,33.39324,33.64957
251,36.396267,30.828226,32.77551
252,31.719707,33.77902,34.501274
253,33.742214,33.10165,33.15614
254,33.253296,33.46314,33.28357
255,32.856903,34.822865,32.32023
256,33.69736,33.78678,32.515858
257,32.436985,34.36343,33.199585
258,33.23824,31.866676,34.89509
259,33.527287,33.682693,32.790024
260,35.41264,34.174034,30.413326
261,34.52502,32.3401,33.134876
262,32.179653,34.2764,33.543945
263,33.126785,33.362125,33.511086
264,32.776207,33.223713,34.000084
265,33.06041,33.14899,33.790596
266,33.918205,32.708817,33.37298
267,33.2476,33.476196,33.276207
268,32.803764,32.56897,34.627262
269,32.84026,33.78002,33.379726
270,33.238792,32.87147,33.889732
271,33.213005,32.969875,33.81712
272,33.46243,33.78251,32.75506
273,36.415367,33.21639,30.36825
274,33.489693,32.700676,33.80963
275,32.93271,34.102196,32.965096
276,32.904797,33.228455,33.866753
277,32.61853,33.497074,33.8844
278,33.156918,33.578865,33.264217
279,32.986183,34.09826,32.915558
280,32.75835,33.685986,33.555664
281,34.22046,33.66187,32.11767
282,34.153584,31.508675,34.337734
283,34.044205,33.278492,32.677303
284,33.09778,34.32911,32.573112
285,33.082355,33.428555,33.489082
286,32.849834,33.615143,33.535023
287,33.310093,33.408756,33.281147
288,32.852657,32.94202,34.20532
289,34.864655,33.479683,31.65566
290,33.93588,32.65596,33.40816
291,33.487747,32.80048,33.711777
292,33.455273,33.269947,33.27478
293,34.02029,32.8427,33.137012
294,33.24366,32.05052,34.705822
295,32.586662,34.910233,32.50311
296,33.5577,33.608757,32.833546
297,33.73216,32.990482,33.27736
298,33.717243,34.594704,31.688055
299,34.198456,33.63725,32.164295
300,32.648563,33.907986,33.443447
301,33.513866,33.702667,32.783463
302,32.211094,34.318447,33.470455
303,33.096798,34.539856,32.36335
304,33.45412,33.2847,33.261185
305,32.69484,33.823277,33.48188
306,34.049942,32.87229,33.07777
307,33.76026,33.782448,32.45729
308,32.212646,35.011684,32.77567
309,32.726513,34.071358,33.20213
310,32.054344,34.387936,33.55772
311,32.89462,33.838684,33.2667
312,34.23783,33.25064,32.511528
313,34.023937,33.188976,32.787086
314,33.62425,33.283066,33.09268
315,33.3647,33.393684,33.241615
316,32.44965,33.83918,33.711178
317,32.92214,33.32316,33.754707
318,32.590546,34.335842,33.073616
319,33.179817,32.668938,34.151245
320,33.24528,32.296738,34.457977
321,32.670166,34.358032,32.971798
322,33.37945,33.26302,33.357525
323,33.2984,33.49654,33.205063
324,33.162666,34.219482,32.61786
325,33.30424,33.13418,33.56158
326,32.384697,34.460743,33.154568
327,33.232212,33.79939,32.968407
328,31.668362,32.99305,35.33859
329,33.15929,33.731453,33.10926
330,33.46504,32.784657,33.75031
331,33.80082,32.84503,33.354145
332,30.145422,31.282879,38.571705
333,33.05989,32.50378,34.436325
334,33.229855,34.692204,32.07794
335,33.99078,34.10379,31.90543
336,34.12058,33.558083,32.321342
337,34.17135,32.581276,33.247375
338,34.191162,32.479717,33.329113
339,33.656345,33.29102,33.05263
340,33.517056,33.446697,33.036247
341,32.53777,32.444324,35.017906
342,33.12923,33.657867,33.2129
343,32.527008,33.932156,33.540844
344,32.670673,33.53992,33.789402
345,33.436115,33.97794,32.585945
346,34.65925,32.874718,32.466038
347,34.122368,32.48589,33.391743
348,32.81348,32.82258,34.363945
349,33.81664,32.448627,33.734737
350,33.02245,34.068665,32.908882
351,32.511814,34.15633,33.33186
352,32.578594,33.222412,34.198994
353,33.531178,34.196175,32.272644
354,32.634796,33.777176,33.588028
355,33.556652,32.994556,33.44879
356,33.124977,33.002926,33.8721
357,33.063038,33.765663,33.171295
358,33.55344,33.38848,33.05808
359,33.158,33.6658,33.176197
360,32.948143,33.52873,33.523132
361,32.74321,32.771324,34.48547
362,33.1036,33.59053,33.30587
363,33.375446,33.41862,33.20593
364,33.38957,33.708652,32.901783
365,32.56274,34.234344,33.202915
366,32.213528,33.744682,34.041794
367,33.589874,33.17214,33.237984
368,32.4321,33.653435,33.914463
369,33.112114,33.084755,33.803127
370,32.98789,33.290146,33.72197
371,33.847607,33.48583,32.666565
372,33.163773,33.125576,33.71066
373,33.17299,33.546787,33.28022
374,33.475925,33.351303,33.172768
375,33.309387,33.001236,33.689377
376,33.60154,33.80411,32.59435
377,33.143036,33.990906,32.866055
378,33.420906,32.774776,33.804317
379,32.996895,32.404415,34.598686
380,32.611675,33.74625,33.642082
381,34.59594,32.591763,32.8123
382,32.147106,34.439877,33.41301
383,33.933712,32.090996,33.975296
384,32.887222,33.687336,33.425438
385,32.811752,32.935963,34.252285
386,35.44897,31.966967,32.58406
387,33.594788,33.35888,33.046333
388,32.608517,33.75379,33.637695
389,33.237885,33.019043,33.74308
390,33.017044,32.773262,34.209694
391,34.309002,32.846077,32.84492
392,32.52567,34.210815,33.26351
393,33.169937,34.481888,32.34817
394,32.82072,33.18157,33.997707
395,33.205105,33.654766,33.14013
396,33.806564,32.785423,33.408012
397,32.607918,34.702526,32.689552
398,32.204758,32.82923,34.966007
399,33.773422,32.670338,33.556244
400,35.062965,31.785328,33.151707
401,32.522163,33.77156,33.706276
402,33.98471,32.579308,33.435978
403,33.930298,32.935272,33.134426
404,32.454117,33.014446,34.531437
405,32.540176,33.15365,34.30618
406,31.923473,33.749374,34.32715
407,33.16764,33.450737,33.38162
408,32.71738,34.344242,32.93838
409,35.155315,32.25311,32.591583
410,32.86193,33.39562,33.742455
411,33.495247,33.300655,33.204098
412,33.606575,33.033623,33.359802
413,33.618073,33.70142,32.680508
414,31.084957,37.10696,31.808075
415,33.143852,32.76139,34.094753
416,31.158033,33.808308,35.03366
417,33.34227,32.179306,34.478428
418,32.70503,33.72325,33.571712
419,33.197746,33.761612,33.040646
420,33.688114,32.86827,33.44361
421,34.050907,32.677425,33.27166
422,33.692863,33.85563,32.451504
423,33.43722,32.54593,34.016846
424,34.012714,33.431274,32.556007
425,32.23786,34.480553,33.28159
426,33.971333,33.119865,32.9088
427,33.091995,33.005844,33.90216
428,33.367176,33.418125,33.2147
429,34.032864,32.76147,33.205666
430,31.763262,34.109463,34.127277
431,33.31479,33.866005,32.81921
432,33.44619,33.095776,33.458035
433,32.787113,33.062874,34.15001
