,y,?,n
79,12.945928,76.10104,10.953036
80,8.149102,84.12209,7.7288055
81,84.10185,6.832708,9.065435
82,68.98624,18.473417,12.540346
83,85.544106,7.359109,7.0967817
84,6.9270253,8.272875,84.8001
85,85.6506,7.605198,6.7441983
86,85.32862,7.9047546,6.7666225
87,81.61982,8.976407,9.403768
88,86.125755,7.1427546,6.731493
89,11.856603,24.853788,63.289608
90,10.635262,7.613459,81.75128
91,7.805357,67.34359,24.851059
92,15.602295,10.770145,73.62756
93,7.918653,7.7455783,84.33578
94,85.835464,7.215418,6.94912
95,8.454362,8.064858,83.48078
96,8.163743,7.723717,84.11253
97,9.835289,11.657064,78.507645
98,85.8584,7.5200043,6.6216
99,7.0089536,8.159953,84.83109
100,6.6800723,8.136724,85.183205
101,9.484157,8.2697315,82.24611
102,6.865909,7.853039,85.28106
103,20.476395,68.06722,11.456387
104,12.230771,29.143187,58.626038
105,72.03933,15.550195,12.410478
106,8.094705,83.83635,8.068947
107,14.232697,8.460077,77.30722
108,42.72229,23.253874,34.023838
109,6.6180067,8.997771,84.384224
110,86.15718,7.136991,6.705834
111,8.089299,15.139344,76.771355
112,85.71173,7.574113,6.7141585
113,7.5433307,8.656886,83.79978
114,9.890422,18.120613,71.98897
115,6.753896,8.620896,84.625206
116,59.653694,23.913094,16.433208
117,11.277945,8.1710005,80.551056
118,72.51111,14.73082,12.75807
119,84.8697,6.8529716,8.277332
120,51.238407,15.519131,33.242462
121,85.85601,7.326868,6.8171186
122,81.92857,9.786914,8.2845125
123,10.188227,25.35302,64.458755
124,63.352745,22.700583,13.9466715
125,80.26921,11.626865,8.103924
126,7.1848965,11.0501995,81.76491
127,19.021675,54.535473,26.44285
128,16.398087,45.364944,38.236973
129,8.822255,8.0907955,83.08695
130,73.17932,12.190084,14.630583
131,85.457214,7.809859,6.7329288
132,86.00638,6.9199286,7.07369
133,85.88582,6.845331,7.2688513
134,85.87353,7.2293677,6.8971066
135,86.1957,7.0666447,6.7376504
136,7.302998,8.184444,84.51256
137,6.9144754,8.7987385,84.28678
138,6.640269,9.06665,84.29308
139,85.94433,6.977905,7.0777664
140,85.636826,6.9271555,7.4360147
141,86.11694,6.860423,7.022634
142,7.7524133,8.4176445,83.82995
143,10.20471,68.92894,20.866356
144,10.007796,53.513588,36.47861
145,83.731834,7.9111376,8.357026
146,17.569046,15.129691,67.301254
147,85.61023,7.0955696,7.2942095
148,13.028531,53.277122,33.694344
149,60.591705,24.68834,14.719955
150,85.727325,6.940218,7.332452
151,9.021073,7.626465,83.352455
152,7.1828074,9.809624,83.00757
153,52.109844,31.704176,16.185974
154,67.94363,12.57066,19.485712
155,85.40108,6.784076,7.814847
156,10.798459,21.11568,68.08586
157,68.258,19.028759,12.713237
158,7.962726,8.964866,83.0724
159,12.607532,58.333694,29.05877
160,6.755484,8.088958,85.155556
161,49.849995,9.954938,40.195076
162,85.53267,7.769198,6.6981397
163,8.802014,12.240776,78.957214
164,13.090448,18.59191,68.31764
165,73.02074,12.944499,14.034759
166,60.415314,26.190931,13.393754
167,35.54078,46.615223,17.843996
168,6.961461,8.301857,84.73668
169,8.262674,7.7671247,83.9702
170,85.52783,6.858798,7.6133714
171,10.264246,24.600433,65.13532
172,10.242631,7.6990223,82.05834
173,16.801224,70.10477,13.0940075
174,9.812996,36.21744,53.969563
175,7.2203217,8.774683,84.005
176,7.152699,7.9085865,84.93871
177,78.41605,9.69463,11.889317
178,6.9585204,8.073488,84.96799
179,6.9818697,10.914973,82.10315
180,16.687956,57.96865,25.343391
181,12.905195,28.859404,58.2354
182,6.766058,84.54489,8.689048
183,11.6198015,19.64876,68.73144
184,10.697593,40.09803,49.204376
185,82.0248,8.373624,9.601572
186,7.04933,13.507046,79.44362
187,57.843853,26.93287,15.22327
188,11.166428,24.444464,64.389114
189,68.49938,13.932228,17.568388
190,58.502422,18.046852,23.450724
191,6.919795,8.644331,84.43587
192,7.849092,43.711155,48.439747
193,7.622193,7.7575855,84.62022
194,67.47261,13.064842,19.462547
195,52.65003,14.333714,33.016262
196,82.88899,9.5384865,7.572516
197,7.7241287,8.01634,84.25953
198,12.699652,33.253197,54.047157
199,7.603055,7.843138,84.55381
200,7.753045,8.420234,83.82672
201,8.887402,7.6877394,83.42485
202,9.463276,7.5741606,82.96257
203,84.87728,8.377932,6.744789
204,9.3273535,14.363529,76.30911
205,17.177881,66.88104,15.941077
206,14.699559,72.96839,12.332048
207,9.94688,7.5874863,82.46562
208,7.3080435,7.8768096,84.81515
209,11.751186,43.89019,44.35862
210,85.75944,7.1259394,7.1146226
211,10.2050495,15.664135,74.13081
212,11.381025,43.337307,45.281677
213,12.350082,9.084598,78.565315
214,83.88432,6.952377,9.163303
215,8.105354,7.803668,84.09098
216,84.51477,6.8746514,8.610578
217,7.253888,8.505244,84.24087
218,7.6258883,7.7756166,84.598495
219,7.268817,10.807769,81.923416
220,8.730171,8.607905,82.66193
221,11.375678,45.12358,43.500744
222,69.72436,16.735958,13.539688
223,85.95626,7.1973495,6.846387
224,22.939209,12.499717,64.56107
225,7.64746,7.721571,84.63097
226,7.6567106,7.888346,84.45495
227,84.531586,8.583108,6.885302
228,38.62973,9.213309,52.156956
229,73.28389,16.082651,10.633454
230,30.020336,52.802692,17.176971
231,7.4252152,9.031478,83.543304
232,85.26088,8.048834,6.6902885
233,7.2255464,8.256137,84.51831
234,84.2269,7.861691,7.9114184
235,10.619679,8.221888,81.15843
236,7.091789,8.074212,84.834
237,7.457556,8.722989,83.81946
238,85.93525,7.0657334,6.99902
239,83.49103,6.7924337,9.716537
240,8.799517,7.765089,83.435394
241,8.273737,7.7233567,84.00291
242,15.447375,11.386332,73.1663
243,8.437429,7.6589665,83.9036
244,23.559608,10.162958,66.277435
245,11.458484,27.876875,60.664642
246,84.31267,7.027614,8.659725
247,6.831361,82.56361,10.605033
248,7.7032065,10.24883,82.047966
249,85.482994,7.0404625,7.476542
250,72.282166,13.661435,14.056398
251,7.2809854,16.016058,76.70295
252,85.774925,6.890131,7.334946
253,7.6413803,8.087442,84.27117
254,6.423006,12.165688,81.41131
255,8.29061,83.86894,7.8404417
256,85.63361,7.268714,7.097668
257,19.585318,11.530745,68.883934
258,6.5984764,8.667415,84.73411
259,10.151311,7.7375846,82.11111
260,6.701203,8.473148,84.82565
261,6.607648,9.159359,84.232994
262,8.9297285,16.607605,74.46266
263,12.230474,20.490326,67.279205
264,19.404196,29.857922,50.737877
265,84.88018,7.356485,7.763335
266,7.1763663,7.887125,84.93651
267,40.071564,15.997722,43.93071
268,20.534977,10.73364,68.73138
269,38.44124,36.244183,25.31459
270,73.050186,9.723961,17.225855
271,9.734937,7.9113746,82.35368
272,85.57435,7.599889,6.8257675
273,82.321945,9.313314,8.364751
274,12.127684,46.303604,41.568718
275,85.70528,6.7715087,7.5232096
276,85.85591,6.911254,7.2328353
277,86.182846,6.976734,6.8404274
278,86.18522,6.9945226,6.8202605
279,18.832842,29.381033,51.786125
280,56.165035,19.17564,24.65933
281,86.04244,6.8968415,7.0607133
282,85.67594,6.8478503,7.4762106
283,7.3433623,14.405438,78.2512
284,7.0341954,7.8954844,85.07032
285,7.112924,7.966359,84.920715
286,6.6396484,82.63396,10.72639
287,7.4054384,8.529881,84.06469
288,9.162387,7.6428614,83.19475
289,6.881136,8.21407,84.90479
290,7.0402236,8.150899,84.80888
291,7.369653,8.462369,84.167984
292,8.104274,10.72098,81.17474
293,18.779585,56.840984,24.379433
294,85.214424,8.0999565,6.6856265
295,86.089264,7.2613544,6.6493816
296,6.696072,8.304989,84.99894
297,7.8572154,18.785486,73.3573
298,7.3427973,8.208872,84.44833
299,85.12359,6.961195,7.915216
300,26.588064,20.146185,53.26575
301,85.77187,7.08302,7.1451025
302,85.37163,6.7889414,7.8394227
303,85.01859,8.184014,6.7973933
304,48.348396,32.61423,19.037374
305,9.832469,17.18127,72.98626
306,11.462107,41.50449,47.033398
307,77.582825,12.986355,9.430819
308,8.375671,7.8263946,83.79793
309,85.23695,8.05782,6.7052236
310,9.871905,16.699677,73.42841
311,6.72928,83.9558,9.314918
312,85.99196,6.988354,7.0196877
313,57.800655,17.975145,24.224203
314,12.112483,7.9272666,79.96026
315,12.450963,11.763114,75.78593
316,7.077787,7.8415074,85.0807
317,8.683451,9.004735,82.31181
318,10.929287,9.885721,79.185
319,7.209092,8.12502,84.665886
320,7.28713,8.268607,84.44426
321,8.158875,8.559018,83.282104
322,10.737831,31.515455,57.746716
323,86.02822,6.986684,6.985095
324,12.047281,62.69346,25.25926
325,67.08746,17.311241,15.601301
326,85.38321,8.013346,6.603448
327,7.285755,7.9381003,84.77614
328,7.9288797,8.729478,83.341644
329,85.867874,7.1199546,7.012172
330,8.534021,9.967689,81.49828
331,7.513225,7.997518,84.489265
332,24.764706,14.450052,60.78524
333,6.601813,8.541161,84.857025
334,85.971466,7.2921157,6.736423
335,6.753388,8.433878,84.81274
336,16.76202,16.899506,66.33847
337,14.154794,47.369366,38.475838
338,82.08603,9.292284,8.621692
339,72.46787,16.682972,10.849164
340,12.702075,68.31956,18.97837
341,7.221146,7.9291463,84.84971
342,85.37913,7.6301365,6.9907403
343,13.749472,55.96481,30.285723
344,85.542175,6.7551193,7.7027106
345,85.731964,7.5963964,6.671638
346,7.2013593,84.70362,8.095021
347,11.626477,22.143255,66.23027
348,85.95372,7.217852,6.8284287
349,7.312651,7.77145,84.9159
350,84.88699,6.7764187,8.33659
351,86.15143,6.9029093,6.945667
352,83.2017,7.1508803,9.647422
353,8.816574,74.77687,16.406559
354,85.03362,7.7728167,7.1935654
355,20.836432,54.777016,24.38656
356,53.13157,14.340472,32.527966
357,9.143024,7.61564,83.24133
358,86.137634,7.032445,6.8299227
359,12.501398,49.84346,37.655144
360,11.451144,7.929326,80.61953
361,12.350636,38.206654,49.442707
362,85.81895,7.378034,6.803013
363,29.254665,50.154774,20.59056
364,7.7859836,10.804595,81.409424
365,7.5660453,8.260463,84.17349
366,13.845107,49.732025,36.422867
367,12.315689,36.76858,50.915737
368,49.338703,30.495161,20.16614
369,21.528019,45.81069,32.661293
370,6.898301,11.229585,81.872116
371,85.95574,7.0605016,6.9837475
372,16.488522,49.054165,34.45731
373,85.93605,6.897146,7.166802
374,85.783516,6.986165,7.2303267
375,7.0379577,8.900946,84.0611
376,85.50528,7.305747,7.188978
377,86.14997,7.032384,6.817648
378,85.63657,7.342394,7.0210376
379,8.462694,7.7803383,83.75697
380,6.6793995,8.486937,84.833664
381,86.14871,7.0180216,6.8332644
382,57.55887,12.437701,30.003422
383,85.54191,7.782132,6.67596
384,12.44444,45.99351,41.56205
385,8.7538185,8.060577,83.18561
386,6.6633725,10.188776,83.14785
387,50.05637,30.557451,19.386185
388,16.395695,29.647413,53.95689
389,7.80828,7.8443947,84.34732
390,6.686935,8.608692,84.70438
391,8.957013,9.720612,81.32238
392,6.554217,81.351425,12.094362
393,7.2611794,84.64334,8.095479
394,8.241922,74.890915,16.867174
395,8.543051,8.046234,83.41071
396,13.679353,44.39606,41.92459
397,8.459304,7.9461603,83.594536
398,25.1674,59.413345,15.419253
399,76.06461,12.419564,11.515825
400,73.40657,16.085592,10.507835
401,82.82292,9.921025,7.256046
402,71.506805,13.097529,15.39566
403,36.8485,38.41328,24.73822
404,84.967026,8.347537,6.6854334
405,6.671478,8.742888,84.58563
406,85.79104,7.3229365,6.886024
407,6.647218,8.42654,84.92624
408,77.55815,10.76805,11.673797
409,86.1401,6.86139,6.9985127
410,14.056561,12.92128,73.022156
411,85.75221,6.9052577,7.342528
412,85.24942,7.1829505,7.5676374
413,10.221691,13.127089,76.65123
414,9.270057,14.776416,75.95353
415,85.54523,6.8961473,7.558625
416,10.185322,8.010719,81.803955
417,7.8850465,7.807349,84.3076
418,18.186226,8.591231,73.22255
419,53.18242,18.200083,28.6175
420,7.4435263,9.66016,82.89632
421,14.041987,62.016243,23.941765
422,7.0061765,14.050155,78.943665
423,6.5901995,8.820068,84.58973
424,9.870762,7.6220765,82.507164
425,8.524833,7.8768015,83.598366
426,85.605255,7.7229443,6.6718044
427,11.603536,62.199764,26.196703
428,9.347707,7.579237,83.07306
429,58.451813,29.1015,12.446692
430,8.304193,7.7749767,83.92083
431,85.085335,8.184131,6.7305336
432,75.61749,13.6056,10.776911
433,83.73828,9.021563,7.240154
