,y,?,n
299,36.723255,34.220238,29.056501
300,29.624203,35.12498,35.250816
301,35.30066,36.074783,28.624552
302,32.260662,33.70378,34.035557
303,37.305202,34.058266,28.63653
304,34.56554,32.641705,32.792755
305,31.171947,35.165257,33.6628
306,31.426367,32.767975,35.80566
307,36.906895,34.112133,28.980965
308,31.279839,26.60031,42.119843
309,35.04403,33.746113,31.209856
310,30.583773,25.91933,43.496902
311,35.110073,28.665268,36.224655
312,37.285404,33.255016,29.459578
313,44.84316,28.862226,26.294613
314,33.82076,33.619347,32.55989
315,35.988922,35.23902,28.772053
316,28.022882,34.574932,37.40218
317,42.36962,19.425032,38.20535
318,31.328995,34.573452,34.097553
319,34.22938,22.858738,42.911877
320,34.073357,26.570257,39.356388
321,35.880615,34.673405,29.445978
322,37.224014,34.34547,28.430521
323,36.36331,34.03558,29.601109
324,48.6811,26.95064,24.368263
325,23.518698,21.3357,55.145603
326,40.49402,26.991468,32.514515
327,35.792248,27.00722,37.200535
328,39.075146,21.171762,39.75309
329,37.01148,34.669514,28.319008
330,29.29803,26.614237,44.087734
331,25.932926,36.45282,37.614258
332,33.071735,32.108276,34.819992
333,33.9146,30.789125,35.296276
334,39.71212,32.148712,28.139174
335,31.555561,26.707224,41.737217
336,29.093685,35.019684,35.886627
337,29.451576,33.48687,37.061558
338,34.318512,32.06796,33.613537
339,37.699352,34.677902,27.622753
340,33.059345,29.894915,37.045742
341,35.422173,34.728477,29.849348
342,36.36047,29.412859,34.22667
343,32.758175,30.75993,36.481895
344,46.094658,28.22033,25.685019
345,35.89794,34.58698,29.51508
346,36.206367,28.63124,35.162388
347,25.86878,36.367558,37.763668
348,39.343693,32.352154,28.304152
349,32.04832,33.80898,34.142693
350,47.603764,27.507187,24.889051
351,32.967995,30.277681,36.75432
352,38.81812,32.081005,29.100878
353,29.171833,15.410216,55.41795
354,31.81982,31.659777,36.5204
355,36.671917,25.96766,37.360424
356,40.7714,34.37794,24.85066
357,33.33088,30.315006,36.354122
358,35.10743,31.095549,33.797024
359,26.41929,35.374336,38.206367
360,40.80393,31.867558,27.328514
361,31.360508,29.971195,38.668297
362,36.794716,35.81478,27.390501
363,45.8941,28.62285,25.483047
364,39.082977,22.122145,38.794884
365,31.729115,32.395676,35.87521
366,37.79942,31.996721,30.203861
367,29.333046,34.4504,36.216557
368,34.206245,36.368114,29.425638
369,42.518448,17.821129,39.660427
370,32.47853,33.441513,34.079956
371,35.60597,30.47469,33.919342
372,36.571156,33.495247,29.933596
373,34.251904,34.68269,31.065413
374,36.278748,30.911678,32.809578
375,27.62028,34.98734,37.39238
376,35.87161,32.57148,31.556913
377,37.75169,34.334988,27.913326
378,35.98018,34.88924,29.130577
379,25.754633,35.500607,38.74476
380,34.77583,33.56257,31.6616
381,38.41796,28.955063,32.626976
382,38.505104,32.382713,29.112179
383,39.04293,31.497145,29.459923
384,38.325806,28.280342,33.393852
385,37.053265,34.91282,28.033915
386,34.286263,32.18185,33.53189
387,33.096725,34.17328,32.73
388,28.939476,36.283314,34.777206
389,30.397955,35.680954,33.92109
390,30.477772,33.333416,36.188816
391,39.555252,31.972843,28.471903
392,31.58581,35.035572,33.378616
393,31.898907,35.327198,32.773895
394,26.98896,30.593237,42.4178
395,37.25964,32.421627,30.318733
396,35.34549,31.030369,33.624146
397,41.806458,15.2477045,42.945843
398,34.846703,35.595024,29.558273
399,35.02346,34.029526,30.947021
400,37.73339,33.299465,28.967136
401,34.089176,33.81502,32.095806
402,33.297432,33.671776,33.030796
403,35.175625,35.44908,29.375294
404,34.33735,33.22715,32.435493
405,36.53696,34.676212,28.786833
406,38.368042,32.61123,29.020733
407,25.742739,26.553785,47.70348
408,45.42572,28.493628,26.080656
409,38.238068,34.84608,26.915857
410,30.563631,34.97826,34.4581
411,34.14103,32.62235,33.236618
412,37.94419,34.843025,27.212788
413,30.808226,35.23682,33.954956
414,34.57648,28.702085,36.72143
415,34.603172,31.105125,34.291706
416,29.167492,33.971107,36.861404
417,36.429153,19.395224,44.17562
418,32.289856,30.958155,36.75199
419,35.842022,28.136179,36.021805
420,44.43318,29.147688,26.419132
421,28.669094,35.606422,35.724483
422,29.132587,30.514166,40.353245
423,33.713314,30.471056,35.815624
424,31.684065,30.716988,37.598946
425,32.94323,31.95048,35.106293
426,36.71888,33.716778,29.564348
427,29.852537,35.256744,34.890713
428,30.407742,36.268093,33.324165
429,44.74155,28.809988,26.448463
430,28.89383,34.137405,36.96876
431,36.47651,34.154118,29.369377
432,41.9989,30.490961,27.51014
433,36.795128,32.68528,30.519598
