,y,n,?
402,31.266617,33.660244,35.073135
403,35.57703,32.14988,32.27309
404,23.257257,40.36015,36.38259
405,31.603289,35.50345,32.893257
406,32.418488,34.27043,33.311073
407,31.215277,37.019512,31.765207
408,33.074932,31.462828,35.46224
409,31.635412,37.265724,31.098866
410,32.396717,44.053787,23.549496
411,36.639263,34.869843,28.490894
412,29.884464,33.735622,36.379913
413,38.715057,33.221287,28.063652
414,36.595066,24.544306,38.860634
415,36.83645,26.496565,36.666985
416,38.32021,27.830881,33.848915
417,37.85665,30.690723,31.452625
418,34.446674,31.284678,34.268646
419,40.460632,27.333975,32.20539
420,44.67464,29.583464,25.7419
421,28.653755,41.02506,30.321186
422,34.831535,36.13563,29.032833
423,35.566708,31.442648,32.990646
424,33.411606,35.872208,30.71619
425,28.71853,38.740757,32.54071
426,27.990494,41.960026,30.049484
427,16.074299,41.491245,42.434464
428,29.248425,40.74547,30.006102
429,37.798115,40.92079,21.281097
430,30.457249,38.38898,31.153765
431,30.200705,33.995327,35.803967
432,29.18076,33.3965,37.422745
433,35.732548,28.54326,35.724186
