,n,y,?
339,33.629944,33.25149,33.11857
340,33.649765,33.105976,33.244263
341,33.054207,33.60208,33.343708
342,33.45277,33.32219,33.225044
343,33.62487,33.11688,33.258255
344,33.61884,33.057846,33.323322
345,33.28922,33.144073,33.566708
346,33.304794,33.221073,33.47414
347,33.2111,33.435425,33.353477
348,33.510624,33.155304,33.334076
349,33.176994,33.317226,33.505783
350,33.588207,33.08191,33.329887
351,33.61907,33.061897,33.319035
352,33.42589,33.40801,33.166103
353,33.63147,33.241314,33.127216
354,33.60319,33.06493,33.33188
355,33.17066,33.33315,33.496197
356,33.105587,33.299343,33.595066
357,33.52369,33.32461,33.151703
358,33.641033,33.12434,33.23462
359,33.192715,33.242653,33.56463
360,33.07823,33.41057,33.511204
361,33.19063,33.40563,33.403736
362,33.639,33.102844,33.258156
363,33.07837,33.62009,33.30154
364,33.26509,33.581688,33.15322
365,33.02511,33.436398,33.538494
366,33.65355,33.08769,33.25876
367,33.53561,33.370014,33.09437
368,33.099045,33.313797,33.587154
369,33.11187,33.616886,33.271244
370,33.08644,33.367947,33.54561
371,33.21414,33.405437,33.38042
372,33.514256,33.322342,33.163403
373,33.575554,33.313732,33.11071
374,33.577755,33.30553,33.116714
375,33.59553,33.166157,33.238308
376,33.33717,33.516685,33.146145
377,33.106518,33.34914,33.544342
378,33.43956,33.130665,33.429775
379,33.54259,33.32079,33.13662
380,33.1505,33.558064,33.291443
381,33.666084,33.20112,33.132797
382,33.3015,33.56725,33.131252
383,33.03356,33.46903,33.49741
384,33.427,33.359535,33.21347
385,33.576157,33.322216,33.101624
386,33.49037,33.115646,33.393986
387,33.178146,33.221104,33.60075
388,33.421795,33.336285,33.24192
389,33.65723,33.13167,33.2111
390,33.221497,33.57161,33.206894
391,33.506435,33.279816,33.213753
392,33.56659,33.17181,33.261593
393,33.110275,33.34467,33.54505
394,33.26509,33.585594,33.14931
395,33.674328,33.163815,33.161854
396,33.109825,33.61085,33.279327
397,33.641273,33.237232,33.121494
398,33.49574,33.244045,33.260216
399,33.553852,33.349735,33.09641
400,33.389748,33.174248,33.436005
401,33.25335,33.54565,33.200993
402,33.64386,33.19475,33.16139
403,33.607433,33.11822,33.274345
404,33.55693,33.27351,33.169563
405,33.552147,33.158104,33.28975
406,33.579674,33.317272,33.103054
407,33.650288,33.165886,33.183834
408,33.09113,33.625168,33.283703
409,33.276493,33.19684,33.52667
410,33.612564,33.21143,33.17601
411,33.53837,33.278088,33.183548
412,33.497517,33.064415,33.438065
413,33.665703,33.19636,33.13793
414,33.188297,33.3394,33.472298
415,33.31517,33.256344,33.428482
416,33.62693,33.120457,33.25262
417,33.482494,33.37806,33.139446
418,33.04203,33.4169,33.541073
419,33.156292,33.496017,33.347694
420,33.59963,33.106926,33.293453
421,33.099003,33.396645,33.504356
422,33.61324,33.118614,33.268147
423,33.516857,33.317204,33.165936
424,33.589138,33.327206,33.08365
425,33.22057,33.599514,33.17992
426,33.087055,33.352512,33.560432
427,33.334595,33.509697,33.15571
428,33.41073,33.18338,33.405888
429,33.341072,33.220917,33.43802
430,33.558384,33.23185,33.209766
431,33.01147,33.4686,33.51993
432,33.627434,33.179684,33.19287
433,33.542885,33.373173,33.083942
