,y,?,n
247,49.606956,26.487864,23.905188
248,26.501205,38.12705,35.37174
249,49.664494,26.4208,23.914705
250,39.46047,31.803545,28.735983
251,20.1309,37.9187,41.9504
252,40.07893,31.504509,28.416561
253,49.73999,26.397532,23.86248
254,30.237944,36.638023,33.12403
255,45.082264,28.893566,26.024172
256,20.306232,37.87127,41.822506
257,21.023642,38.112293,40.864067
258,49.297054,26.61277,24.090174
259,22.690123,39.679905,37.629967
260,20.192034,37.839268,41.9687
261,49.709362,26.411024,23.879618
262,20.163906,37.939087,41.89701
263,23.687462,38.463448,37.84909
264,49.640232,26.431295,23.928473
265,46.30115,28.201748,25.497107
266,21.443045,38.22926,40.32769
267,35.115376,34.017426,30.867205
268,49.71127,26.403156,23.885576
269,20.298157,37.89032,41.81153
270,20.185638,37.830578,41.98379
271,20.164719,37.86673,41.968548
272,20.57347,37.99914,41.427387
273,49.730335,26.413885,23.85579
274,20.199871,37.938385,41.86174
275,49.714443,26.410488,23.87507
276,29.018831,36.74776,34.233414
277,20.208218,37.844788,41.94699
278,49.658077,26.426619,23.915302
279,48.95027,26.837086,24.212635
280,23.967024,38.91379,37.11919
281,47.7256,27.500729,24.773676
282,20.32058,37.933838,41.745586
283,32.470005,35.274933,32.255054
284,49.51488,26.50475,23.980366
285,49.427597,26.562292,24.010109
286,42.53229,30.140553,27.327156
287,49.693993,26.424572,23.88144
288,20.192137,37.83845,41.969414
289,20.17606,37.854736,41.969208
290,41.24555,30.79443,27.96002
291,20.425373,37.81407,41.760555
292,35.254147,33.93029,30.815557
293,20.140003,37.893974,41.96602
294,24.484737,36.624855,38.890415
295,20.281971,37.950314,41.767715
296,23.103254,39.378265,37.518482
297,45.75526,28.541183,25.703558
298,22.077793,39.121357,38.800846
299,49.052017,26.755089,24.19289
300,49.71979,26.403013,23.877195
301,49.72912,26.403421,23.86746
302,48.069885,27.303532,24.626583
303,49.728367,26.411587,23.860046
304,49.666477,26.419136,23.914387
305,20.179874,37.847233,41.97289
306,20.148798,37.954685,41.896523
307,20.55114,38.159405,41.289455
308,48.731136,26.906849,24.362019
309,49.5585,26.507175,23.93432
310,29.156858,37.17249,33.67065
311,25.137493,39.224472,35.638027
312,37.268745,32.943783,29.787462
313,20.196894,37.841843,41.96126
314,37.990566,32.42243,29.586994
315,20.18332,37.92599,41.89069
316,49.673485,26.426203,23.900309
317,20.474316,37.977036,41.548653
318,20.189478,37.893024,41.917507
319,20.266993,37.912907,41.820103
320,38.613083,32.231445,29.155468
321,25.032774,38.86077,36.106457
322,46.35297,28.212687,25.434336
323,48.177578,27.22237,24.600054
324,20.159214,37.907867,41.932915
325,20.321634,37.89739,41.780983
326,23.119837,38.506317,38.373844
327,26.011452,36.4894,37.499157
328,20.974176,38.82795,40.197872
329,42.565826,30.101105,27.333075
330,20.159681,37.876106,41.96421
331,26.410175,38.023903,35.565918
332,21.57833,38.076134,40.345535
333,21.167192,38.62891,40.20389
334,26.419481,38.25222,35.328293
335,24.093882,38.544586,37.361534
336,35.748024,33.397503,30.85448
337,21.650293,38.080822,40.268883
338,49.701885,26.437521,23.860588
339,20.760227,37.932823,41.30695
340,20.714266,38.46409,40.82165
341,49.72516,26.401339,23.873491
342,20.697464,37.97677,41.325768
343,20.226841,37.81912,41.95404
344,49.673115,26.41477,23.912111
345,20.153908,37.871513,41.97458
346,49.64577,26.42892,23.925314
347,47.131996,27.814186,25.053814
348,47.702892,27.395885,24.901222
349,20.16605,37.853455,41.980495
350,20.211292,37.93867,41.85004
351,21.669258,38.104042,40.2267
352,49.669884,26.424334,23.905785
353,20.172722,37.882668,41.944614
354,20.369064,37.81575,41.815186
355,49.73074,26.399559,23.869701
356,29.940935,36.787327,33.271744
357,29.24639,35.520874,35.232735
358,20.152716,37.87355,41.973736
359,49.65093,26.42311,23.92596
360,20.210974,37.838455,41.95057
361,49.71731,26.402987,23.879702
362,49.74449,26.412231,23.843279
363,49.40062,26.604315,23.995068
364,49.582844,26.48524,23.93191
365,49.693462,26.41484,23.891699
366,20.28362,37.95704,41.759342
367,20.487293,38.5839,40.928802
368,49.73276,26.420918,23.846317
369,42.56733,30.211782,27.22089
370,49.622456,26.463722,23.913828
371,43.302242,29.749798,26.947964
372,21.739378,39.243435,39.017185
373,45.154465,28.832611,26.012924
374,49.748466,26.396599,23.854935
375,22.744991,39.672768,37.58224
376,48.218704,27.186785,24.59451
377,42.278976,30.3688,27.352226
378,26.430058,37.973873,35.596066
379,49.657116,26.445541,23.897345
380,20.137005,37.88026,41.98273
381,31.460773,35.966896,32.57233
382,25.981792,36.365158,37.65305
383,37.431507,32.732475,29.83602
384,20.367922,37.810093,41.82199
385,49.726833,26.400387,23.872784
386,49.634346,26.4423,23.923357
387,49.59721,26.452646,23.950148
388,45.66969,28.499996,25.830317
389,20.201841,37.840466,41.9577
390,36.42608,33.434383,30.139538
391,25.008995,36.40714,38.583866
392,20.213976,37.83817,41.947853
393,49.31656,26.63711,24.04633
394,49.68632,26.446236,23.867447
395,20.182684,37.920647,41.89667
396,40.51869,31.290478,28.190834
397,49.167732,26.66883,24.163431
398,20.35475,37.87514,41.77011
399,20.156393,37.93021,41.913395
400,46.54473,28.074514,25.380754
401,49.638184,26.440191,23.921618
402,20.609337,38.0005,41.39016
403,43.121647,29.922018,26.956335
404,20.296736,37.836884,41.86638
405,40.264366,31.313118,28.42252
406,45.95228,28.37384,25.673882
407,21.901651,39.558964,38.539387
408,20.229113,37.828064,41.942825
409,25.213417,37.410053,37.376534
410,47.937202,27.356491,24.706308
411,31.302336,36.108437,32.589226
412,49.6049,26.45706,23.938046
413,20.165209,37.880672,41.95412
414,49.682922,26.415325,23.901756
415,49.69622,26.417177,23.886602
416,49.72028,26.400486,23.87924
417,20.130358,37.88548,41.98416
418,49.685802,26.410765,23.903429
419,33.829163,34.70369,31.467146
420,20.71062,37.842552,41.44683
421,49.160774,26.659546,24.17968
422,24.81655,38.278553,36.90489
423,20.131445,37.9,41.96855
424,24.014929,37.631287,38.35378
425,49.591236,26.496548,23.912218
426,22.041496,39.70181,38.25669
427,20.571018,37.920284,41.508698
428,37.440483,32.841766,29.717749
429,49.647552,26.433458,23.918983
430,44.23702,29.297304,26.465672
431,38.78656,32.1109,29.102547
432,27.141962,38.314297,34.543747
433,20.178946,37.906937,41.914124
