,y,?,n
399,33.199783,33.274536,33.525677
400,32.859478,33.816013,33.324516
401,32.56736,33.353447,34.07919
402,32.62706,33.4544,33.918537
403,33.144108,33.278614,33.57728
404,32.956863,33.55702,33.486126
405,32.511635,34.031483,33.456882
406,33.1071,33.7097,33.183193
407,33.43762,33.166252,33.39613
408,35.596275,30.503893,33.899834
409,34.365356,32.488247,33.146393
410,32.64834,33.25374,34.097927
411,33.318565,33.745773,32.93567
412,34.828228,32.28706,32.884712
413,32.955406,33.020298,34.02429
414,33.890404,32.882137,33.227455
415,34.531887,33.622578,31.84554
416,34.046085,33.876717,32.077194
417,33.317028,33.214455,33.468525
418,32.931152,33.28937,33.77948
419,33.456524,34.82414,31.71934
420,32.607193,33.336147,34.05666
421,33.953323,33.50712,32.53956
422,32.894783,33.819942,33.28528
423,32.887585,33.2897,33.822712
424,32.41193,34.43189,33.15618
425,33.822777,33.37652,32.800705
426,32.990257,33.29209,33.717648
427,26.151653,39.320812,34.52753
428,33.58348,33.343292,33.07323
429,35.90026,30.364132,33.73561
430,33.204678,33.417656,33.377666
431,33.26744,32.71572,34.016834
432,33.084045,33.317173,33.598785
433,32.1509,33.633728,34.215374
