,y,n,?
116,70.18161,14.929396,14.8889885
117,25.019327,51.83364,23.147028
118,12.1654625,30.513802,57.320732
119,16.98615,61.15967,21.85418
120,18.216133,58.17535,23.608517
121,11.750529,43.848545,44.400925
122,51.030396,29.956675,19.012922
123,21.560799,45.5696,32.86961
124,29.823103,49.513462,20.663431
125,19.581377,22.280375,58.138252
126,69.81756,15.727348,14.455102
127,49.7954,19.395727,30.808872
128,21.055485,20.000767,58.943756
129,19.570152,20.565084,59.864773
130,12.526439,42.542953,44.930607
131,20.949968,44.91129,34.13874
132,41.42721,36.284477,22.288313
133,17.938784,59.54205,22.519169
134,43.80456,37.821728,18.373714
135,70.03105,15.455425,14.513521
136,19.0245,21.028921,59.94658
137,15.23519,22.900053,61.864765
138,21.127464,58.775658,20.096878
139,11.768543,51.661976,36.56948
140,14.021638,26.920176,59.05818
141,54.839157,26.957966,18.202877
142,51.578056,31.899967,16.521975
143,15.415978,62.180393,22.40363
144,23.20012,56.30756,20.492325
145,28.24558,51.91239,19.842033
146,16.81651,61.078865,22.104628
147,69.962616,14.324008,15.713376
148,13.088136,25.69901,61.21286
149,69.30379,14.641487,16.054716
150,18.989103,59.14364,21.867252
151,30.319277,47.934395,21.746332
152,13.479902,62.037914,24.48219
153,52.842575,29.544151,17.613266
154,23.741522,29.786324,46.47216
155,66.11267,18.466074,15.421253
156,28.513643,21.313505,50.17285
157,33.779873,44.351208,21.86892
158,17.36176,50.52821,32.11003
159,49.149605,33.547203,17.303198
160,12.142442,49.054058,38.803505
161,68.17727,16.589447,15.233281
162,69.79179,14.524455,15.683755
163,62.358482,15.320261,22.321257
164,12.361582,38.94383,48.69459
165,13.659027,25.903908,60.437057
166,32.79717,46.054417,21.148409
167,26.120985,54.71272,19.166306
168,25.349417,54.210567,20.440018
169,29.914093,40.568073,29.517826
170,12.523903,27.492136,59.983955
171,64.0451,18.2833,17.671602
172,28.90823,46.556957,24.534805
173,16.765753,22.98685,60.24739
174,68.848694,16.688791,14.462513
175,23.395672,25.988384,50.615936
176,70.00504,14.022843,15.972118
177,13.485773,55.25373,31.260494
178,20.779058,40.513508,38.707436
179,15.153697,24.282919,60.563385
180,61.652954,21.310072,17.03698
181,17.798357,59.154545,23.0471
182,14.304319,24.493174,61.202507
183,19.203686,59.31793,21.47839
184,11.691295,36.630676,51.678032
185,19.613111,22.873405,57.51349
186,11.399323,48.872597,39.72809
187,13.621897,63.148193,23.229908
188,33.764084,41.50562,24.73029
189,16.74823,26.936802,56.31497
190,55.770462,22.663153,21.566385
191,12.904578,40.331356,46.76407
192,46.223236,18.957468,34.819298
193,12.184774,59.252186,28.56304
194,14.465464,61.648846,23.885689
195,14.116208,60.7691,25.114689
196,17.232613,21.834785,60.932606
197,14.574869,61.402332,24.022804
198,68.1941,14.2643585,17.54155
199,13.135934,27.408024,59.45603
200,61.691547,22.000269,16.308184
201,11.638041,47.90691,40.455048
202,13.262216,62.5904,24.147379
203,36.44747,44.532604,19.019926
204,14.546008,62.82181,22.632181
205,67.48789,18.389635,14.122471
206,39.007885,28.588411,32.4037
207,18.851736,22.468142,58.68012
208,47.619583,18.90703,33.47339
209,17.838223,61.242867,20.91891
210,70.00264,15.311891,14.685466
211,14.769326,61.705746,23.524935
212,31.293869,23.456293,45.249832
213,25.705437,54.134697,20.159863
214,68.84563,14.026729,17.127642
215,69.8498,14.684711,15.465489
216,67.27808,18.47609,14.245826
217,12.698346,27.794218,59.50743
218,70.337296,14.942509,14.72019
219,25.794857,53.82881,20.37633
220,15.774539,59.55953,24.665937
221,17.688763,43.55776,38.753475
222,18.05032,20.679197,61.27049
223,50.812656,17.60178,31.585566
224,31.99746,20.872082,47.13046
225,15.662108,37.483154,46.854736
226,19.128101,59.834747,21.03714
227,68.46899,17.373987,14.157031
228,19.046125,54.457153,26.496723
229,31.095978,48.828,20.076027
230,65.28086,18.146704,16.572437
231,60.95121,21.426659,17.622133
232,68.139114,16.081427,15.779466
233,14.054492,48.442844,37.502663
234,12.57188,43.865112,43.56302
235,11.9966135,48.118862,39.884525
236,35.974804,38.437416,25.587786
237,16.525251,58.355404,25.119349
238,11.898017,58.772816,29.329166
239,14.436714,25.013947,60.549343
240,11.236542,42.012455,46.750996
241,15.489942,21.914879,62.595184
242,14.322265,61.659664,24.018072
243,14.441201,62.97529,22.583517
244,20.982065,57.928383,21.08955
245,14.684838,37.665897,47.649265
246,37.978252,42.23695,19.784798
247,70.03028,14.225216,15.744501
248,12.110123,58.347733,29.542145
249,70.18297,14.946116,14.870918
250,53.8947,16.767935,29.337364
251,14.108816,23.501516,62.38967
252,28.481493,25.848993,45.669506
253,65.72908,19.208736,15.0621805
254,47.46657,28.453318,24.080109
255,15.550976,61.521675,22.92735
256,12.832449,58.589195,28.578356
257,63.735622,19.716463,16.547915
258,14.961431,22.551834,62.486732
259,12.854588,47.657623,39.487793
260,25.258791,54.248314,20.49289
261,15.103947,62.239372,22.656683
262,14.188184,61.721264,24.090555
263,16.337101,61.220573,22.442327
264,12.3867445,57.584232,30.029022
265,16.994339,61.02292,21.982738
266,59.022682,16.315313,24.66201
267,23.046926,44.631855,32.32122
268,12.915627,58.02301,29.061365
269,13.142018,42.351048,44.50693
270,55.573242,27.081388,17.345366
271,20.730194,53.286564,25.983238
272,12.854588,61.676933,25.468489
273,13.014577,59.629875,27.355549
274,12.5365,51.808643,35.65486
275,12.90995,26.924112,60.165936
276,14.27919,62.94383,22.776981
277,12.757878,59.33631,27.905815
278,12.521831,59.79199,27.686184
279,14.714689,36.620667,48.664646
280,69.962845,15.618706,14.418443
281,21.580578,39.8723,38.547115
282,17.796839,60.425995,21.77716
283,49.560905,30.48103,19.95807
284,70.016594,15.451403,14.532009
285,14.967704,22.262579,62.769722
286,29.124678,36.80933,34.065994
287,21.675703,45.395073,32.929214
288,68.64106,17.255875,14.10307
289,28.102694,26.008194,45.889107
290,37.205055,42.224182,20.570765
291,16.14376,61.619366,22.23687
292,13.250799,23.81635,62.93285
293,54.10912,23.834587,22.056288
294,47.96899,17.25987,34.771137
295,66.618904,19.300028,14.081076
296,62.25043,21.174093,16.575472
297,12.706812,26.613327,60.679863
298,22.74612,57.54704,19.706844
299,11.715468,30.591757,57.69278
300,11.734873,43.194942,45.070183
301,20.893513,58.049232,21.057255
302,14.71079,62.66576,22.623451
303,16.58487,38.97926,44.435875
304,15.943636,39.728405,44.32796
305,35.404385,33.767082,30.828535
306,25.450596,51.75419,22.795216
307,16.34374,26.247347,57.408913
308,18.36134,60.32698,21.31168
309,59.54595,15.960996,24.493057
310,26.324133,51.183403,22.492468
311,69.727036,14.959145,15.313816
312,49.929028,24.295443,25.775534
313,66.64624,14.752853,18.600903
314,69.740746,14.148921,16.110336
315,12.104233,59.360367,28.535402
316,12.879266,38.858242,48.26249
317,16.94944,60.23187,22.818687
318,14.236574,60.159164,25.604258
319,56.331898,24.53923,19.12887
320,24.406643,53.483982,22.109371
321,67.584175,14.0580845,18.357738
322,38.012527,41.775303,20.21217
323,16.101833,40.73309,43.165077
324,13.671109,53.15932,33.169567
325,12.563351,26.49644,60.940212
326,44.382885,22.00274,33.614376
327,12.880644,44.137474,42.981884
328,21.581835,58.31706,20.101105
329,18.267725,21.639572,60.0927
330,26.689962,20.173151,53.136887
331,17.597744,45.74522,36.65703
332,15.193865,62.42559,22.380543
333,52.019035,18.297363,29.683605
334,18.012938,60.27232,21.714745
335,62.83029,18.882563,18.287144
336,12.698029,58.252537,29.04944
337,11.952898,29.576677,58.47042
338,16.810505,60.559498,22.629993
339,30.459053,42.06885,27.4721
340,12.720754,27.340137,59.93911
341,70.6151,14.630239,14.754662
342,14.18993,61.516212,24.293852
343,12.567876,56.635815,30.796305
344,13.648168,58.79349,27.558342
345,12.116423,39.082863,48.80071
346,16.54432,23.072378,60.3833
347,38.806,36.936512,24.257488
348,12.752896,25.630995,61.61611
349,23.237375,39.680553,37.08207
350,11.454893,48.654755,39.89035
351,55.181458,16.388302,28.430244
352,13.094157,57.71851,29.18734
353,70.47306,14.870325,14.656613
354,11.956409,42.3521,45.69149
355,11.53892,31.614944,56.846134
356,53.970985,23.51854,22.510471
357,54.341866,25.826612,19.831522
358,12.586927,54.921986,32.491093
359,11.517123,35.59743,52.885445
360,12.024064,29.841276,58.13466
361,67.16389,14.024666,18.811451
362,69.282,16.589386,14.128619
363,36.959583,42.114437,20.925985
364,50.75386,20.754236,28.491894
365,17.301315,60.75623,21.942448
366,16.02453,22.641361,61.33411
367,40.73761,17.997107,41.26529
368,16.375011,21.277914,62.347073
369,14.377853,45.15576,40.46638
370,54.906094,28.039509,17.054398
371,48.973217,20.851639,30.175137
372,69.243164,15.12991,15.626924
373,67.59377,17.62909,14.777134
374,32.74084,48.947453,18.311714
375,13.64157,62.079914,24.27852
376,58.30409,23.931862,17.764048
377,13.050795,47.981064,38.96814
378,29.170465,51.20345,19.626076
379,17.925072,60.870434,21.2045
380,16.04321,22.726444,61.23035
381,69.97644,15.030628,14.992926
382,66.84099,17.107483,16.051533
383,30.723358,36.617424,32.659218
384,69.741615,15.400807,14.857576
385,13.496564,39.798447,46.704987
386,70.09728,14.58599,15.31672
387,16.067066,59.187325,24.745611
388,13.986447,61.36218,24.65137
389,16.173979,21.444393,62.381626
390,64.8536,15.623689,19.52271
391,32.959194,44.02931,23.011497
392,16.964256,21.293337,61.74241
393,12.630032,32.635834,54.734142
394,26.761223,43.54983,29.688948
395,69.8227,15.689072,14.488231
396,70.164154,14.941852,14.893992
397,51.857323,17.084705,31.057974
398,69.74418,14.182655,16.073166
399,50.344555,29.48266,20.172785
400,31.759605,20.309944,47.930454
401,12.197545,27.548552,60.253906
402,68.3634,14.401542,17.23505
403,69.78294,14.378613,15.83844
404,40.798096,20.039448,39.162457
405,15.527083,61.68214,22.790777
406,26.94957,53.110016,19.94042
407,23.193798,50.73545,26.07075
408,28.700924,52.450085,18.848991
409,24.074402,53.673786,22.251814
410,69.32325,14.127806,16.548946
411,19.290537,40.723244,39.98622
412,19.503054,39.72148,40.77546
413,28.811678,49.815838,21.37248
414,14.453777,22.068691,63.477535
415,62.89335,20.999615,16.107038
416,19.474068,34.98938,45.536552
417,13.189268,29.51087,57.29986
418,52.2187,26.24191,21.539389
419,47.94522,21.655174,30.399603
420,70.00557,15.164274,14.83015
421,53.808777,27.639877,18.551348
422,14.440272,62.778538,22.781193
423,18.350597,58.88762,22.761784
424,11.026311,46.63795,42.33574
425,42.267242,20.499836,37.232925
426,12.593574,55.847637,31.558794
427,16.577934,21.630732,61.791336
428,13.016601,58.19932,28.784079
429,16.179237,22.107096,61.713665
430,45.600155,35.27195,19.127892
431,15.038284,45.48676,39.474957
432,66.47197,18.317356,15.210676
433,30.389381,49.106033,20.504583
