,y,n,?
342,33.284355,31.485022,35.230625
343,32.762863,30.755604,36.481537
344,31.291563,36.947216,31.761223
345,35.968758,28.987658,35.043587
346,35.268726,33.891693,30.839577
347,37.201443,28.925266,33.873283
348,36.837563,28.073421,35.089012
349,36.35556,36.492832,27.151611
350,34.397686,35.4216,30.180714
351,32.43781,36.015312,31.546885
352,38.084873,32.100685,29.814445
353,34.053455,31.910759,34.03579
354,37.177784,28.630962,34.191257
355,33.087738,31.355635,35.556633
356,34.45193,29.496193,36.051872
357,40.592113,28.55266,30.855227
358,31.726795,40.605705,27.6675
359,33.667854,36.748756,29.58339
360,33.549553,35.70228,30.748167
361,33.11941,33.497223,33.38336
362,30.701912,34.429264,34.868824
363,34.701584,32.147316,33.15111
364,33.115925,33.85718,33.02689
365,33.7408,32.70215,33.557053
366,31.40392,33.99123,34.604855
367,32.787148,33.0146,34.19825
368,32.289997,36.522247,31.187752
369,32.3266,32.36031,35.313087
370,32.745224,35.17089,32.083885
371,35.59194,35.778736,28.629324
372,30.941114,39.634808,29.42408
373,37.18009,30.2445,32.57541
374,35.913673,30.929893,33.156437
375,31.482523,37.886517,30.630964
376,33.892685,31.571117,34.536194
377,32.789482,33.241394,33.96912
378,34.304565,31.310194,34.385246
379,32.178513,34.659946,33.161545
380,34.139618,34.580574,31.279806
381,29.174196,36.987843,33.837963
382,32.42451,33.101074,34.47442
383,29.294058,36.93614,33.7698
384,32.978992,34.1347,32.88631
385,35.643024,33.405254,30.951721
386,37.088894,29.15891,33.752197
387,33.9628,29.243576,36.793633
388,32.273323,33.22957,34.49711
389,33.878864,29.274237,36.8469
390,29.14007,37.06343,33.796494
391,34.752056,40.779064,24.468882
392,33.938602,26.512516,39.548885
393,34.36663,34.535625,31.097742
394,33.21003,31.194336,35.595634
395,33.206875,33.264126,33.529003
396,32.531494,34.693893,32.77461
397,30.937763,32.783737,36.278492
398,33.981636,34.74866,31.269703
399,34.483833,31.99092,33.52524
400,37.16408,27.631268,35.204647
401,37.405823,30.306223,32.287956
402,37.36276,32.142128,30.495115
403,36.21054,30.959562,32.829903
404,36.108387,31.495663,32.395943
405,31.28864,33.095974,35.615383
406,35.270596,33.806046,30.92336
407,35.57682,30.425093,33.998085
408,35.63153,34.893547,29.47492
409,34.20615,35.098488,30.695364
410,35.9375,37.12577,26.936731
411,31.347692,33.517586,35.134724
412,33.517406,32.783897,33.698696
413,31.17705,33.716633,35.106316
414,32.986877,33.740463,33.272655
415,28.896448,36.296505,34.80705
416,33.33168,32.711838,33.956482
417,27.942833,40.090424,31.966745
418,33.418167,33.36133,33.220505
419,31.833467,42.173485,25.993055
420,29.343721,36.030613,34.62566
421,31.183737,37.199673,31.616589
422,31.441923,35.611507,32.946575
423,28.56712,36.073566,35.359306
424,31.548668,33.08542,35.365917
425,31.906023,34.021564,34.07242
426,35.507504,31.911161,32.58133
427,37.79479,32.90248,29.302734
428,35.198814,33.368725,31.432465
429,32.931324,33.15115,33.917526
430,33.22694,33.001892,33.771168
431,35.2036,37.639217,27.15718
432,35.147797,34.345776,30.506424
433,32.816654,33.894382,33.288963
