,y,n,?
277,20.487953,43.729076,35.78297
278,84.37802,8.543507,7.078477
279,7.923485,84.637054,7.4394555
280,7.255791,85.130646,7.6135674
281,8.381195,7.546608,84.0722
282,80.41199,10.352721,9.2352915
283,6.433038,85.7407,7.8262596
284,63.63517,19.062008,17.302822
285,81.68496,10.28042,8.034619
286,6.20807,85.850334,7.941596
287,6.066747,83.866615,10.066637
288,6.4252625,85.559654,8.015086
289,10.207691,81.446526,8.34579
290,6.9641647,7.8955727,85.14026
291,19.657293,67.56418,12.778521
292,6.6529036,85.664215,7.6828823
293,16.128592,71.26148,12.609926
294,84.13806,8.703084,7.1588526
295,44.44662,15.413208,40.14017
296,17.426933,28.865498,53.70757
297,7.114996,85.18607,7.6989217
298,7.2136617,85.27471,7.5116267
299,86.00737,6.49126,7.5013695
300,6.163884,85.34485,8.491262
301,86.01119,6.2223787,7.766428
302,17.976784,72.14973,9.873487
303,85.8633,6.250478,7.886218
304,32.702168,43.213776,24.084053
305,85.99934,6.3076377,7.693023
306,16.016829,70.855156,13.128018
307,34.03318,27.847284,38.11954
308,6.4191794,85.88256,7.6982603
309,85.73678,6.4982543,7.7649684
310,25.188982,60.76387,14.047149
311,7.0140467,85.31841,7.667534
312,57.171597,16.15676,26.671654
313,78.21008,10.811461,10.978457
314,84.1431,8.677401,7.179504
315,22.311773,56.591995,21.096237
316,7.0787325,85.25293,7.6683373
317,6.14708,85.33657,8.516355
318,8.517757,81.26446,10.217788
319,6.7077065,85.636444,7.655847
320,6.9155903,85.36118,7.7232304
321,9.059554,22.36385,68.57659
322,6.7866325,81.989136,11.224224
323,6.2866116,85.99766,7.7157297
324,73.95007,12.866648,13.183282
325,7.1949506,85.10956,7.695491
326,80.37708,9.774279,9.848631
327,9.90405,63.447422,26.648527
328,7.1781554,83.52285,9.298998
329,84.99621,8.068221,6.9355755
330,6.619008,81.75574,11.625264
331,7.1856112,85.17831,7.6360807
332,7.2720776,85.07796,7.649961
333,85.81106,6.2506824,7.9382553
334,59.247555,18.467981,22.284472
335,10.14354,44.501457,45.355003
336,6.676063,84.630196,8.693738
337,7.8076897,75.90191,16.29041
338,6.665978,85.76368,7.5703425
339,85.88123,6.2504396,7.868328
340,13.522135,45.367527,41.110336
341,10.726842,56.93155,32.341606
342,13.655821,69.93603,16.408144
343,7.282784,85.24482,7.4724026
344,85.41655,6.4499297,8.133519
345,59.953354,22.432898,17.613749
346,86.01825,6.6527686,7.328983
347,13.344034,39.206047,47.449924
348,76.232864,11.959114,11.808025
349,6.6168747,85.38189,8.001241
350,85.6672,6.278669,8.054132
351,6.941215,85.258064,7.8007154
352,86.15296,6.280094,7.5669513
353,8.288624,9.690124,82.02125
354,21.985704,66.64251,11.37179
355,7.7177033,84.29745,7.9848447
356,70.09964,13.092496,16.807863
357,85.68033,6.308826,8.010845
358,86.12607,6.203959,7.6699677
359,7.321334,85.16817,7.5104923
360,8.359001,76.11242,15.528575
361,67.20895,12.4555645,20.335487
362,17.487782,72.62069,9.891525
363,14.006941,42.570377,43.422684
364,12.496986,16.95291,70.55011
365,6.0609856,83.613235,10.325777
366,8.788315,83.22095,7.9907374
367,6.510602,83.77965,9.709746
368,6.8987103,84.99823,8.103057
369,7.428703,8.921747,83.64955
370,7.154724,85.195526,7.649757
371,75.79895,10.330824,13.870228
372,6.8899927,85.1402,7.9698095
373,85.686455,6.3111773,8.002367
374,40.015823,21.441586,38.542583
375,8.791242,80.56732,10.641443
376,44.98153,25.635948,29.382526
377,15.967496,9.04587,74.98663
378,30.802715,55.41531,13.781972
379,8.113802,19.697754,72.188446
380,8.775805,78.556564,12.667629
381,6.971755,85.376785,7.6514626
382,6.7039227,84.880104,8.415977
383,85.18425,7.3078213,7.50793
384,86.00592,6.544032,7.450044
385,6.44198,85.830185,7.7278337
386,12.273651,41.29189,46.434456
387,85.407715,7.5138817,7.0784016
388,6.986374,85.36604,7.6475873
389,86.24512,6.2335086,7.521379
390,8.2875805,73.572334,18.140081
391,86.21943,6.283719,7.496854
392,85.649414,6.23732,8.113274
393,7.068749,85.24086,7.6903915
394,78.60063,12.211082,9.188285
395,9.801974,63.962906,26.23512
396,12.239058,75.69958,12.061366
397,6.4975567,83.574196,9.928252
398,86.37482,6.3701115,7.255072
399,6.984985,8.832667,84.18234
400,81.60904,9.918399,8.472564
401,85.93533,6.2241273,7.840541
402,86.10104,6.1988153,7.70014
403,86.13196,6.462043,7.405999
404,25.164627,31.93163,42.903744
405,8.8561125,38.501053,52.642834
406,86.05119,6.41344,7.535373
407,84.45858,7.6688795,7.872542
408,18.623322,69.98417,11.392509
409,56.234562,22.482796,21.282642
410,8.523756,79.84795,11.628288
411,86.00944,6.2285786,7.761985
412,10.936564,7.335575,81.72787
413,11.454501,71.31989,17.225609
414,7.0328264,85.35573,7.6114473
415,8.945244,83.49345,7.5613074
416,6.8585486,85.24474,7.896711
417,9.694125,81.31568,8.990188
418,7.7847443,84.60183,7.6134195
419,6.3879743,85.37338,8.23864
420,7.2753267,85.05219,7.672485
421,7.8637743,84.58826,7.5479755
422,14.058874,68.16975,17.771372
423,12.568824,43.08667,44.3445
424,6.9834933,85.359665,7.6568356
425,9.8157015,77.30185,12.882449
426,39.736366,12.744027,47.519608
427,7.219472,85.08943,7.6910963
428,85.974976,6.308461,7.7165613
429,79.411705,11.739344,8.848955
430,6.3415895,85.69866,7.9597483
431,85.93817,6.409542,7.6522923
432,86.10165,6.6485686,7.2497807
433,85.30252,6.7262,7.9712763
