,republican,democrat
260,49.655178,50.34482
261,49.384983,50.615013
262,51.627636,48.372356
263,46.004623,53.995377
264,48.814377,51.18562
265,49.494164,50.505836
266,49.291565,50.708435
267,51.04297,48.95703
268,49.242477,50.757523
269,48.039566,51.960434
270,49.79377,50.20623
271,47.097183,52.902817
272,50.112217,49.887783
273,50.319553,49.680443
274,48.41269,51.587307
275,48.39478,51.605217
276,49.807964,50.192036
277,49.833103,50.1669
278,50.480522,49.519478
279,48.982883,51.017124
280,50.409935,49.59006
281,48.318893,51.681107
282,52.02427,47.975727
283,52.602375,47.397625
284,50.559105,49.440895
285,47.783928,52.216076
286,49.653606,50.346394
287,49.220024,50.779976
288,50.871735,49.128265
289,50.452744,49.547256
290,51.47913,48.52087
291,49.378292,50.621708
292,50.65052,49.349483
293,47.726353,52.273647
294,50.140106,49.85989
295,47.462482,52.537518
296,47.37484,52.62516
297,51.307423,48.692585
298,42.581676,57.418324
299,49.974358,50.025646
300,51.36848,48.631516
301,48.796223,51.203773
302,49.277485,50.722523
303,46.661232,53.338768
304,49.743225,50.25677
305,50.475372,49.524635
306,49.00225,50.997753
307,50.782795,49.21721
308,50.34077,49.65922
309,51.637924,48.362072
310,49.779648,50.220345
311,50.582832,49.417168
312,47.38115,52.618855
313,53.247787,46.752213
314,50.860767,49.139236
315,48.838436,51.161556
316,51.21531,48.78469
317,50.394672,49.60533
318,48.569126,51.43088
319,50.55468,49.44532
320,49.498695,50.501305
321,48.3806,51.6194
322,50.065453,49.934547
323,53.18219,46.81781
324,50.501423,49.49857
325,50.42608,49.573917
326,50.225925,49.77407
327,49.617447,50.382553
328,49.790516,50.209488
329,50.760166,49.23983
330,50.025852,49.97415
331,49.669506,50.330498
332,51.08161,48.91839
333,48.230957,51.769043
334,49.126896,50.873108
335,49.10543,50.89457
336,50.304466,49.69554
337,49.567223,50.432777
338,49.193626,50.806366
339,51.520252,48.479755
340,48.508957,51.491047
341,47.502415,52.49759
342,51.575375,48.424633
343,50.031693,49.968315
344,48.51143,51.48857
345,48.436405,51.5636
346,50.09521,49.90478
347,49.12091,50.87909
348,51.1997,48.8003
349,48.66346,51.33654
350,49.918484,50.081516
351,49.405293,50.594704
352,48.98388,51.01612
353,49.234474,50.765526
354,50.822212,49.17779
355,49.975117,50.02488
356,50.69808,49.301918
357,49.784615,50.215385
358,50.86236,49.137646
359,50.086395,49.913605
360,49.846573,50.153427
361,49.938507,50.061493
362,51.65061,48.34939
363,49.27208,50.72792
364,50.889797,49.110203
365,52.53244,47.467552
366,49.243176,50.756824
367,50.6557,49.3443
368,51.036983,48.963017
369,49.557423,50.44258
370,50.53854,49.461464
371,50.874794,49.125202
372,47.26636,52.733643
373,50.387787,49.612206
374,50.78994,49.21006
375,54.75416,45.245846
376,52.23506,47.764935
377,50.00611,49.99389
378,48.66179,51.338207
379,49.94566,50.05434
380,49.319942,50.680058
381,50.053894,49.94611
382,50.74076,49.25924
383,49.569805,50.43019
384,51.327713,48.672295
385,50.589657,49.410343
386,50.0167,49.9833
387,48.001953,51.99805
388,49.800133,50.199867
389,50.00783,49.992172
390,49.604393,50.395607
391,48.76812,51.23188
392,50.97344,49.02656
393,48.541794,51.45821
394,52.4363,47.5637
395,50.092445,49.907555
396,53.212006,46.787994
397,50.26061,49.73939
398,51.1436,48.856407
399,51.595093,48.404907
400,47.798923,52.201073
401,50.757744,49.242256
402,50.3152,49.684803
403,50.387337,49.612663
404,50.00197,49.99804
405,49.635853,50.364147
406,51.48768,48.51233
407,52.770668,47.229336
408,50.964058,49.035942
409,51.475098,48.524906
410,51.07054,48.929455
411,50.0228,49.977203
412,46.42178,53.578217
413,49.149574,50.850426
414,51.542545,48.45745
415,50.793385,49.20662
416,51.034252,48.96575
417,54.77221,45.227787
418,51.183372,48.816628
419,48.567844,51.43215
420,49.340157,50.659847
421,50.91018,49.089825
422,48.71118,51.288826
423,50.74033,49.25967
424,50.00037,49.999626
425,50.541218,49.458786
426,49.86426,50.13574
427,49.442295,50.5577
428,48.845314,51.15469
429,51.981007,48.018993
430,49.700844,50.29915
431,46.826347,53.17365
432,49.423367,50.576633
433,50.99838,49.001617
