,republican,democrat
159,37.63626,62.36374
160,48.459183,51.540817
161,47.8513,52.1487
162,54.642982,45.357018
163,45.326035,54.673965
164,50.09788,49.90212
165,53.2696,46.730404
166,54.697395,45.30261
167,47.774612,52.22539
168,47.93074,52.06926
169,45.581985,54.418015
170,50.072598,49.927406
171,46.40464,53.59536
172,48.74314,51.25686
173,36.722534,63.277466
174,49.12897,50.871025
175,58.03245,41.96755
176,45.83418,54.16582
177,41.70705,58.29295
178,49.67876,50.32124
179,44.62276,55.37724
180,47.753445,52.24655
181,41.321117,58.678883
182,48.216064,51.78393
183,49.712196,50.287807
184,41.451523,58.548473
185,48.729095,51.27091
186,48.744316,51.255684
187,51.296352,48.70365
188,49.050537,50.94946
189,51.9873,48.0127
190,61.262554,38.73745
191,47.83622,52.16378
192,47.457012,52.542984
193,51.471073,48.52893
194,55.220222,44.77977
195,46.597878,53.402126
196,59.057705,40.942295
197,47.83279,52.167213
198,33.759968,66.240036
199,48.3888,51.6112
200,45.697376,54.302628
201,45.592335,54.40767
202,45.578663,54.421337
203,52.871235,47.12876
204,49.071617,50.92838
205,49.17218,50.82782
206,59.228348,40.77165
207,47.341732,52.65827
208,46.72353,53.276474
209,47.94553,52.05447
210,48.61036,51.38964
211,46.953835,53.046165
212,50.005974,49.994034
213,51.88466,48.115337
214,49.757988,50.24201
215,49.456493,50.543507
216,49.694164,50.305836
217,48.00797,51.992035
218,49.283783,50.716217
219,47.760063,52.239937
220,48.67956,51.32044
221,48.556423,51.443584
222,57.952057,42.047943
223,52.747326,47.252674
224,52.453934,47.54606
225,59.576065,40.42394
226,45.322186,54.677814
227,52.471264,47.52874
228,51.105,48.895
229,52.5182,47.4818
230,53.385292,46.614708
231,46.59143,53.40857
232,52.21772,47.782276
233,49.591583,50.40841
234,55.56209,44.437904
235,50.055832,49.944164
236,36.102425,63.897575
237,47.79274,52.20726
238,55.67307,44.326927
239,50.315178,49.68483
240,48.08421,51.915787
241,57.506042,42.493954
242,49.924988,50.075005
243,41.364716,58.635284
244,47.135525,52.864475
245,62.34635,37.65365
246,54.67075,45.32925
247,54.606724,45.393276
248,45.367683,54.632317
249,58.639313,41.36069
250,55.284786,44.715214
251,52.12561,47.874386
252,54.851116,45.148884
253,47.894672,52.10533
254,34.318405,65.681595
255,58.70764,41.29235
256,49.615894,50.384106
257,48.819363,51.180637
258,49.483715,50.51629
259,47.1302,52.869797
260,49.401356,50.59865
261,47.49461,52.50539
262,49.176197,50.823803
263,34.74307,65.256935
264,47.00233,52.997673
265,57.03408,42.96592
266,57.507484,42.49252
267,48.13563,51.86437
268,50.45954,49.54046
269,50.255978,49.744015
270,44.36259,55.637413
271,46.89506,53.104942
272,61.202915,38.79708
273,54.119564,45.880432
274,50.132114,49.86789
275,58.15504,41.84496
276,50.893982,49.10602
277,53.588074,46.411922
278,51.609356,48.390644
279,49.93377,50.06623
280,51.837296,48.162704
281,51.191902,48.808098
282,54.743397,45.256603
283,49.139328,50.86067
284,53.72536,46.274643
285,43.436478,56.563526
286,48.842968,51.15703
287,44.431057,55.56894
288,39.97332,60.02668
289,46.865295,53.134705
290,48.060024,51.939972
291,47.69585,52.30415
292,47.18999,52.810013
293,49.464306,50.53569
294,49.349937,50.65006
295,54.404587,45.595406
296,46.946518,53.053482
297,45.04993,54.950077
298,43.165997,56.834
299,51.956104,48.043896
300,50.506317,49.493683
301,51.043606,48.956398
302,54.600716,45.39929
303,49.097214,50.902782
304,52.425354,47.574646
305,51.99707,48.00293
306,47.202003,52.797997
307,55.74059,44.25941
308,49.79067,50.20933
309,54.626442,45.373554
310,47.867245,52.132763
311,45.636364,54.36364
312,51.015842,48.984158
313,50.001137,49.99886
314,56.696693,43.303307
315,49.081024,50.91898
316,47.978214,52.021782
317,44.736393,55.263603
318,50.86135,49.13865
319,33.55517,66.44483
320,49.106236,50.893764
321,50.408382,49.591614
322,49.343094,50.65691
323,60.58623,39.41377
324,48.63325,51.366745
325,47.63489,52.365112
326,54.85254,45.14747
327,48.680824,51.319176
328,39.313328,60.686676
329,51.30241,48.697594
330,46.947796,53.05221
331,37.536957,62.46304
332,48.66206,51.33794
333,47.385082,52.61492
334,48.038822,51.961178
335,49.26208,50.73792
336,45.136078,54.86392
337,44.693245,55.30675
338,51.09613,48.903866
339,58.977993,41.022007
340,49.01711,50.98289
341,46.392864,53.607136
342,51.816452,48.183544
343,49.26396,50.736034
344,52.077557,47.922447
345,54.21186,45.78814
346,55.59757,44.40243
347,49.557068,50.44293
348,51.547176,48.452824
349,48.100235,51.899765
350,49.09085,50.90915
351,49.747368,50.25263
352,54.85181,45.14819
353,45.386208,54.613792
354,59.50614,40.49386
355,51.038307,48.961693
356,54.98327,45.01673
357,48.21272,51.78728
358,56.79988,43.20011
359,48.25812,51.74188
360,49.04472,50.955284
361,49.009216,50.99079
362,58.684765,41.31523
363,59.799923,40.200085
364,48.383984,51.61602
365,49.362297,50.637703
366,50.063545,49.936455
367,47.654476,52.34552
368,62.54213,37.45787
369,48.816692,51.18331
370,45.780033,54.219967
371,50.652187,49.34781
372,50.002552,49.997456
373,53.04551,46.954487
374,49.496685,50.503315
375,48.336662,51.663334
376,55.113304,44.8867
377,51.489185,48.510815
378,51.54293,48.45707
379,47.67008,52.32992
380,49.076847,50.92315
381,46.5211,53.4789
382,38.622208,61.377792
383,45.45988,54.540123
384,47.025764,52.974243
385,48.94981,51.050194
386,33.848034,66.15197
387,47.443195,52.5568
388,47.919636,52.080364
389,47.03733,52.962666
390,47.712482,52.287525
391,56.940166,43.059834
392,51.091843,48.908157
393,56.61499,43.38501
394,47.35593,52.644062
395,48.82283,51.17717
396,51.117825,48.88217
397,48.590538,51.409466
398,53.323967,46.67603
399,52.25377,47.74623
400,50.29943,49.700565
401,55.34324,44.656754
402,52.988445,47.01155
403,51.58785,48.41215
404,57.725727,42.274265
405,45.71328,54.28672
406,46.976517,53.023476
407,51.957745,48.042263
408,51.434082,48.565926
409,53.78611,46.21389
410,49.151524,50.848484
411,48.17814,51.821865
412,52.860092,47.13991
413,46.89867,53.10133
414,47.419785,52.580208
415,53.478397,46.5216
416,43.10373,56.896275
417,47.743523,52.256477
418,43.27618,56.72382
419,51.963104,48.0369
420,33.592827,66.407166
421,39.907753,60.092247
422,34.46333,65.53667
423,45.01192,54.98808
424,51.079197,48.920803
425,49.438366,50.561638
426,56.932648,43.067352
427,45.844315,54.155678
428,48.693275,51.306725
429,50.032307,49.96769
430,37.939934,62.06007
431,56.154476,43.845524
432,53.656036,46.34396
433,54.63507,45.364925
