,y,?,n
120,42.653458,32.61854,24.728
121,19.028324,41.880505,39.09117
122,64.1245,21.229527,14.64598
123,26.952982,34.566643,38.480377
124,36.88584,33.85543,29.258728
125,35.07446,33.945515,30.980026
126,37.74924,23.46693,38.783825
127,36.075558,27.775166,36.149277
128,30.482716,35.9766,33.540684
129,29.17128,28.4451,42.383617
130,35.0424,28.132586,36.825016
131,52.094795,28.556126,19.349075
132,40.19461,33.366756,26.438633
133,37.95754,33.491333,28.551132
134,37.759964,34.173584,28.066454
135,35.18017,30.963198,33.856632
136,29.576735,33.972446,36.45082
137,24.426807,36.957848,38.615345
138,33.239685,33.761406,32.99891
139,34.721653,32.990532,32.287823
140,34.805916,33.843338,31.350746
141,36.510765,36.707462,26.781773
142,34.128143,28.735676,37.136185
143,34.198555,30.855858,34.945583
144,34.322895,29.994673,35.682426
145,37.144943,37.00621,25.848839
146,37.23039,34.675323,28.094292
147,40.504723,32.67086,26.824411
148,38.630657,33.508842,27.860498
149,41.72365,33.48084,24.795515
150,36.921116,29.401367,33.677513
151,38.09741,36.821686,25.08091
152,53.183903,27.646233,19.169867
153,34.147568,33.06203,32.7904
154,41.335922,26.535133,32.12894
155,44.639038,32.25955,23.10142
156,34.806385,29.143608,36.050007
157,36.208477,33.84354,29.947979
158,43.2316,33.86039,22.908009
159,34.75076,30.352507,34.89673
160,40.75298,23.178524,36.0685
161,51.821213,28.759598,19.419186
162,33.18232,32.4624,34.355278
163,40.887222,39.92061,19.192173
164,47.223537,26.885553,25.890907
165,33.44578,31.161455,35.39277
166,19.281887,34.224194,46.49392
167,41.09766,34.134594,24.76775
168,26.491203,33.288593,40.220203
169,25.602638,35.526768,38.87059
170,37.30022,34.243168,28.456614
171,34.773502,41.70535,23.521145
172,49.48471,29.837414,20.677876
173,28.891356,32.97083,38.137825
174,29.09299,35.28334,35.62367
175,31.389702,34.424942,34.18535
176,26.31529,31.668493,42.016216
177,21.455053,29.301008,49.243935
178,23.290771,27.35336,49.355877
179,34.996887,29.196354,35.80676
180,30.072277,33.752743,36.174984
181,31.41693,28.262493,40.320583
182,36.56403,40.622505,22.813469
183,22.55986,30.33309,47.107048
184,20.60802,32.63813,46.753853
185,12.57978,41.092262,46.327953
186,29.065159,25.849915,45.084927
187,27.84579,39.35073,32.803482
188,22.028595,29.623096,48.348312
189,36.90013,32.85065,30.24922
190,38.302464,28.082191,33.61535
191,29.289576,30.44972,40.260704
192,21.139122,27.989742,50.87113
193,26.946592,29.295927,43.75748
194,40.600197,32.31629,27.083513
195,25.669735,36.783882,37.546383
196,33.11245,30.540112,36.34744
197,20.107265,39.52318,40.36956
198,32.27623,30.933657,36.790115
199,11.153152,36.767017,52.079834
200,21.623213,27.725256,50.65153
201,33.69159,31.965923,34.342487
202,35.28463,31.372087,33.34328
203,38.10713,34.459843,27.43303
204,40.02951,28.081871,31.888618
205,23.705894,29.45669,46.837418
206,36.606197,36.48157,26.91223
207,30.513754,34.675087,34.81116
208,37.46488,33.775063,28.760063
209,21.20275,32.131584,46.665672
210,35.581745,34.74613,29.672129
211,26.844355,29.216639,43.93901
212,45.28208,31.95788,22.760035
213,30.086544,35.023445,34.89001
214,48.290226,30.838182,20.871588
215,25.291868,38.10509,36.60304
216,38.49212,30.051794,31.456085
217,28.605028,34.10969,37.28528
218,24.127653,27.675835,48.196507
219,26.153189,30.249908,43.59691
220,28.968773,31.132502,39.898727
221,22.34568,40.994133,36.660187
222,43.096535,33.40908,23.49438
223,33.865147,30.280914,35.85394
224,37.6537,29.99585,32.350452
225,29.782501,28.893555,41.323944
226,34.77368,30.168793,35.057518
227,35.59,34.14053,30.269474
228,47.62405,30.983261,21.392685
229,46.5084,31.516897,21.9747
230,27.902878,37.9263,34.170826
231,23.49899,37.004276,39.49674
232,37.262154,29.841297,32.896553
233,27.436266,38.71962,33.84412
234,33.615257,29.358414,37.02633
235,24.828331,27.848152,47.323524
236,39.118496,34.005123,26.876375
237,32.17449,34.5396,33.28591
238,22.828207,28.759436,48.412357
239,40.313118,26.390862,33.29602
240,32.666737,28.642872,38.69039
241,29.181286,31.887135,38.931576
242,37.2768,36.61271,26.11049
243,23.265968,27.487549,49.246487
244,32.71136,33.123962,34.164677
245,24.681725,30.899609,44.418667
246,37.78141,31.438076,30.78051
247,26.670855,37.05549,36.273655
248,28.537083,34.82792,36.635
249,37.312138,28.629774,34.058094
250,78.04243,12.874612,9.082962
251,22.10738,30.3125,47.58012
252,45.07315,32.434223,22.492628
253,26.725847,28.914833,44.359314
254,28.664892,34.57193,36.763172
255,31.575891,32.61962,35.80448
256,32.883102,31.842014,35.274883
257,20.007269,28.568476,51.42425
258,26.940647,28.033125,45.026222
259,25.785334,29.839212,44.375458
260,27.252493,32.69425,40.053257
261,27.610912,35.063843,37.32524
262,34.025307,30.33061,35.64408
263,33.42923,32.203587,34.367188
264,31.424423,32.843784,35.731792
265,19.665678,39.224236,41.11009
266,30.211235,36.190727,33.598034
267,35.8462,34.318604,29.835194
268,28.035358,34.759907,37.204735
269,33.005886,31.234724,35.75939
270,32.196342,32.424843,35.37882
271,32.82447,31.309275,35.866257
272,49.26388,30.275335,20.46078
273,28.49458,24.247765,47.257652
274,35.42775,30.820381,33.751873
275,37.76053,31.958994,30.28048
276,24.971926,30.770418,44.257656
277,50.00087,29.570215,20.428915
278,48.4188,30.434183,21.147018
279,31.077572,32.198223,36.724205
280,38.138725,25.033451,36.827827
281,43.321056,33.801445,22.877502
282,50.517464,29.006845,20.475689
283,34.040295,33.108707,32.850994
284,28.719011,33.531334,37.749653
285,29.793978,27.619951,42.58607
286,35.078793,31.356739,33.564472
287,35.656475,28.084734,36.258785
288,39.5788,33.62843,26.792768
289,32.0461,31.69196,36.261936
290,23.322985,29.233698,47.443314
291,35.053604,32.055916,32.890476
292,51.930504,28.449455,19.62004
293,35.95669,34.984253,29.059055
294,32.97256,40.78201,26.245436
295,36.161983,30.379911,33.458107
296,31.402758,36.13047,32.466774
297,28.052755,32.098667,39.84857
298,52.126175,28.22832,19.645504
299,41.8568,22.528324,35.61488
300,24.19572,27.810032,47.994247
301,48.625847,31.26288,20.11127
302,33.702526,30.908733,35.38874
303,38.874935,35.46688,25.65819
304,35.50682,33.409237,31.083939
305,37.83615,34.87982,27.284033
306,33.593285,31.135166,35.271553
307,59.10954,24.283323,16.607138
308,29.537354,33.56644,36.896206
309,41.21131,37.93333,20.855362
310,45.191525,32.316296,22.49219
311,33.24663,30.255396,36.497967
312,58.17263,24.706,17.121372
313,29.489786,34.355755,36.154457
314,30.728622,35.94974,33.321632
315,54.89735,30.876377,14.226275
316,24.835127,37.45231,37.712566
317,27.417425,31.856215,40.726357
318,29.062536,37.84475,33.092712
319,52.31583,28.210896,19.473269
320,41.168587,33.617504,25.213919
321,34.228912,33.092583,32.678505
322,44.8899,30.911259,24.198843
323,38.546417,35.05031,26.403275
324,36.476826,34.574455,28.948719
325,29.197165,28.215403,42.58743
326,35.478966,24.738462,39.782578
327,27.062576,37.41123,35.526196
328,36.288837,27.888056,35.823105
329,35.92369,29.914433,34.161877
330,26.195734,27.077106,46.727165
331,25.160671,37.60457,37.23476
332,25.914988,28.201061,45.88395
333,31.458763,32.88731,35.653927
334,34.41568,31.293911,34.290405
335,30.160156,32.93881,36.90104
336,30.645525,33.8802,35.47428
337,48.529636,30.712524,20.757835
338,38.341324,33.831486,27.82719
339,24.721523,31.277355,44.001125
340,30.069744,35.770466,34.15979
341,42.958996,33.135918,23.905085
342,21.802214,40.246826,37.95096
343,42.74392,29.233282,28.022804
344,21.585808,28.862806,49.551384
345,38.519306,34.630634,26.850056
346,32.50868,39.313473,28.177855
347,21.963676,28.163832,49.872486
348,43.301563,33.38604,23.312391
349,23.809353,29.59092,46.59973
350,35.53635,32.41466,32.048985
351,41.21379,29.62638,29.159832
352,34.8503,31.705084,33.44462
353,38.90068,24.80441,36.294903
354,32.473167,29.89078,37.636055
355,35.5663,32.6802,31.753502
356,35.104374,34.230873,30.664753
357,51.744587,28.708755,19.546661
358,33.509068,31.549358,34.941578
359,44.40901,32.686054,22.904936
360,32.31796,34.106686,33.57536
361,35.525375,32.484528,31.99009
362,50.171005,29.713217,20.11578
363,39.26947,32.527397,28.203136
364,34.39685,32.774685,32.828465
365,21.90213,41.53483,36.56305
366,23.29264,29.0472,47.660164
367,34.5989,33.981167,31.419933
368,37.954372,36.56238,25.483248
369,26.217922,30.577559,43.204517
370,33.079826,27.230892,39.689285
371,34.635906,31.00286,34.361237
372,36.443665,32.939575,30.616766
373,45.922806,32.23812,21.839071
374,37.07656,26.016766,36.906677
375,33.557484,31.432243,35.010277
376,39.449192,28.463644,32.087166
377,33.715057,31.735182,34.54976
378,28.943714,37.22603,33.830254
379,43.08608,33.301315,23.612604
380,40.38262,27.120941,32.496433
381,33.789627,31.931591,34.27878
382,29.763824,35.552155,34.684025
383,36.390026,28.738365,34.871613
384,30.787912,34.3544,34.85769
385,21.571241,27.977419,50.451344
386,34.17444,28.232634,37.592922
387,38.168083,28.007763,33.82415
388,35.08713,29.801327,35.11154
389,25.759613,36.606323,37.634064
390,28.3645,23.50187,48.13363
391,37.974087,33.60977,28.416142
392,56.470997,29.855532,13.673475
393,38.656147,39.658222,21.685627
394,23.956839,28.276619,47.76654
395,47.564957,31.176176,21.258865
396,35.16134,30.709515,34.129143
397,28.366623,29.677402,41.955975
398,39.02782,32.904408,28.067774
399,28.013859,38.658913,33.32723
400,34.98324,29.828104,35.188656
401,25.168306,32.41232,42.419373
402,23.566902,38.97861,37.45449
403,60.265224,23.62667,16.108107
404,44.121273,37.32502,18.55371
405,36.288857,35.339436,28.37171
406,40.71691,34.232857,25.050236
407,30.364162,36.408955,33.22689
408,46.981567,30.896006,22.122429
409,63.94511,21.430374,14.6245165
410,23.698723,39.31903,36.982246
411,35.41974,33.57484,31.005424
412,32.044567,32.9532,35.002228
413,33.796837,30.558338,35.644825
414,34.004368,31.790478,34.20516
415,33.15279,31.473272,35.37393
416,45.638813,31.971699,22.38948
417,33.76385,29.3953,36.840843
418,32.846138,31.638952,35.51491
419,27.107668,34.663982,38.228355
420,37.623302,30.513298,31.863398
421,32.55146,28.99091,38.457634
422,34.99277,29.587824,35.419403
423,24.809963,40.016876,35.173164
424,25.720098,36.013638,38.26626
425,27.885494,34.73676,37.37775
426,74.04686,15.335433,10.617712
427,44.355713,33.05892,22.585363
428,34.5296,32.0445,33.4259
429,61.325474,22.981081,15.693442
430,21.424725,30.055656,48.51962
431,39.64931,31.04446,29.306232
432,34.0047,34.66134,31.333961
433,32.98052,32.09283,34.92665
