,y,?,n
67,81.70136,11.202743,7.095891
68,5.250431,8.604917,86.14465
69,86.76146,8.263027,4.9755225
70,6.720058,8.333685,84.94626
71,86.85033,6.440579,6.709093
72,86.705574,6.554859,6.73957
73,5.0791545,11.604094,83.31676
74,11.781505,14.065642,74.15285
75,87.71263,7.287836,4.9995346
76,11.676564,14.088777,74.23466
77,26.602455,35.43103,37.96651
78,78.94292,10.5039,10.553178
79,23.434633,37.214706,39.350666
80,6.839283,27.467155,65.693565
81,75.03395,16.455297,8.510752
82,87.53193,7.461397,5.006674
83,11.943573,13.298936,74.757484
84,57.87291,23.815855,18.311241
85,88.02737,6.403183,5.569445
86,88.06444,6.7177587,5.2177997
87,79.69751,9.98802,10.3144655
88,87.06702,7.9955025,4.93748
89,5.1255126,8.812531,86.06195
90,17.141827,11.436642,71.421524
91,5.643425,12.717697,81.63887
92,15.26545,11.736733,72.99782
93,5.207633,8.63379,86.15858
94,14.303812,46.340073,39.356117
95,88.17866,6.7830667,5.0382814
96,5.7794156,8.336763,85.88383
97,12.796846,43.807076,43.396076
98,87.186104,7.861208,4.9526873
99,57.51947,13.644926,28.835604
100,6.74288,9.14283,84.11429
101,86.87734,6.90464,6.2180204
102,6.5016823,12.98266,80.515656
103,84.135315,7.520193,8.344492
104,5.521615,8.790574,85.68781
105,21.41866,39.421787,39.159554
106,6.8316607,84.65558,8.512761
107,4.886482,9.404652,85.70886
108,5.0426064,8.633149,86.32424
109,32.44526,21.5122,46.04254
110,25.927364,56.281376,17.791252
111,5.1152205,8.751129,86.13365
112,88.142075,6.4783096,5.379614
113,87.739395,6.4229302,5.837673
114,6.8247137,8.173183,85.0021
115,8.686598,10.673403,80.64
116,10.235703,54.356075,35.408222
117,6.8463497,8.162559,84.99109
118,86.83268,7.525251,5.6420693
119,67.38519,24.681513,7.933295
120,87.324036,7.706601,4.969361
121,8.008528,59.190327,32.801144
122,85.94631,9.158429,4.8952613
123,4.854525,10.325139,84.820335
124,87.04859,7.6838384,5.267572
125,88.43082,6.401618,5.167572
126,44.254124,14.282015,41.46386
127,18.817911,16.73277,64.44931
128,6.416918,85.22507,8.358016
129,6.1546636,8.205964,85.639366
130,36.541855,22.85007,40.608074
131,87.554085,7.3979974,5.047912
132,87.20719,7.7528944,5.039912
133,87.12505,7.6909966,5.1839447
134,88.100365,6.902198,4.997433
135,87.435646,6.654696,5.9096565
136,13.796364,33.90695,52.296684
137,11.186824,49.56328,39.2499
138,11.420919,14.770926,73.80816
139,88.23872,6.4756527,5.285623
140,82.99533,8.892681,8.111986
141,88.25845,6.4748483,5.2666993
142,16.79555,16.025103,67.17935
143,7.3825436,9.113158,83.504295
144,7.1543636,8.87285,83.972786
145,88.26568,6.5164185,5.217899
146,88.3578,6.5133452,5.128853
147,84.94415,9.462246,5.5936003
148,83.844986,10.089956,6.065063
149,87.629364,7.4053698,4.965263
150,75.90903,11.266776,12.824185
151,66.12078,22.695164,11.184066
152,86.77315,8.2822,4.944651
153,85.15697,8.4061985,6.4368343
154,79.11601,7.765704,13.118283
155,87.39596,7.650146,4.9538875
156,12.635854,19.559658,67.80449
157,84.24861,9.462488,6.2888927
158,88.02748,6.815787,5.15673
159,86.770676,7.075636,6.1536813
160,69.06582,11.026545,19.907633
161,87.65009,7.2489343,5.1009784
162,12.68166,14.508205,72.810135
163,67.345985,23.345045,9.308965
164,87.055046,6.389089,6.555863
165,11.735056,13.095644,75.169304
166,5.8452067,8.468874,85.68592
167,87.86434,7.139467,4.9961824
168,4.8280964,10.350583,84.82133
169,4.9673157,8.637948,86.39473
170,88.16148,6.824334,5.01418
171,16.416914,74.848206,8.734882
172,87.218185,7.8390956,4.942711
173,5.0198817,14.390354,80.58977
174,6.3309073,21.255014,72.41408
175,16.120573,33.55484,50.324596
176,5.2516313,8.474137,86.27423
177,8.748468,8.105712,83.14581
178,5.288092,8.781267,85.93065
179,7.5641975,8.960804,83.475
180,5.769837,18.720402,75.509766
181,6.499848,8.301031,85.19912
182,18.589916,72.28858,9.121493
183,8.079956,8.121067,83.79898
184,5.168757,23.536562,71.294685
185,6.3119993,8.484353,85.20365
186,11.222795,8.91621,79.861
187,6.891182,84.860664,8.248155
188,5.4424763,8.675434,85.882095
189,75.35716,13.706266,10.936567
190,67.2549,13.323448,19.421663
191,5.809601,8.229683,85.960724
192,4.913803,10.111905,84.97429
193,5.62828,8.319578,86.05215
194,86.409065,8.369337,5.2215915
195,12.222787,42.76063,45.01658
196,16.966722,18.425865,64.607414
197,6.314006,78.675285,15.010709
198,6.366942,8.654224,84.97883
199,6.1153426,8.751479,85.13318
200,4.9026737,10.187113,84.91022
201,47.949627,25.532818,26.517555
202,9.636329,16.659298,73.70438
203,73.77909,16.235542,9.98537
204,74.407684,11.402755,14.189559
205,4.908145,9.794057,85.2978
206,85.04142,6.9191613,8.0394125
207,6.094657,14.66753,79.23781
208,49.063103,35.365356,15.571539
209,6.041384,8.33233,85.62629
210,88.08989,6.85774,5.0523787
211,5.6232376,8.3171015,86.05966
212,87.36123,7.6788864,4.959891
213,15.100719,65.84898,19.050303
214,87.78415,7.1352506,5.0806055
215,9.1360655,65.577225,25.286716
216,86.49059,6.76155,6.7478604
217,5.918816,20.682055,73.399124
218,5.379942,8.635112,85.98495
219,4.810106,13.42211,81.76779
220,5.675748,8.369695,85.95455
221,6.8156786,76.47024,16.714087
222,87.67402,7.3545084,4.971466
223,35.172997,20.621433,44.205566
224,77.01924,10.301731,12.679031
225,6.1464334,8.2193165,85.63425
226,10.575226,11.2612095,78.16357
227,56.041496,23.203064,20.755447
228,87.42405,7.6076226,4.968317
229,87.249794,7.696356,5.053843
230,7.821808,78.272385,13.905808
231,5.934178,26.625729,67.4401
232,76.445885,12.423017,11.131101
233,7.148122,80.45587,12.396012
234,6.8039417,8.611212,84.58485
235,6.683743,8.169122,85.14713
236,87.99742,7.0163436,4.986241
237,11.079638,28.316637,60.603725
238,5.09552,9.112651,85.791824
239,80.84833,7.302299,11.849382
240,10.256431,9.821782,79.92178
241,5.628289,8.245568,86.126144
242,59.421314,27.472437,13.106256
243,5.315855,8.748662,85.93548
244,9.445257,24.579674,65.975075
245,4.8643327,9.856948,85.27872
246,81.05062,8.727248,10.22213
247,8.912612,37.057484,54.029907
248,5.445099,8.414579,86.14032
249,66.5939,14.184488,19.2216
250,82.45862,12.621249,4.920129
251,5.587063,8.55107,85.86187
252,81.044136,12.842258,6.113601
253,5.645816,8.320127,86.034065
254,5.0283046,10.834941,84.13676
255,9.342437,21.021109,69.63645
256,8.629158,17.522438,73.848404
257,4.959113,9.962713,85.07817
258,5.847431,8.258052,85.894516
259,4.7795134,12.288479,82.932014
260,5.306412,8.334642,86.35895
261,4.900685,10.879536,84.21978
262,14.511953,13.802394,71.68566
263,9.117465,23.730942,67.151596
264,5.80651,14.2410145,79.95247
265,6.81597,40.11476,53.06927
266,10.733024,70.94309,18.323881
267,60.17134,24.039421,15.789238
268,4.8858533,10.323893,84.79025
269,11.095296,17.3198,71.58491
270,12.555608,11.452961,75.991425
271,6.7135797,8.88559,84.400826
272,87.73689,7.1715684,5.0915346
273,7.5342746,8.213037,84.25269
274,83.3639,9.295664,7.3404355
275,87.600914,6.4519367,5.947155
276,5.14598,8.697547,86.15647
277,87.20034,7.842506,4.9571533
278,87.25092,7.7918844,4.9571834
279,6.456662,8.964304,84.57904
280,45.040157,18.05364,36.9062
281,88.052795,6.639735,5.307458
282,86.78675,8.264444,4.948802
283,27.328688,18.428656,54.242653
284,5.000128,14.4915695,80.5083
285,6.455298,8.216202,85.3285
286,85.95016,7.274058,6.7757764
287,46.713154,20.320457,32.966385
288,87.99439,7.0110345,4.994569
289,22.543581,14.212266,63.24416
290,4.9965115,9.376329,85.62716
291,32.167973,30.954556,36.87747
292,87.00809,8.031418,4.9604917
293,70.18677,15.9695835,13.843651
294,14.527053,76.33435,9.13859
295,86.50928,6.9074416,6.5832844
296,17.499296,61.5073,20.9934
297,4.8875017,13.267027,81.84547
298,86.8774,8.186749,4.935844
299,67.17751,11.696924,21.125566
300,5.547526,8.50567,85.94681
301,79.67779,14.465211,5.8570037
302,24.434208,24.007807,51.557983
303,88.03304,6.9070687,5.0598884
304,84.18243,9.282169,6.5353966
305,85.67308,6.8517895,7.475132
306,7.3623905,9.162094,83.47551
307,86.783066,8.275735,4.941198
308,6.607268,9.53165,83.861084
309,54.660095,34.364235,10.975671
310,87.59691,7.420607,4.9824815
311,13.6263685,17.958727,68.41491
312,86.38826,8.697348,4.9143996
313,11.339749,35.56067,53.09958
314,12.912814,68.221436,18.865753
315,76.165535,18.138521,5.695945
316,7.678903,76.47557,15.845522
317,5.385287,8.332289,86.28242
318,9.376468,72.65281,17.970722
319,86.94001,8.0978,4.9621873
320,87.71093,7.319179,4.96989
321,83.225784,8.915706,7.858509
322,87.54532,6.462691,5.991997
323,88.12116,6.864862,5.0139737
324,88.17252,6.7988524,5.0286283
325,6.2111893,8.203171,85.58564
326,44.634872,15.756488,39.608643
327,11.580256,55.47334,32.946404
328,39.25275,23.866482,36.88077
329,46.732597,22.498001,30.769392
330,5.9139266,8.278657,85.80741
331,7.209562,78.31643,14.474009
332,5.708571,8.420784,85.87065
333,7.008666,9.303906,83.68743
334,85.66305,7.922525,6.4144344
335,6.195873,8.964876,84.83925
336,5.183988,11.692493,83.12352
337,87.8568,6.943184,5.2000184
338,87.5978,7.374467,5.027733
339,4.950805,9.477375,85.57182
340,7.3026896,84.51888,8.1784315
341,87.62182,7.4100113,4.9681716
342,6.3877525,78.63477,14.9774685
343,71.19572,16.029259,12.775026
344,5.0331683,9.531987,85.434845
345,83.446785,10.467767,6.0854497
346,15.472131,73.81936,10.708509
347,4.897645,10.37702,84.725334
348,87.75876,7.243067,4.9981685
349,4.900561,9.768071,85.33137
350,81.687035,9.659603,8.653364
351,79.968254,8.557983,11.473754
352,87.82883,6.6730394,5.4981384
353,47.50973,18.693176,33.797092
354,6.3037634,8.411304,85.28493
355,83.54553,8.052433,8.402042
356,88.362175,6.6023297,5.0354967
357,87.41797,7.576691,5.005332
358,24.305613,29.153454,46.540936
359,87.59312,7.4286714,4.9782066
360,26.703354,28.394737,44.90191
361,84.77173,7.6379805,7.590295
362,87.84754,6.7834115,5.369039
363,86.11358,8.471965,5.4144554
364,81.14575,9.387371,9.466878
365,9.343776,47.03824,43.61799
366,4.950184,9.620458,85.42935
367,23.900255,35.588528,40.51122
368,88.18984,6.4563403,5.353814
369,5.3516216,8.435089,86.21329
370,8.370442,8.76184,82.86772
371,84.1066,8.730106,7.1632996
372,75.64935,13.2968645,11.05378
373,87.82562,7.05888,5.1155047
374,43.09996,21.16106,35.738976
375,13.232591,18.095135,68.67227
376,74.28271,11.315792,14.401499
377,33.099216,20.365683,46.535103
378,7.6759086,84.19528,8.128808
379,87.68231,7.34838,4.9693084
380,70.72269,11.972673,17.304638
381,64.02053,16.47497,19.504501
382,11.558875,65.45723,22.983896
383,74.75754,11.731588,13.510866
384,20.936808,42.69335,36.369843
385,5.0755625,9.320779,85.60367
386,7.7141104,8.766114,83.519775
387,71.48716,12.101621,16.411226
388,12.538557,12.994914,74.46653
389,5.4386454,19.233469,75.32789
390,8.212629,8.287715,83.49965
391,87.932304,7.003384,5.0643067
392,75.523605,18.618076,5.858315
393,70.83594,19.89306,9.271003
394,5.2600102,8.751442,85.98855
395,87.64928,7.3315988,5.019127
396,69.03627,14.03163,16.932102
397,5.7898736,8.230731,85.97939
398,86.664925,8.043877,5.2912035
399,8.972401,73.43524,17.592361
400,52.99961,18.459547,28.540846
401,5.0548606,8.773659,86.171486
402,6.9995522,77.914444,15.086007
403,86.806625,8.227568,4.965807
404,71.31359,21.267473,7.418929
405,82.64206,10.682257,6.675683
406,87.87069,7.1489415,4.980369
407,6.393724,85.19574,8.410534
408,86.98574,8.062329,4.9519367
409,86.538284,8.510133,4.9515867
410,7.4055977,75.393394,17.20101
411,87.39712,7.2059927,5.396897
412,8.675937,11.570689,79.75337
413,10.273911,10.891204,78.83488
414,13.500495,12.547259,73.95225
415,28.496992,18.21558,53.287434
416,87.463135,7.5625153,4.974351
417,16.809134,17.470337,65.72053
418,12.184073,11.417824,76.3981
419,5.19708,8.343957,86.45896
420,87.13236,6.564469,6.30317
421,9.425967,9.506057,81.06797
422,36.27561,25.740412,37.983974
423,6.135476,84.11112,9.753402
424,10.767526,56.74935,32.483124
425,5.295104,8.293034,86.41186
426,84.590744,10.522456,4.886793
427,87.832825,7.127869,5.0393076
428,33.4915,19.1623,47.34619
429,86.67757,8.385602,4.9368405
430,5.323033,8.8517275,85.82523
431,82.5758,7.8252196,9.598981
432,52.622135,29.412651,17.965214
433,23.95536,19.604311,56.44033
