,y,?,n
87,83.95772,8.197473,7.8448133
88,80.67598,10.563141,8.76089
89,6.6307435,6.82386,86.545395
90,6.603821,7.4842095,85.91198
91,14.848289,38.939434,46.21228
92,6.6929846,6.8514595,86.45556
93,6.643767,6.8269343,86.5293
94,9.343156,82.70702,7.94982
95,13.322284,74.49793,12.179781
96,6.629708,6.8243275,86.54597
97,13.370769,12.006775,74.62246
98,85.47483,8.048084,6.477079
99,6.711602,6.8616076,86.426796
100,6.6894107,6.8495364,86.46105
101,81.32278,10.2215805,8.4556465
102,7.455573,7.7317863,84.81264
103,84.24235,8.670882,7.086774
104,8.719214,9.104111,82.17668
105,85.39834,8.0565,6.5451612
106,8.188539,84.621414,7.190058
107,6.9361844,7.171444,85.89237
108,6.677608,6.843268,86.47912
109,6.640968,6.8258657,86.533165
110,78.52018,11.69608,9.783746
111,6.8003507,6.911236,86.288414
112,85.52172,7.9966927,6.481592
113,53.934734,19.454714,26.610554
114,6.7176886,6.82401,86.4583
115,6.677024,6.8429627,86.48002
116,84.47839,8.49818,7.0234323
117,6.63668,6.824483,86.53884
118,84.88352,8.328909,6.78757
119,84.06074,8.767721,7.171546
120,83.546295,9.041808,7.4118896
121,21.46498,15.509209,63.025814
122,83.98401,8.083259,7.9327345
123,6.641885,6.8262057,86.53191
124,84.44233,8.564214,6.9934597
125,85.534164,7.99566,6.4701676
126,6.695974,6.8530746,86.45095
127,10.786025,16.055386,73.15859
128,9.525182,82.0414,8.433425
129,6.8284245,7.055052,86.116516
130,6.56313,6.826102,86.61077
131,85.37972,8.120534,6.499738
132,73.38871,15.75494,10.856354
133,83.402695,9.118256,7.4790545
134,80.59396,10.606396,8.799644
135,84.94228,8.2976,6.7601194
136,6.632704,6.8351364,86.532166
137,6.656085,6.832403,86.51152
138,6.6805377,6.8448105,86.47465
139,82.33789,9.684022,7.9780803
140,84.464226,8.552532,6.9832435
141,85.25333,8.132413,6.6142583
142,8.294621,9.13491,82.57047
143,6.63152,6.82374,86.54474
144,8.156087,8.490713,83.3532
145,83.71214,8.953488,7.3343697
146,85.53393,7.994501,6.4715676
147,37.865116,38.930775,23.204113
148,85.522964,8.008582,6.468451
149,85.416336,8.047246,6.5364256
150,81.518394,10.434972,8.046633
151,76.425476,12.788645,10.785884
152,83.68857,8.966047,7.345388
153,84.24235,8.670882,7.086774
154,85.14276,8.190961,6.6662736
155,84.42359,8.18107,7.3953333
156,10.001942,81.55503,8.44303
157,84.82343,8.360941,6.815631
158,6.6305184,6.8313293,86.53815
159,85.30852,8.103344,6.58814
160,83.08717,9.286099,7.626731
161,85.38867,8.061496,6.5498295
162,85.39183,8.111431,6.4967327
163,84.96155,8.287342,6.751119
164,85.53344,7.9973497,6.469205
165,6.7339497,6.873977,86.39207
166,6.713413,6.8626037,86.42398
167,83.61761,9.003839,7.3785553
168,9.965647,10.46075,79.5736
169,6.743005,6.879025,86.377975
170,83.06265,9.299132,7.6382103
171,8.048012,85.18446,6.767533
172,85.44236,8.073148,6.484493
173,6.6432896,6.8267455,86.52997
174,11.672531,12.371971,75.9555
175,6.670647,6.8396525,86.4897
176,7.125518,7.375602,85.49888
177,7.525623,7.8074837,84.66689
178,6.648448,6.8560586,86.4955
179,6.7650547,6.986316,86.24863
180,6.638756,6.825104,86.53614
181,6.794443,6.9079065,86.29765
182,8.164128,85.03877,6.7971
183,8.118336,8.449699,83.43196
184,7.560849,6.8753176,85.563835
185,7.412153,7.684885,84.90297
186,6.506366,6.9780955,86.51555
187,8.115161,84.971016,6.913816
188,6.632704,6.8351364,86.532166
189,83.59387,9.016476,7.3896465
190,85.38867,8.061496,6.5498295
191,6.6781945,6.8435764,86.47823
192,6.6321754,6.8342805,86.53354
193,7.005386,7.24608,85.74853
194,84.91577,8.058151,7.026082
195,6.653403,6.8311386,86.51546
196,7.6677456,7.9611897,84.37106
197,8.411613,84.66948,6.9189086
198,6.6799507,6.8445005,86.47555
199,6.718846,6.8655996,86.41555
200,6.652872,6.8308935,86.516235
201,6.4928403,7.1462355,86.360916
202,6.6518188,6.8304076,86.51777
203,85.09085,8.2185335,6.6906147
204,6.6894107,6.8495364,86.46105
205,7.2247705,7.4826436,85.29259
206,80.78493,10.505658,8.709419
207,7.6155314,8.056149,84.328316
208,7.2921715,7.5553617,85.152466
209,6.670647,6.8396525,86.4897
210,85.51532,8.01535,6.4693317
211,6.6447287,6.8273215,86.52795
212,85.53194,7.993983,6.4740844
213,85.45385,8.028216,6.51794
214,83.209206,9.221198,7.5695915
215,6.6361613,6.8402596,86.52359
216,84.57895,8.713917,6.7071342
217,6.706178,6.8586326,86.43519
218,6.727907,6.87062,86.401474
219,7.3690243,7.638315,84.99267
220,50.976135,14.747085,34.27678
221,6.9361844,7.171444,85.89237
222,85.06902,8.478818,6.452154
223,83.94563,8.829075,7.225291
224,81.666145,10.039947,8.293902
225,6.6321754,6.8342805,86.53354
226,6.989788,7.229261,85.780945
227,84.06074,8.767721,7.171546
228,81.42895,10.165437,8.405609
229,85.53091,8.000681,6.468413
230,85.48024,8.043856,6.475911
231,6.789323,7.012685,86.198
232,82.666084,9.5098505,7.824074
233,6.9137545,7.1472435,85.939
234,8.450165,8.925678,82.62416
235,9.461047,13.279764,77.259186
236,85.503075,8.025591,6.471336
237,6.7219915,6.9392605,86.338745
238,6.68775,6.901353,86.4109
239,85.15952,8.18207,6.6584096
240,6.887268,7.615993,85.496735
241,6.753555,6.9737897,86.27265
242,85.47689,8.0168295,6.5062838
243,6.646201,6.827931,86.52586
244,6.721262,6.866936,86.411804
245,7.005638,8.391647,84.602715
246,81.42895,10.165437,8.405609
247,8.077214,85.136055,6.7867255
248,6.8844533,7.1156135,85.99993
249,85.51833,8.0127325,6.468934
250,84.663895,7.986536,7.3495703
251,6.783108,7.005938,86.21096
252,85.37857,8.066737,6.554698
253,6.649226,6.8292394,86.52153
254,6.628889,6.825942,86.54517
255,7.4035025,7.6755447,84.92095
256,7.1748443,7.428795,85.396355
257,7.525623,7.8074837,84.66689
258,6.669499,6.839063,86.49143
259,6.6428156,6.82656,86.53062
260,6.6428156,6.82656,86.53062
261,8.977927,82.75821,8.263867
262,6.7472234,6.881383,86.37139
263,6.658264,6.83345,86.508286
264,7.30916,7.5736957,85.117134
265,6.5034122,7.2425456,86.254036
266,6.6379786,6.842757,86.519264
267,6.628875,6.8262353,86.54489
268,6.671222,6.8399496,86.48882
269,6.6482053,6.8287907,86.52301
270,6.7248874,6.8689427,86.40617
271,6.974309,7.2125673,85.81312
272,85.5325,7.993991,6.473501
273,29.369804,35.32229,35.30791
274,78.07575,11.928577,9.995677
275,83.28202,9.182463,7.535511
276,8.566846,10.020145,81.41301
277,84.42036,8.575932,7.003709
278,85.194984,7.912187,6.892823
279,6.773037,6.895859,86.33111
280,6.6340404,6.8238945,86.54207
281,85.501854,8.005035,6.4931183
282,85.53392,7.996445,6.4696355
283,6.7007685,6.8556795,86.44356
284,6.633916,6.837006,86.529076
285,6.6308684,6.8320007,86.53713
286,83.49857,9.067213,7.4342065
287,85.42031,8.089926,6.4897614
288,84.863625,8.339512,6.7968597
289,78.312965,12.418782,9.268253
290,9.489481,10.087386,80.42313
291,85.52172,7.9966927,6.481592
292,85.490654,8.010221,6.499121
293,83.49857,9.067213,7.4342065
294,9.647523,82.39767,7.954809
295,83.23352,9.208269,7.5582137
296,8.517237,84.17356,7.309205
297,6.7351565,6.87465,86.39019
298,83.662865,8.826374,7.5107617
299,81.13584,10.320372,8.543789
300,21.649792,38.581787,39.76842
301,80.64866,10.577543,8.773793
302,85.451035,8.066512,6.482465
303,84.80313,8.371765,6.8251066
304,85.39834,8.0565,6.5451612
305,82.96429,9.351424,7.6842875
306,6.629708,6.8243275,86.54597
307,85.52962,7.994289,6.476098
308,8.395229,8.750833,82.85393
309,78.608315,11.649926,9.741756
310,85.53144,8.000069,6.4684978
311,6.8489814,7.0772862,86.07373
312,84.80313,8.371765,6.8251066
313,85.488144,8.037611,6.4742475
314,8.292972,84.8264,6.880629
315,81.71854,10.012219,8.269244
316,6.6454945,6.9090257,86.44547
317,7.4992733,7.779003,84.721725
318,7.320787,7.8828363,84.79637
319,85.48291,8.041759,6.4753428
320,81.21612,10.27795,8.505925
321,84.82343,8.360941,6.815631
322,79.21838,11.330085,9.451535
323,80.333275,11.31644,8.350284
324,83.078384,9.364,7.5576143
325,7.2709723,7.769981,84.959045
326,85.44008,8.035151,6.5247784
327,6.675858,6.8423524,86.48179
328,6.686441,6.847946,86.46561
329,85.28172,8.117439,6.600838
330,6.660468,6.8345256,86.505005
331,6.629153,6.8249807,86.545876
332,6.7709694,6.9927483,86.23628
333,6.741798,6.878351,86.37985
334,31.040236,51.998077,16.961687
335,6.634606,6.838029,86.52737
336,6.6518188,6.8304076,86.51777
337,7.034601,6.866611,86.098785
338,85.23856,8.140215,6.621226
339,9.113448,9.535924,81.35063
340,9.410912,80.89879,9.690305
341,85.416336,8.047246,6.5364256
342,7.996636,8.317573,83.6858
343,7.5609074,7.845626,84.59346
344,9.564312,10.0303755,80.40531
345,85.36149,8.1342125,6.504298
346,83.982666,8.181032,7.8363037
347,6.6423483,6.8263807,86.53127
348,81.00144,10.391357,8.607195
349,6.628924,6.8256707,86.54541
350,85.501854,8.005035,6.4931183
351,82.46474,9.616726,7.9185367
352,83.25778,9.195356,7.546853
353,8.453439,8.81423,82.73234
354,9.522566,10.174319,80.303116
355,80.59396,10.606396,8.799644
356,84.26481,8.658901,7.076293
357,83.78262,8.915939,7.301431
358,85.52466,8.007009,6.4683304
359,85.32855,8.1193905,6.552054
360,81.639915,10.053834,8.306254
361,83.474655,9.079947,7.445392
362,83.1605,9.247108,7.5923996
363,84.67888,8.438024,6.883089
364,85.528625,7.99451,6.476868
365,6.8261275,6.9257736,86.2481
366,6.6255035,6.9221644,86.45233
367,6.6428156,6.82656,86.53062
368,83.92248,8.841417,7.2361035
369,6.750237,6.8830686,86.36669
370,6.652872,6.8308935,86.516235
371,7.971473,85.23395,6.79458
372,85.53409,7.994734,6.471172
373,84.59403,8.483289,6.9226832
374,6.8085074,7.0334873,86.158005
375,6.6828938,6.846057,86.47105
376,82.33789,9.684022,7.9780803
377,79.158226,11.522223,9.319549
378,85.505066,8.003586,6.491347
379,82.81576,9.430348,7.7538915
380,84.61538,8.471898,6.9127216
381,78.608315,11.649926,9.741756
382,6.633025,6.8237653,86.543205
383,84.67888,8.438024,6.883089
384,84.8436,8.350189,6.8062134
385,6.684144,6.897313,86.41854
386,7.1748443,7.428795,85.396355
387,85.0367,8.24733,6.715968
388,11.447463,12.62057,75.93197
389,6.638756,6.825104,86.53614
390,7.6141453,7.9031987,84.48266
391,84.106445,8.74335,7.150205
392,85.0367,8.24733,6.715968
393,85.34014,8.150181,6.509676
394,6.6666455,6.8376093,86.49575
395,82.8406,9.417153,7.742249
396,85.26772,8.124819,6.60746
397,6.630081,6.824095,86.54582
398,85.52844,8.003323,6.468234
399,7.85177,84.96178,7.1864552
400,85.38887,7.876774,6.73436
401,6.903903,6.871948,86.22415
402,8.379447,84.41671,7.2038426
403,84.63664,8.460558,6.902803
404,84.24235,8.670882,7.086774
405,85.5249,7.9955893,6.479515
406,84.59403,8.483289,6.9226832
407,8.152965,84.69388,7.153156
408,76.75188,12.4876585,10.760469
409,83.66496,8.978624,7.356424
410,7.4730186,7.750636,84.776344
411,84.89508,8.032535,7.0723786
412,8.431542,84.33361,7.2348475
413,7.913277,8.227153,83.859566
414,7.8215346,8.127712,84.05075
415,83.1605,9.247108,7.5923996
416,85.53392,7.996445,6.4696355
417,6.79563,7.0195274,86.184845
418,7.3347406,7.601305,85.06395
419,85.20256,7.9054213,6.892016
420,83.402695,9.118256,7.4790545
421,6.6487117,6.829014,86.52228
422,6.651295,6.830169,86.51854
423,11.053565,78.176895,10.769539
424,6.8020267,7.0264645,86.17152
425,8.393613,8.821203,82.78518
426,84.21982,8.682889,7.097283
427,85.4762,8.047024,6.4767823
428,6.6605835,6.870467,86.46895
429,85.549614,7.852579,6.597796
430,8.005942,8.327672,83.66638
431,84.42036,8.575932,7.003709
432,84.03781,8.779942,7.1822495
433,85.52625,8.005487,6.4682536
