,republican,democrat
225,38.9905,61.009502
226,54.759552,45.24045
227,74.73489,25.265104
228,73.13048,26.869524
229,83.45568,16.54432
230,27.932829,72.06717
231,82.62181,17.378191
232,83.426346,16.57365
233,16.370604,83.629395
234,17.445337,82.554665
235,70.72582,29.274174
236,16.367682,83.63232
237,83.66134,16.338657
238,79.61395,20.386047
239,81.65056,18.349451
240,16.24082,83.75918
241,83.6529,16.347101
242,49.03709,50.962906
243,83.507935,16.492058
244,16.325865,83.67413
245,67.09585,32.904156
246,17.655048,82.344955
247,82.60878,17.391222
248,83.09373,16.906279
249,68.962715,31.03728
250,82.64337,17.35663
251,60.75996,39.240044
252,21.50851,78.49149
253,16.358166,83.64184
254,17.635,82.365
255,77.32593,22.674074
256,82.39997,17.600035
257,16.44967,83.55033
258,16.188265,83.81173
259,33.312435,66.68756
260,79.94681,20.053186
261,16.124977,83.87502
262,83.54904,16.450958
263,17.024197,82.9758
264,82.80891,17.191093
265,79.956276,20.043724
266,60.50986,39.490135
267,81.83093,18.169064
268,37.645695,62.3543
269,82.19086,17.809143
270,27.949207,72.05079
271,83.70375,16.296247
272,83.68501,16.31499
273,40.13058,59.86942
274,16.322971,83.677025
275,83.70801,16.291988
276,83.6333,16.366697
277,16.267452,83.73255
278,82.44953,17.550472
279,16.168581,83.83142
280,82.72556,17.274437
281,83.797226,16.202774
282,53.897243,46.10276
283,57.281452,42.71855
284,65.146324,34.853683
285,16.6199,83.3801
286,34.64017,65.359825
287,70.143845,29.856157
288,83.713425,16.286572
289,16.29314,83.70686
290,68.57577,31.424227
291,16.315102,83.6849
292,38.133488,61.86651
293,16.489574,83.51043
294,83.71109,16.288912
295,79.97149,20.028503
296,83.27864,16.721357
297,16.493986,83.50602
298,16.207178,83.79282
299,82.97928,17.020721
300,16.166912,83.833084
301,82.001816,17.998186
302,83.78352,16.216478
303,83.839096,16.160902
304,34.74073,65.25927
305,39.09916,60.900845
306,16.2658,83.7342
307,83.88124,16.118755
308,75.772,24.227997
309,83.60487,16.39513
310,24.752865,75.24713
311,16.112638,83.88736
312,80.194046,19.80596
313,80.270836,19.729158
314,83.51843,16.481567
315,29.485659,70.51434
316,16.132593,83.86741
317,17.628458,82.37154
318,18.221457,81.77854
319,19.400663,80.599335
320,54.33011,45.66989
321,17.574879,82.425125
322,47.215267,52.784737
323,83.81846,16.181541
324,59.85082,40.149178
325,75.474434,24.525566
326,36.816647,63.18335
327,16.211983,83.78802
328,16.31357,83.68643
329,54.861156,45.138844
330,46.63747,53.362526
331,63.504208,36.49579
332,78.84959,21.150412
333,83.34242,16.657585
334,83.81105,16.188955
335,83.668915,16.331081
336,16.573336,83.42667
337,64.411285,35.588707
338,83.608475,16.391523
339,83.383575,16.616432
340,39.520237,60.479767
341,21.012918,78.98708
342,83.68397,16.31603
343,16.295671,83.70433
344,83.58164,16.418358
345,81.96046,18.039543
346,83.84367,16.156328
347,16.297998,83.702
348,81.07294,18.927063
349,16.257668,83.74233
350,83.194855,16.805138
351,47.708088,52.291916
352,83.30739,16.692608
353,83.844475,16.15552
354,16.25182,83.74818
355,52.685993,47.314007
356,54.582478,45.41752
357,16.25848,83.74152
358,45.03636,54.96364
359,16.372997,83.62701
360,20.092705,79.907295
361,16.297981,83.70202
362,16.581842,83.41815
363,83.08689,16.913118
364,39.787937,60.212063
365,24.577997,75.422
366,22.60832,77.39168
367,22.175632,77.82436
368,81.31155,18.68845
369,83.63792,16.362082
370,83.81983,16.18017
371,49.52898,50.47102
372,16.755487,83.24451
373,83.50244,16.497557
374,16.677813,83.32219
375,16.364767,83.63524
376,83.47332,16.526684
377,17.09636,82.90363
378,82.85817,17.141827
379,16.312689,83.68731
380,36.68084,63.31916
381,16.29017,83.70982
382,16.305702,83.6943
383,83.09728,16.902714
384,34.505142,65.49485
385,70.86612,29.133877
386,16.19641,83.8036
387,25.766897,74.2331
388,16.262102,83.7379
389,16.062555,83.93744
390,26.44213,73.55788
391,59.206932,40.79306
392,81.97553,18.024464
393,16.203108,83.7969
394,19.711823,80.28818
395,16.510885,83.48911
396,53.793083,46.206917
397,16.22275,83.77725
398,83.78029,16.219717
399,73.38479,26.615206
400,81.73814,18.261862
401,82.99424,17.005756
402,83.64071,16.359291
403,83.82341,16.176594
404,74.282036,25.717964
405,16.699226,83.300766
406,23.616718,76.38328
407,16.365442,83.63455
408,83.23001,16.76999
409,16.134623,83.86538
410,19.985712,80.0143
411,81.38369,18.61631
412,16.679958,83.320045
413,16.279657,83.720345
414,16.207207,83.79279
415,83.51793,16.482065
416,16.312197,83.687805
417,56.137157,43.86284
418,16.22324,83.776764
419,20.962051,79.03795
420,22.718983,77.28102
421,50.806213,49.193783
422,16.425611,83.57439
423,16.195457,83.80455
424,20.627314,79.37269
425,72.50614,27.493858
426,83.12194,16.878057
427,83.46556,16.534435
428,24.264017,75.73598
429,39.968098,60.0319
430,16.164001,83.836
431,83.61601,16.38399
432,83.69503,16.304966
433,44.08721,55.91278
