,y,?,n
77,28.579346,35.40489,36.015762
78,34.827293,33.13684,32.035866
79,36.863785,31.324488,31.811731
80,35.444836,34.100163,30.455006
81,37.96519,26.922607,35.1122
82,40.761353,35.422333,23.816315
83,38.217564,32.909317,28.873116
84,32.057922,34.600956,33.34112
85,37.445435,34.287758,28.266806
86,35.238365,32.97057,31.79107
87,32.111134,32.466488,35.422382
88,35.524967,31.161064,33.313972
89,33.578575,31.899094,34.522335
90,35.32278,28.739738,35.93748
91,31.6577,33.97208,34.370224
92,33.42832,34.811455,31.760231
93,30.54238,34.167847,35.289772
94,33.851963,31.320772,34.827267
95,32.721474,29.832846,37.445686
96,33.903973,32.01079,34.08524
97,35.076202,26.516989,38.40681
98,36.860283,39.69556,23.444159
99,32.491867,33.057194,34.45093
100,28.108973,28.104464,43.78656
101,31.002888,35.02845,33.968655
102,28.30214,34.29608,37.40178
103,34.107536,31.99431,33.898155
104,34.276352,32.77686,32.94679
105,37.504345,29.941347,32.55431
106,34.745686,29.04741,36.20691
107,32.531647,33.854645,33.613712
108,35.025158,29.030043,35.944798
109,33.45448,31.884464,34.661057
110,36.68605,32.26978,31.044165
111,33.40699,34.43935,32.153664
112,34.82164,31.37998,33.79838
113,33.796925,32.44585,33.75723
114,32.89223,34.23733,32.870438
115,33.845863,35.792614,30.361525
116,33.223152,34.701633,32.07521
117,32.707455,33.197384,34.09516
118,33.015297,32.484657,34.500046
119,33.878384,31.27544,34.846184
120,34.46923,33.457695,32.073082
121,33.77127,32.561485,33.667244
122,39.78367,27.206617,33.009716
123,27.609697,36.851368,35.538933
124,33.21471,34.76124,32.02405
125,33.473553,32.091827,34.43462
126,30.157106,33.733967,36.108925
127,35.672836,32.217873,32.10929
128,30.08917,35.23127,34.679554
129,32.441162,35.943,31.615833
130,33.221825,31.647392,35.130787
131,34.075672,33.23229,32.69204
132,35.383797,32.030113,32.58609
133,34.366524,30.570177,35.0633
134,35.10259,33.228157,31.66925
135,36.1347,35.279293,28.586006
136,32.672604,33.38421,33.943188
137,30.483145,35.380642,34.13621
138,38.881023,33.218933,27.900051
139,35.339436,31.772232,32.88833
140,34.931038,31.697311,33.371647
141,31.92133,36.308212,31.770456
142,34.11114,32.89135,32.99751
143,33.128414,30.403202,36.468388
144,34.60462,33.220528,32.174847
145,32.655132,34.228497,33.116375
146,32.920383,34.140213,32.9394
147,30.869562,35.114815,34.01562
148,30.34792,30.532858,39.11922
149,33.72975,34.61349,31.656763
150,37.47581,29.278437,33.245758
151,34.361977,35.556023,30.082003
152,37.26871,32.161873,30.569422
153,32.826797,34.0452,33.128
154,29.8061,35.52596,34.667934
155,30.841923,33.789616,35.36846
156,29.184399,36.518986,34.29662
157,36.35675,31.379335,32.26392
158,34.46821,33.338055,32.193737
159,34.033306,33.077026,32.88967
160,32.04741,33.29729,34.655304
161,27.870161,33.061462,39.068375
162,35.69722,32.441467,31.861315
163,33.986286,32.441296,33.572422
164,34.00239,34.43289,31.564724
165,33.845898,32.11057,34.043537
166,36.154564,30.917004,32.928432
167,37.615814,33.64785,28.736332
168,30.289963,32.70631,37.003723
169,22.933788,37.503403,39.56281
170,35.569702,31.613142,32.81716
171,34.093975,34.222034,31.683994
172,33.86099,31.924892,34.21412
173,27.577168,40.436466,31.98637
174,26.54554,32.626526,40.827934
175,32.313644,32.531746,35.154606
176,30.413115,33.922924,35.663963
177,31.463501,32.308617,36.227886
178,34.347065,33.306183,32.34675
179,34.51111,30.798431,34.690456
180,32.838192,32.3783,34.7835
181,31.478695,35.400017,33.12129
182,31.41124,34.546825,34.04193
183,33.603783,33.162956,33.233265
184,32.224506,35.235023,32.540474
185,32.838497,32.54406,34.617443
186,32.02075,36.867027,31.11223
187,34.165424,32.877193,32.957386
188,31.922203,35.24677,32.83103
189,33.2932,31.955782,34.75102
190,32.66053,34.219067,33.120407
191,30.334389,35.342945,34.322674
192,37.193825,29.560667,33.245506
193,31.516335,35.674564,32.8091
194,37.71797,32.714436,29.567596
195,34.928978,31.963821,33.1072
196,33.986923,33.39895,32.61413
197,28.436554,34.940647,36.6228
198,30.500763,33.723343,35.775898
199,33.96469,33.538773,32.49654
200,36.115517,30.386003,33.49848
201,35.933945,29.742527,34.323532
202,32.076736,33.49997,34.423294
203,37.409767,30.978897,31.611338
204,35.685764,32.93772,31.376516
205,33.923386,30.888922,35.1877
206,37.518345,28.971804,33.509853
207,26.329596,37.04559,36.624817
208,30.649515,34.52323,34.82725
209,31.65695,34.352554,33.990494
210,33.907658,35.21479,30.877548
211,33.427418,33.305866,33.266716
212,34.710564,30.84416,34.445274
213,34.541588,34.06177,31.396639
214,27.0424,35.767178,37.19042
215,30.959732,33.52212,35.518143
216,34.94743,33.355965,31.696611
217,35.160465,31.041056,33.798473
218,32.519024,33.22759,34.253387
219,31.241226,34.163593,34.595177
220,33.870846,33.477238,32.651913
221,31.3702,34.616425,34.013374
222,35.46759,33.071663,31.46075
223,26.844137,38.126595,35.02927
224,35.855206,30.409294,33.7355
225,32.04079,30.867031,37.092186
226,31.691551,35.119175,33.189274
227,36.70781,31.68433,31.607857
228,34.64352,31.591082,33.7654
229,35.008495,34.062424,30.929077
230,35.024693,31.909243,33.066063
231,35.17072,33.30444,31.524843
232,32.316025,34.714676,32.969303
233,34.759323,33.572258,31.66842
234,37.319965,34.90479,27.77524
235,32.92461,31.576893,35.4985
236,34.828842,33.298416,31.872746
237,29.03572,31.817326,39.14695
238,32.194958,35.246696,32.558346
239,36.4786,31.974476,31.546923
240,32.4443,34.380974,33.174725
241,30.673906,32.551125,36.77497
242,25.06997,32.25884,42.67119
243,33.073864,32.667435,34.2587
244,31.189419,33.273335,35.53725
245,35.482605,30.57758,33.93982
246,35.073586,33.680397,31.246012
247,30.917412,32.596054,36.48653
248,33.65639,32.769264,33.57434
249,41.372047,29.041615,29.586332
250,33.89394,33.291893,32.81417
251,34.22161,32.90589,32.872498
252,33.259453,32.048355,34.6922
253,32.417587,32.27925,35.30316
254,28.350193,35.726242,35.92356
255,33.37455,35.786114,30.839338
256,35.09416,31.117668,33.788177
257,31.669374,32.955162,35.375465
258,32.8814,32.992233,34.12636
259,34.44214,28.71857,36.83929
260,34.697636,29.765266,35.537098
261,31.678272,35.23455,33.087177
262,33.662006,34.24639,32.091602
263,36.07976,26.148438,37.7718
264,34.599297,31.747591,33.653114
265,37.488792,29.790249,32.720963
266,33.332767,32.14041,34.526814
267,31.491137,34.51731,33.991547
268,29.564793,36.939335,33.49587
269,27.504051,36.95238,35.543568
270,30.87474,33.139904,35.985355
271,36.82334,29.376936,33.79972
272,34.81186,34.63859,30.549553
273,34.00621,33.00237,32.991417
274,33.64894,33.609333,32.741726
275,34.956642,34.947193,30.096167
276,38.90164,31.590685,29.507675
277,35.8485,33.39814,30.753363
278,34.311726,33.11043,32.57784
279,30.508015,34.8059,34.68609
280,35.330067,31.93194,32.738
281,35.451317,30.574957,33.97373
282,33.688797,34.935455,31.375751
283,33.792416,31.805525,34.402054
284,32.66744,31.097322,36.235245
285,36.686592,30.174463,33.13894
286,25.164154,39.512756,35.323082
287,31.933754,33.06259,35.003654
288,35.953808,26.44623,37.599964
289,33.407597,31.894573,34.697834
290,31.100735,32.11142,36.78784
291,32.765682,32.289387,34.944927
292,32.20089,32.202282,35.59683
293,32.62042,32.379147,35.00044
294,34.99204,30.59583,34.41213
295,23.39264,35.397156,41.21021
296,31.428858,33.760403,34.81074
297,34.8016,32.46632,32.73208
298,31.945122,35.41308,32.6418
299,31.585032,34.65934,33.755623
300,32.57839,33.135952,34.285656
301,34.960373,27.546597,37.493023
302,34.036957,30.952967,35.01007
303,33.848824,35.61489,30.536285
304,31.327013,33.007004,35.66598
305,32.015213,35.744045,32.240738
306,32.415035,32.90447,34.680496
307,34.671543,28.181416,37.147038
308,34.11564,30.89819,34.986168
309,31.022354,36.12501,32.852634
310,34.134247,35.1339,30.73186
311,33.972755,33.864872,32.162373
312,32.651024,34.512672,32.836296
313,30.195719,35.300617,34.503666
314,36.03594,32.532173,31.431889
315,32.14939,32.37759,35.473015
316,34.339508,31.382061,34.27843
317,26.94107,31.838652,41.22028
318,35.87298,31.598345,32.52868
319,31.941334,35.792004,32.26666
320,33.955914,33.376125,32.667957
321,30.602396,35.366028,34.031574
322,34.705276,32.74286,32.55186
323,33.80179,32.267933,33.930283
324,28.812876,35.162277,36.02485
325,34.590668,28.802347,36.606983
326,40.846577,26.644543,32.508877
327,30.39966,36.34392,33.256416
328,34.372513,31.020105,34.607384
329,34.769638,32.29409,32.93627
330,31.686274,34.366505,33.94722
331,33.17672,32.124866,34.698414
332,32.88361,32.620937,34.495457
333,33.635986,33.92066,32.44336
334,33.03165,33.44904,33.519318
335,33.73961,32.76391,33.496483
336,30.571028,34.263176,35.165794
337,33.809917,33.347286,32.842793
338,35.76051,30.963634,33.27585
339,33.32752,33.187313,33.485172
340,33.39956,34.368256,32.23218
341,36.927013,28.139078,34.933903
342,30.603977,33.44567,35.95035
343,32.32566,34.672546,33.001793
344,34.380768,34.0166,31.602638
345,36.57005,35.565594,27.864355
346,33.725216,33.399307,32.875477
347,33.875458,32.239582,33.88496
348,37.782093,29.270596,32.947308
349,33.045834,32.309105,34.645065
350,32.62184,38.487526,28.890633
351,39.22649,33.253258,27.520252
352,36.078068,27.669981,36.25195
353,35.181763,35.204254,29.613983
354,33.915146,32.672634,33.412212
355,34.394825,30.829498,34.775673
356,32.808704,33.824177,33.367123
357,34.917095,34.428303,30.654604
358,34.422195,30.897013,34.680794
359,33.670475,31.914476,34.415047
360,32.191616,35.204853,32.60353
361,32.75833,36.414642,30.82703
362,35.516743,33.72894,30.754313
363,32.501568,32.302696,35.19574
364,30.141264,36.65525,33.20349
365,29.621119,35.617985,34.760895
366,32.42935,33.46764,34.103012
367,34.8401,35.4027,29.757198
368,32.896038,34.029305,33.07466
369,33.920933,32.975952,33.10312
370,35.648373,30.029142,34.322487
371,25.62089,41.60927,32.769836
372,32.823086,33.79144,33.38547
373,35.777752,31.093649,33.128597
374,32.788357,28.98556,38.226078
375,33.969707,31.880846,34.14945
376,32.092384,34.383797,33.52382
377,32.312016,33.298943,34.38904
378,34.19629,34.577732,31.225985
379,30.35345,32.450886,37.19566
380,32.043213,32.60913,35.347656
381,35.408665,32.706253,31.885075
382,34.843784,32.866753,32.289463
383,34.778282,33.85449,31.367233
384,30.681637,34.457092,34.86127
385,30.192486,33.52993,36.277588
386,33.785706,31.608152,34.606136
387,33.00657,32.30187,34.691555
388,36.440533,30.213457,33.34601
389,31.452593,34.621185,33.92622
390,34.88558,32.081738,33.032684
391,30.015854,32.739784,37.24436
392,31.130049,33.193985,35.67596
393,32.300484,34.795902,32.90361
394,32.86143,33.907597,33.23098
395,34.05824,30.064625,35.87714
396,33.057285,33.492348,33.450363
397,34.63382,28.054995,37.311184
398,34.497242,31.448353,34.0544
399,30.742947,35.66342,33.593636
400,31.702003,33.277668,35.020332
401,34.005875,30.269215,35.72491
402,33.979843,34.702824,31.317335
403,31.361633,35.15369,33.484673
404,35.642273,30.214252,34.14347
405,33.09215,32.9338,33.974056
406,30.94626,36.234444,32.81929
407,28.634409,37.01828,34.347317
408,34.659203,31.652182,33.688606
409,33.664616,31.563673,34.771713
410,22.388908,42.005894,35.605194
411,35.598774,34.622574,29.77865
412,33.707783,33.247406,33.044807
413,39.3229,28.162748,32.514347
414,34.333466,32.028507,33.638023
415,31.742414,33.46641,34.79118
416,36.798954,28.651438,34.54961
417,31.91453,35.61992,32.465553
418,29.419561,35.203888,35.376545
419,34.14174,32.39731,33.46095
420,39.180912,26.068533,34.75056
421,28.868845,25.508472,45.62268
422,31.038322,36.52497,32.436707
423,33.10222,32.466053,34.431725
424,36.043938,31.014633,32.94143
425,31.965292,35.567528,32.467182
426,33.975117,34.228817,31.796068
427,33.421852,30.913479,35.664673
428,27.02865,32.955112,40.016235
429,35.54157,32.822697,31.63573
430,33.683403,35.24766,31.068935
431,35.514633,33.826683,30.65869
432,36.52332,29.243877,34.232807
433,39.07509,30.206797,30.718115
