,y,?,n
102,30.966625,33.7514,35.281975
103,34.044724,38.036655,27.918615
104,27.43017,35.73139,36.838432
105,36.354847,32.330296,31.314854
106,32.505436,49.391376,18.103188
107,28.989449,29.077744,41.932808
108,36.204494,31.335121,32.46038
109,28.86744,32.262135,38.870426
110,37.634502,27.798521,34.56698
111,29.285252,35.63504,35.079704
112,39.4332,24.689154,35.87764
113,31.14464,33.263744,35.59162
114,31.153028,33.832,35.01497
115,29.233402,34.57759,36.189007
116,34.705482,34.66102,30.633503
117,32.984337,26.179182,40.83648
118,34.605186,32.066746,33.32807
119,37.700504,29.229603,33.06989
120,37.753807,24.379072,37.86712
121,37.651,25.24424,37.10476
122,36.969204,29.420038,33.61076
123,27.07704,35.259274,37.663692
124,36.80371,34.55026,28.64603
125,36.55542,33.51685,29.927725
126,31.033203,33.093647,35.873146
127,30.759167,34.043537,35.197292
128,30.42026,35.33551,34.244232
129,32.39322,29.686747,37.920033
130,34.343086,28.78764,36.86928
131,39.54823,26.611704,33.840065
132,39.159946,29.256514,31.583542
133,38.154114,30.612427,31.233463
134,37.894215,25.432041,36.67374
135,37.77316,28.691282,33.53556
136,30.598873,34.211426,35.189705
137,32.27864,33.370136,34.351215
138,29.554844,32.849953,37.5952
139,38.075115,28.230524,33.694366
140,37.50511,29.975,32.51989
141,37.64036,29.54857,32.811066
142,18.70065,20.51454,60.784817
143,30.825373,35.183445,33.99118
144,24.480864,37.466328,38.052807
145,36.027008,30.904003,33.068985
146,32.26072,34.01536,33.72392
147,38.484116,26.520103,34.995785
148,33.064373,32.761948,34.173676
149,36.73469,35.071632,28.193676
150,37.984142,29.974928,32.04093
151,26.194447,22.969065,50.836487
152,8.763829,10.90779,80.32838
153,35.50912,36.50423,27.986649
154,36.482025,27.40807,36.109905
155,37.740223,33.63613,28.62364
156,30.038012,34.031796,35.93019
157,35.226334,37.20404,27.569624
158,6.632966,7.794495,85.57253
159,31.701475,34.54688,33.751648
160,29.85904,33.954662,36.186302
161,35.30117,19.071531,45.6273
162,40.404964,25.085821,34.509216
163,31.920794,32.538593,35.540615
164,30.328077,33.68928,35.982643
165,35.141277,31.48141,33.37731
166,39.798626,33.578777,26.622597
167,33.10049,33.273315,33.626198
168,29.78451,29.436926,40.778572
169,28.793182,26.121479,45.085342
170,37.23848,32.35581,30.405718
171,26.515118,34.677223,38.80766
172,29.1193,24.618843,46.261852
173,33.158794,34.660645,32.18056
174,28.137987,35.200024,36.661983
175,30.635303,31.115004,38.24969
176,32.391167,31.858942,35.749886
177,34.64541,31.794197,33.560394
178,31.880823,31.595299,36.52388
179,28.815784,34.290226,36.893986
180,32.492126,33.229412,34.27846
181,27.714878,35.559147,36.725975
182,28.833189,38.194336,32.972473
183,31.241125,33.931805,34.827076
184,24.828714,36.760246,38.411037
185,37.354916,30.993113,31.651968
186,28.049007,36.29324,35.657757
187,35.918903,36.374615,27.706484
188,28.359777,35.929794,35.71043
189,36.530228,28.73859,34.731182
190,35.527985,30.471546,34.00047
191,26.474052,28.52397,45.001976
192,22.418398,36.669647,40.91196
193,32.33259,29.373486,38.29393
194,36.273197,25.342283,38.38452
195,39.84422,22.262516,37.893265
196,38.95417,29.37521,31.670614
197,32.510677,30.956188,36.53314
198,30.180391,34.684883,35.134724
199,31.34914,29.102734,39.54812
200,18.852844,20.50334,60.643814
201,29.468527,25.545116,44.98636
202,27.32297,23.173376,49.503654
203,41.568905,24.580835,33.850258
204,31.158361,32.01911,36.82253
205,34.90284,34.098454,30.998701
206,33.176918,34.07278,32.7503
207,30.544952,24.913826,44.54122
208,33.898125,30.898434,35.203438
209,26.952215,37.232143,35.815643
210,37.54837,27.249395,35.202236
211,32.42669,32.76399,34.809326
212,25.899061,36.305466,37.795467
213,32.022648,28.68307,39.294285
214,38.229404,34.268085,27.502506
215,28.943947,26.53851,44.51754
216,38.446613,34.41385,27.139536
217,23.758768,25.49806,50.743176
218,32.96391,30.093924,36.942177
219,30.895746,34.563087,34.54116
220,31.852024,31.50588,36.642094
221,26.42223,36.580387,36.997383
222,36.127647,32.60038,31.271976
223,39.396687,26.297558,34.30575
224,33.655502,30.961693,35.3828
225,33.762745,29.499413,36.737846
226,31.117672,29.05143,39.830894
227,41.734447,25.896067,32.369484
228,29.991085,25.599579,44.409336
229,35.810055,36.95347,27.236479
230,36.34571,36.464314,27.18998
231,32.696365,33.156017,34.147614
232,40.658836,23.40839,35.932774
233,31.058306,30.831871,38.109818
234,36.979794,28.975794,34.044415
235,34.07043,26.833189,39.096382
236,31.156624,30.434963,38.408417
237,17.907848,20.515284,61.576874
238,38.107117,26.973593,34.91929
239,40.3055,29.609516,30.084988
240,27.439869,24.119032,48.4411
241,35.382042,28.500822,36.11713
242,33.85098,30.669931,35.479088
243,30.454853,26.638493,42.90665
244,33.563496,29.443228,36.99327
245,26.482655,36.71264,36.80471
246,38.322796,33.74844,27.928766
247,26.499302,37.704704,35.795994
248,32.258236,31.407911,36.33386
249,39.771774,26.135063,34.093155
250,36.10534,29.510937,34.383724
251,29.69025,33.994,36.315746
252,35.937412,30.286201,33.776382
253,25.582005,24.807959,49.61004
254,21.268167,33.37356,45.358273
255,34.145035,34.567253,31.287712
256,37.0014,27.509094,35.48951
257,32.69631,32.71755,34.586136
258,29.872332,33.630356,36.497314
259,32.870815,25.247732,41.88146
260,31.045786,33.765324,35.188885
261,30.258766,33.94945,35.791786
262,29.704227,34.332584,35.96318
263,32.028774,30.944952,37.02628
264,34.286995,32.484726,33.22828
265,36.709564,29.226715,34.063717
266,32.52308,31.978045,35.49888
267,36.415344,26.18322,37.401432
268,33.775757,32.00538,34.218864
269,33.66841,31.28758,35.04401
270,38.720936,26.850542,34.428516
271,35.813908,27.098148,37.08794
272,37.451683,27.699825,34.8485
273,36.492172,28.61763,34.8902
274,28.956238,36.270092,34.77367
275,38.300648,31.55179,30.147562
276,37.942444,28.810442,33.247116
277,38.036224,28.685566,33.27821
278,36.07426,27.957994,35.96774
279,33.813446,33.69038,32.49617
280,36.832256,30.026213,33.141525
281,38.822815,28.604689,32.5725
282,37.02253,31.495142,31.482327
283,28.838285,36.28395,34.877766
284,32.931995,32.03,35.038006
285,32.133644,31.311857,36.554497
286,22.64508,54.554306,22.800613
287,31.219774,31.46879,37.31143
288,24.47062,21.504385,54.024994
289,31.097078,31.773993,37.12893
290,31.034464,30.889526,38.076008
291,32.560665,31.141844,36.297485
292,32.84501,31.72378,35.431213
293,31.603659,34.35696,34.03938
294,40.380722,23.764694,35.854576
295,37.222546,27.693886,35.08356
296,30.565697,33.653942,35.78036
297,29.360235,34.23407,36.405693
298,32.614388,30.443653,36.941956
299,36.52226,33.062763,30.414978
300,34.13055,29.09933,36.770123
301,37.43489,27.63407,34.931038
302,37.709152,32.758244,29.532608
303,41.051964,25.89752,33.050518
304,35.68868,33.47406,30.83726
305,31.486643,33.427094,35.08626
306,27.765823,35.932777,36.301403
307,36.172325,33.344986,30.482695
308,24.341747,22.663935,52.994324
309,41.251873,23.542587,35.205536
310,32.59383,31.375906,36.030266
311,26.319933,42.96008,30.719995
312,38.335503,27.96427,33.700226
313,35.502113,29.02208,35.47581
314,31.505457,24.968908,43.52563
315,28.2897,33.224895,38.485405
316,33.003544,31.864769,35.131687
317,30.6537,34.19952,35.146774
318,30.447329,30.59528,38.95739
319,29.92452,28.973648,41.101833
320,30.313482,29.703722,39.98279
321,29.982964,33.57807,36.438972
322,26.938868,36.45362,36.60751
323,35.924397,28.815165,35.260437
324,30.20811,35.732525,34.05936
325,35.711857,32.148197,32.139942
326,40.25641,24.74354,35.000046
327,32.246235,30.573065,37.180702
328,30.024698,32.342945,37.632362
329,37.75214,26.960442,35.287422
330,32.100975,33.05169,34.847343
331,28.778128,27.222908,43.998962
332,33.349464,29.9652,36.685333
333,30.65194,34.335396,35.012672
334,39.03712,27.491024,33.47186
335,30.385675,31.91736,37.696968
336,31.506283,33.32339,35.170326
337,31.862333,34.869194,33.268475
338,36.154526,28.347948,35.49752
339,37.4679,35.531506,27.000597
340,30.523142,34.739464,34.73739
341,32.00139,31.974483,36.024128
342,38.849487,27.806667,33.343853
343,32.71077,33.071125,34.21811
344,38.263626,32.040207,29.696175
345,40.203644,25.588816,34.207542
346,31.338554,38.22139,30.44006
347,30.00144,35.648926,34.349636
348,37.8872,26.08384,36.028965
349,33.022354,31.425608,35.552036
350,34.797424,36.041683,29.160896
351,36.263256,28.628407,35.10833
352,37.143578,35.214485,27.641932
353,32.402096,36.090096,31.50781
354,36.869858,28.12643,35.003708
355,32.224342,34.391773,33.383884
356,38.69486,22.136017,39.16913
357,25.517273,22.62223,51.8605
358,38.99393,28.611189,32.394886
359,30.328724,34.73008,34.941193
360,32.129868,24.467667,43.402462
361,30.25856,35.849262,33.892178
362,38.179935,24.910526,36.909546
363,35.92905,34.768486,29.30246
364,32.539444,33.112614,34.34794
365,31.43551,31.1451,37.41939
366,32.992138,34.601486,32.40638
367,28.893488,35.506004,35.600506
368,34.72063,36.160507,29.118866
369,32.582935,34.752213,32.66486
370,29.541393,34.266193,36.192413
371,37.867268,27.023497,35.10923
372,30.918703,34.663086,34.418213
373,38.033585,28.784382,33.182034
374,37.36462,29.006407,33.62897
375,22.166872,25.600853,52.232277
376,41.695137,24.517164,33.787697
377,37.072998,28.227571,34.69943
378,38.015533,24.585945,37.39852
379,33.401154,28.75418,37.84466
380,30.16377,32.20163,37.634598
381,39.015026,28.669914,32.31506
382,38.73439,20.28741,40.978195
383,39.91654,25.493067,34.590393
384,29.124836,36.282455,34.59271
385,34.579075,28.733355,36.687572
386,29.753742,33.043728,37.202526
387,36.6295,35.264664,28.105837
388,30.165928,35.146317,34.687756
389,30.01723,27.848953,42.133816
390,30.090109,31.87827,38.031616
391,31.25193,33.606018,35.142048
392,21.158443,43.465984,35.37557
393,30.14898,41.206993,28.644026
394,29.734457,37.104286,33.16125
395,16.87535,17.66742,65.45723
396,31.04585,34.64739,34.306755
397,21.429085,21.642338,56.928574
398,33.82315,37.258617,28.91823
399,35.464275,31.174881,33.360844
400,38.717545,34.019096,27.263361
401,41.379013,27.77194,30.849043
402,35.54332,29.489666,34.96701
403,36.247837,31.364632,32.387527
404,41.197285,23.631783,35.17093
405,29.926146,31.553312,38.52054
406,37.76976,25.524918,36.70532
407,29.264885,34.597054,36.13806
408,34.626408,34.783813,30.589775
409,37.40843,29.54305,33.048523
410,28.624851,33.16019,38.214962
411,37.20654,30.019947,32.773514
412,44.037647,24.567467,31.394884
413,31.408375,31.58393,37.00769
414,31.295105,31.755308,36.949585
415,37.128788,30.010912,32.8603
416,33.686943,26.063198,40.249855
417,29.104248,26.892298,44.00345
418,28.24474,26.663006,45.09225
419,37.189045,29.050755,33.7602
420,33.008938,32.21537,34.7757
421,30.511534,35.099487,34.388977
422,29.184929,35.608486,35.206593
423,29.709023,32.393414,37.89756
424,30.069086,24.270618,45.660297
425,22.541162,21.993773,55.465065
426,39.219997,24.339708,36.4403
427,30.336016,34.85051,34.813473
428,28.841248,24.339706,46.819046
429,38.844612,37.94063,23.21476
430,33.548016,29.204512,37.24747
431,43.107933,22.360712,34.531353
432,35.89233,33.929512,30.178156
433,39.628044,28.10973,32.262222
