,y,?,n
237,45.55999,29.660877,24.779127
238,45.576298,29.704454,24.719246
239,45.667763,29.769802,24.562428
240,23.945938,32.80286,43.2512
241,45.341976,29.367247,25.290775
242,45.591362,29.716667,24.691967
243,37.960983,35.483368,26.55565
244,26.381275,38.33025,35.28847
245,44.402714,31.260145,24.337141
246,45.51574,29.500883,24.983376
247,44.36371,31.289669,24.346624
248,42.064766,29.398514,28.536728
249,33.498928,37.8151,28.685978
250,25.965107,37.879078,36.155815
251,24.501566,32.376377,43.12206
252,23.90327,32.747658,43.349068
253,24.70545,37.53339,37.761158
254,23.982775,32.848534,43.168686
255,45.3853,30.236277,24.37843
256,42.65693,32.59598,24.74709
257,25.007856,32.029137,42.96301
258,29.0515,33.265217,37.68328
259,25.290596,37.782124,36.927284
260,45.534023,29.831135,24.634834
261,45.516716,29.793543,24.689747
262,23.54366,36.40506,40.051277
263,45.464447,29.46861,25.066944
264,43.53191,30.781713,25.686377
265,30.87447,39.60935,29.516182
266,23.493546,33.20463,43.301823
267,27.378405,31.46638,41.155216
268,25.107721,31.974411,42.917866
269,27.702576,31.736586,40.560837
270,23.517021,33.127117,43.35586
271,23.75784,32.92274,43.31942
272,23.687958,33.153637,43.15841
273,45.521355,29.575825,24.902826
274,44.48773,31.183096,24.329176
275,28.658876,31.616693,39.72443
276,45.412914,29.407955,25.179136
277,28.605955,33.40128,37.99277
278,24.25828,37.161316,38.580406
279,25.47172,38.16892,36.359364
280,45.55958,29.607576,24.83284
281,31.369558,32.70529,35.925148
282,45.58644,29.680756,24.732803
283,45.044388,30.597233,24.358381
284,24.96735,32.034607,42.998043
285,44.85236,29.462063,25.68558
286,23.327955,35.825603,40.84644
287,23.723606,33.17012,43.106277
288,36.52907,36.188236,27.282684
289,45.00834,30.68375,24.30791
290,28.765207,39.34929,31.885508
291,23.407093,33.355724,43.23718
292,23.821228,32.84393,43.334846
293,34.36813,32.927757,32.704113
294,45.603664,29.582644,24.813686
295,43.168633,30.099327,26.732042
296,25.644827,31.717947,42.637226
297,28.57522,39.5447,31.880077
298,26.17161,31.556335,42.272057
299,45.581802,29.712969,24.705229
300,45.234688,29.283588,25.481724
301,45.539604,29.987255,24.473143
302,44.02961,31.522205,24.448189
303,45.37432,29.3682,25.257475
304,45.63076,29.601177,24.768063
305,37.72765,30.458582,31.813774
306,31.720812,38.336956,29.94223
307,26.16674,32.852024,40.981247
308,24.618862,32.287094,43.094036
309,36.355408,33.327152,30.317446
310,44.546337,31.169065,24.284595
311,27.710566,36.538662,35.75078
312,30.130419,37.634064,32.235516
313,45.50687,29.545021,24.948109
314,45.630005,29.841808,24.528193
315,38.741573,35.00044,26.25798
316,43.968,31.624746,24.407255
317,27.48102,32.223125,40.295856
318,45.576782,29.578146,24.845076
319,45.47726,29.483175,25.039566
320,45.24694,30.423841,24.329224
321,43.908714,29.998785,26.092499
322,23.204826,34.001167,42.79401
323,43.020386,32.036774,24.942842
324,42.381607,30.05412,27.564281
325,44.621204,30.97997,24.39882
326,23.937637,36.65875,39.40361
327,37.916737,34.141426,27.941837
328,33.64851,30.627146,35.724342
329,26.008324,31.914402,42.077274
330,23.81534,32.871944,43.312717
331,28.803173,32.68371,38.51311
332,23.662947,32.992016,43.345028
333,35.9482,34.60291,29.44889
334,45.10375,30.570734,24.325521
335,45.53404,29.555277,24.91069
336,24.955378,35.70011,39.344517
337,45.02496,29.24855,25.726488
338,34.29039,36.53605,29.17356
339,42.700596,32.3745,24.924908
340,45.425262,29.370377,25.204357
341,31.899414,32.47905,35.62153
342,24.00271,36.62309,39.374195
343,45.46223,29.44957,25.088203
344,26.997032,38.581078,34.421894
345,24.574245,32.45849,42.96727
346,26.320747,36.830387,36.848877
347,29.927254,31.23363,38.83912
348,45.47201,29.428083,25.099901
349,24.515032,37.35825,38.12672
350,25.578728,31.738678,42.682594
351,45.560272,29.937693,24.50203
352,34.440933,32.197563,33.361504
353,26.513811,32.16898,41.317204
354,37.383087,34.720646,27.896265
355,24.445995,37.391895,38.162117
356,45.443882,30.157324,24.398794
357,26.388306,31.622437,41.989254
358,43.910267,31.494205,24.59552
359,23.806017,36.604736,39.589245
360,25.134247,31.944864,42.920887
361,24.937233,35.694496,39.368263
362,24.77311,32.124027,43.102867
363,45.521996,29.536703,24.941298
364,45.143112,29.233303,25.623587
365,44.998753,29.757887,25.24336
366,29.66395,38.63868,31.697374
367,23.900465,33.814423,42.285114
368,24.164225,33.550858,42.28492
369,45.369137,30.26495,24.365906
370,45.444927,30.142847,24.412218
371,45.44733,29.461374,25.091297
372,36.394672,36.30424,27.301079
373,45.564,29.870834,24.565163
374,23.38533,33.280453,43.334217
375,43.812992,31.516075,24.670929
376,26.067242,31.595049,42.33771
377,23.344137,36.0904,40.56547
378,31.080172,39.011623,29.908201
379,26.468596,31.434155,42.097244
380,45.462746,30.112297,24.424955
381,45.377262,29.442575,25.180159
382,25.109982,32.11917,42.770844
383,41.722572,30.118006,28.159424
384,23.583399,36.19662,40.219982
385,24.783663,38.10168,37.114655
386,45.25848,29.68954,25.05198
387,23.004963,34.82986,42.165176
388,28.398556,35.02555,36.57589
389,27.780258,31.24119,40.97855
390,44.5387,31.063335,24.397964
391,23.483269,34.294426,42.22231
392,44.363285,29.361952,26.274761
393,45.352566,30.29007,24.357365
394,23.346535,33.696514,42.95695
395,41.699703,33.15603,25.144268
396,24.678085,32.270332,43.05158
397,28.166992,31.15494,40.67807
398,43.059795,32.236977,24.703232
399,25.207487,31.999653,42.79286
400,43.669224,31.745535,24.585241
401,45.417656,29.375648,25.206694
402,26.332304,39.093407,34.57429
403,38.242687,30.053701,31.70361
404,45.591606,29.821754,24.586645
405,45.082554,30.613867,24.303583
406,25.999884,31.7086,42.291527
407,43.811207,31.641615,24.547176
408,28.38236,39.202938,32.414696
409,40.52082,31.222713,28.256474
410,28.400862,38.32003,33.279118
411,24.479147,33.549038,41.971817
412,45.41877,30.143839,24.437391
413,23.026834,34.24224,42.730927
414,39.715557,34.50167,25.782776
415,44.23098,31.429708,24.33931
416,43.78747,31.71686,24.495667
417,23.908073,32.92675,43.165173
418,26.110607,36.707497,37.181896
419,28.736023,38.269527,32.994453
420,38.98188,33.295082,27.723036
421,26.022858,31.682453,42.294697
422,39.00466,32.63201,28.363333
423,39.193336,34.71037,26.096296
424,23.86942,33.028004,43.102585
425,45.55988,29.848612,24.591515
426,45.28214,30.373514,24.344353
427,25.125704,31.959879,42.914413
428,35.513756,31.780428,32.70582
429,24.643566,32.246292,43.110146
430,44.03711,29.479187,26.4837
431,44.82082,30.912172,24.267008
432,32.545177,31.252272,36.202557
433,25.343872,31.846294,42.809834
