,y,n,?
58,88.48071,6.5342793,4.9850097
59,89.80578,5.9440336,4.2501917
60,89.40197,6.3522177,4.2458186
61,89.483986,6.17489,4.3411274
62,87.96306,6.9042497,5.132686
63,89.44384,6.317359,4.2388005
64,89.02222,6.3291845,4.6485887
65,89.41935,6.3379416,4.2427025
66,89.522575,6.2135243,4.263898
67,4.4728456,7.6534705,87.87369
68,87.5329,7.388994,5.0781126
69,5.812313,86.52832,7.659358
70,85.85297,8.137467,6.0095673
71,89.480034,6.2732277,4.2467413
72,5.7225676,86.71572,7.561718
73,8.234954,84.48362,7.2814307
74,88.54628,6.702373,4.751354
75,87.24101,6.6807947,6.078198
76,88.026306,6.8421626,5.1315374
77,89.48254,6.2728486,4.2446117
78,16.511763,49.96942,33.518818
79,6.788578,84.40345,8.807979
80,7.922194,81.24803,10.829773
81,6.7128873,84.783875,8.503239
82,5.947767,86.20641,7.8458176
83,5.961975,9.489337,84.54869
84,7.1104975,83.21999,9.669515
85,6.202548,86.42531,7.372146
86,6.472185,84.958275,8.569537
87,88.08206,6.729006,5.1889324
88,5.7443085,86.62558,7.6301084
89,5.7812405,86.656944,7.561812
90,6.543207,84.96487,8.49193
91,89.36572,6.381444,4.252833
92,6.022729,86.204025,7.7732377
93,5.769113,86.48588,7.7450147
94,6.56131,85.90566,7.53303
95,9.289648,83.511734,7.19862
96,6.1777406,85.748436,8.07382
97,89.59452,5.961548,4.4439383
98,6.638743,84.36264,8.998617
99,6.9896064,84.11885,8.891543
100,5.7579975,86.53666,7.70534
101,5.7065396,86.82438,7.469074
102,5.7562943,86.52637,7.7173367
103,10.776313,11.460384,77.7633
104,89.43911,5.994656,4.566226
105,86.39915,7.8427367,5.7581196
106,4.789764,7.9344974,87.27574
107,6.4600906,11.919954,81.61996
108,65.52434,16.382433,18.093231
109,5.7790647,86.507484,7.713448
110,4.2423377,7.9308586,87.826805
111,4.362812,7.7065525,87.93063
112,5.0670314,9.038981,85.89398
113,4.301435,8.173611,87.524956
114,5.54379,10.031995,84.42422
115,5.7569766,86.53728,7.7057467
116,89.78413,5.962884,4.25299
117,89.63598,5.95747,4.406552
118,6.2014513,86.02724,7.7713027
119,4.442056,8.628152,86.929794
120,4.515798,7.6841683,87.80004
121,6.255102,85.29091,8.453984
122,4.5945234,7.7494016,87.65608
123,4.419108,7.6783776,87.90252
124,5.072496,9.101992,85.82551
125,4.507369,7.4281325,88.0645
126,4.719907,9.156265,86.123825
127,4.23337,7.634844,88.13178
128,4.7030687,8.655665,86.64127
129,4.528949,7.79147,87.67958
130,6.8440967,83.86551,9.290393
131,5.865826,86.35566,7.7785177
132,6.0510635,85.785416,8.163518
133,6.5324693,84.895004,8.572528
134,7.224833,82.9427,9.832466
135,89.48416,6.2784543,4.2373886
136,4.3397384,7.762184,87.89808
137,9.015616,78.57848,12.4059
138,5.8558846,86.262856,7.881252
139,5.7844796,86.49868,7.716842
140,6.537222,85.576096,7.886683
141,7.185398,83.14606,9.668543
142,89.62177,6.140606,4.237617
143,45.034904,21.33094,33.63416
144,5.772308,86.47693,7.7507625
145,87.65549,6.9867144,5.3578014
146,5.782801,86.584305,7.632894
147,89.39192,6.3603706,4.247702
148,6.2356377,85.98827,7.7760806
149,89.48068,6.282936,4.2363753
150,88.879585,6.606734,4.513686
151,82.94959,9.48929,7.5611258
152,6.923738,84.656235,8.420028
153,84.77133,8.604767,6.6239095
154,89.348045,6.3390703,4.312882
155,82.96923,8.445331,8.585438
156,86.58463,7.939707,5.475661
157,89.597336,6.164816,4.2378535
158,89.47252,6.2915115,4.2359743
159,89.21534,6.151266,4.6333995
160,5.7983313,86.47537,7.7262974
161,89.44864,6.2859664,4.2653985
162,89.48303,6.2728286,4.2441316
163,88.84718,6.6254845,4.527333
164,89.47697,6.287012,4.23602
165,9.168359,83.6263,7.2053447
166,6.951923,83.78185,9.266234
167,6.4171686,86.23557,7.347262
168,6.3254967,82.76991,10.9045925
169,6.963452,83.62437,9.412182
170,4.4888043,7.896,87.6152
171,89.6454,6.1044054,4.250182
172,5.840295,86.30169,7.85802
173,5.2508416,7.880333,86.86882
174,67.8369,15.438661,16.72444
175,5.795702,86.49692,7.707379
176,6.583766,84.49569,8.920552
177,5.9145017,86.26719,7.818303
178,7.7715664,81.636475,10.591958
179,5.0447855,8.339609,86.61561
180,5.774985,86.46957,7.7554507
181,4.9449224,8.663949,86.39113
182,4.449859,7.4759984,88.07414
183,5.7775373,86.47995,7.742503
184,7.1026616,85.37336,7.5239725
185,88.36943,6.74563,4.8849483
186,6.242289,85.58248,8.175227
187,5.030854,8.348694,86.62045
188,5.815894,86.70261,7.4815006
189,4.3258896,7.8194633,87.854645
190,88.212166,6.7755065,5.0123334
191,5.893354,86.52465,7.5819945
192,6.2144756,86.02848,7.757043
193,5.7614317,86.53323,7.7053347
194,6.3333364,85.94915,7.7175164
195,5.9213543,86.598404,7.4802375
196,4.301928,7.8989887,87.79909
197,6.2191563,86.128685,7.6521645
198,86.872795,7.382238,5.7449675
199,5.9882226,86.12324,7.8885326
200,85.7867,8.090751,6.1225543
201,6.016789,86.08003,7.9031796
202,6.788582,85.58813,7.6232967
203,7.098585,85.33066,7.570763
204,6.923262,83.99219,9.084557
205,6.7765794,84.49865,8.724772
206,6.083646,10.636778,83.27958
207,6.5582094,86.0412,7.4005895
208,78.982056,10.809049,10.208899
209,5.8377223,86.40619,7.756089
210,87.74304,7.0570154,5.1999435
211,6.04963,86.01988,7.93048
212,85.81066,7.7931924,6.396148
213,89.709435,5.9512134,4.339357
214,89.40965,6.3459315,4.2444153
215,89.746895,5.978015,4.2750998
216,85.79296,8.398721,5.8083143
217,4.5857334,9.016117,86.398155
218,87.24801,7.217945,5.534043
219,5.762689,86.53171,7.7056036
220,89.485756,6.2742405,4.2400002
221,7.0204005,83.43839,9.541209
222,7.535497,82.290924,10.173576
223,89.20665,6.4185886,4.374763
224,8.675083,16.303944,75.020966
225,5.761347,86.508766,7.7298803
226,5.8807564,86.63031,7.4889317
227,89.52954,6.2248483,4.245614
228,87.22221,7.3722973,5.4054866
229,86.87214,6.91784,6.21001
230,89.48243,6.280826,4.23674
231,77.43841,12.55095,10.010644
232,79.48851,10.53252,9.978977
233,6.0894365,86.379776,7.53079
234,6.94079,83.836426,9.222793
235,6.3468328,86.022545,7.6306233
236,8.799382,79.09613,12.104489
237,89.38124,6.2708044,4.347952
238,6.3448086,85.77934,7.875848
239,5.7394953,86.60434,7.65617
240,6.0560365,85.773346,8.170622
241,5.972906,86.26607,7.7610226
242,87.85249,6.5038548,5.643653
243,5.7550354,86.53577,7.709201
244,6.409339,85.551125,8.039542
245,5.7275863,86.72436,7.548059
246,87.72724,7.1925735,5.0801826
247,4.329833,7.7173524,87.95281
248,5.782777,86.59537,7.6218553
249,87.68461,7.1625113,5.15288
250,87.43228,7.4189224,5.148795
251,80.903786,10.020254,9.075957
252,88.54537,6.503506,4.951122
253,6.303688,85.173325,8.522986
254,5.854216,86.37661,7.769181
255,5.948524,86.09477,7.9567084
256,6.425938,85.11381,8.46026
257,6.213721,85.3911,8.395188
258,7.0642033,83.5066,9.429196
259,5.782476,86.50196,7.7155576
260,5.789648,86.49009,7.7202635
261,5.8762503,86.21245,7.9113045
262,7.78767,84.755066,7.4572673
263,6.1391277,85.72345,8.137432
264,6.04671,86.07889,7.874395
265,5.833228,86.68917,7.477595
266,6.3501954,85.184616,8.465195
267,5.9988165,85.912445,8.088732
268,5.76506,86.497536,7.737397
269,89.47183,6.2921844,4.23599
270,89.17508,6.0496516,4.7752624
271,7.973162,81.19714,10.829695
272,7.4125514,85.20643,7.3810196
273,8.814834,79.278336,11.906826
274,5.943391,86.04762,8.0089855
275,6.5961094,85.53608,7.867813
276,6.717683,84.306755,8.975559
277,9.06969,79.11904,11.811267
278,6.089057,85.93976,7.9711785
279,6.6057043,84.594345,8.799957
280,6.22431,85.752266,8.0234165
281,5.968908,86.171875,7.8592143
282,5.854216,86.37661,7.769181
283,9.006472,78.600876,12.3926525
284,6.866642,83.83196,9.301401
285,6.4582176,84.91395,8.627832
286,88.02618,6.9145484,5.0592747
287,89.06102,6.5020056,4.4369726
288,37.023754,48.715584,14.260655
289,7.781585,81.59022,10.628195
290,5.78708,86.4372,7.775724
291,6.042973,86.30716,7.649867
292,89.45589,6.306868,4.2372427
293,89.432915,6.3266354,4.240451
294,87.48039,7.1244383,5.395161
295,5.762836,86.709274,7.527888
296,85.79557,8.288041,5.9163876
297,84.80234,8.465099,6.7325583
298,88.905106,6.330351,4.764548
299,5.927841,86.08566,7.986498
300,6.453074,84.84584,8.701084
301,5.850499,86.27626,7.8732514
302,5.872459,86.660805,7.4667377
303,89.354805,6.3353457,4.3098426
304,5.985375,86.51305,7.5015836
305,5.942669,86.17438,7.8829536
306,5.789648,86.49009,7.7202635
307,10.009478,76.13867,13.851855
308,5.8005714,86.471535,7.7278986
309,5.760898,86.510185,7.7289157
310,6.5666666,84.98041,8.45292
311,89.483185,6.2798405,4.2369733
312,89.65205,5.95881,4.389142
313,85.315834,8.1655655,6.5185905
314,89.41298,6.303995,4.28303
315,5.789698,86.43032,7.7799783
316,5.8204665,86.43683,7.7427006
317,6.452808,85.21969,8.327498
318,6.474217,85.10282,8.422963
319,89.03452,6.447209,4.518274
320,80.044235,11.570534,8.385231
321,89.520905,6.2028174,4.276278
322,89.356476,6.3888206,4.254699
323,89.359955,6.3860536,4.2539945
324,89.33366,6.347032,4.319315
325,84.96715,8.554022,6.4788275
326,89.252556,6.3925304,4.354919
327,89.33671,6.404525,4.25877
328,4.406309,7.5791144,88.01457
329,89.70632,6.0461893,4.2474885
330,6.475275,11.249014,82.27571
331,5.808481,86.38186,7.809651
332,6.9315777,83.65361,9.414807
333,89.4319,6.3274918,4.2406125
334,8.833885,79.02324,12.142876
335,6.003374,85.90136,8.095268
336,7.8620014,84.920685,7.2173104
337,5.8697233,86.34861,7.781667
338,6.873103,83.79526,9.331636
339,6.565947,84.70913,8.724922
340,4.347177,7.7208548,87.93197
341,83.54878,8.771684,7.6795287
342,6.243166,85.31981,8.437029
343,5.791097,86.44269,7.766207
344,6.4661274,84.80285,8.731032
345,6.5847554,85.53076,7.884484
346,9.41014,15.2290535,75.3608
347,6.1197543,86.299385,7.580863
348,88.01943,7.0297217,4.950847
349,82.85218,9.207516,7.940298
350,6.360784,85.47081,8.168413
351,89.42777,6.3309445,4.2412815
352,50.924248,36.76261,12.313151
353,89.48349,6.272835,4.2436705
354,5.720907,86.83304,7.446049
355,11.671372,80.542595,7.786041
356,5.919732,86.477,7.6032662
357,83.3567,8.731177,7.9121294
358,5.9596667,86.007866,8.032462
359,5.816009,86.36275,7.8212543
360,7.405158,82.60538,9.989471
361,89.20665,6.4185886,4.374763
362,83.653,9.496206,6.8507867
363,88.91276,6.489922,4.597318
364,89.42807,6.296183,4.2757506
365,6.039153,86.03908,7.9217763
366,53.379547,22.87231,23.748142
367,89.25024,6.3116016,4.438164
368,89.687195,6.059666,4.253133
369,89.48558,6.2757125,4.2387094
370,86.98299,7.694167,5.32285
371,89.41701,6.3018894,4.2811046
372,89.479706,6.284052,4.2362394
373,89.71731,5.921792,4.360912
374,89.41099,6.3012743,4.287738
375,4.407554,7.5639067,88.02854
376,87.78636,7.2416587,4.9719715
377,5.796863,86.41168,7.7914467
378,5.779544,86.50672,7.713738
379,89.39975,6.3109837,4.289265
380,89.445755,6.315707,4.2385316
381,86.1002,8.045652,5.8541555
382,89.48546,6.2760563,4.2384872
383,87.67773,7.211011,5.1112676
384,88.55846,6.670488,4.7710495
385,4.3654003,7.6004786,88.03413
386,89.4745,6.2895365,4.2359586
387,89.4319,6.3274918,4.2406125
388,6.040465,86.036674,7.922865
389,4.3910847,7.4709134,88.138
390,89.64382,6.1008906,4.2552886
391,87.434654,7.058566,5.5067806
392,4.607873,7.832665,87.55947
393,81.82145,9.592606,8.585949
394,89.55098,6.13862,4.3104057
395,89.4585,6.304537,4.2369556
396,89.73355,5.954836,4.3116083
397,84.282394,9.061215,6.6563897
398,89.45677,6.3060856,4.2371435
399,89.48578,6.2747746,4.2394457
400,88.62861,6.3737593,4.997634
401,6.3980737,84.944954,8.656976
402,82.99183,8.782761,8.225404
403,78.17359,9.913467,11.912943
404,6.4497895,86.262215,7.2879896
405,9.460165,82.788506,7.7513375
406,5.8572955,86.458,7.684705
407,5.8049755,86.53187,7.66316
408,7.913272,81.309784,10.776941
409,6.630139,84.39425,8.975603
410,6.1494236,85.90335,7.947216
411,8.46927,79.91429,11.61644
412,81.18303,11.431589,7.3853827
413,89.62088,6.137892,4.2412314
414,89.48561,6.273783,4.24061
415,89.28279,6.3754625,4.3417425
416,89.60845,6.149242,4.2423067
417,89.63136,6.1209545,4.2476854
418,89.42807,6.296183,4.2757506
419,89.47252,6.2915115,4.2359743
420,89.63588,6.1249275,4.2391987
421,5.714507,86.834984,7.4505105
422,89.424644,6.333556,4.2418013
423,89.48561,6.273783,4.24061
424,6.425946,85.84869,7.72537
425,6.673634,85.36074,7.965626
426,7.511989,84.20647,8.281538
427,4.537385,7.624145,87.83847
428,5.7582235,86.53648,7.7052875
429,5.807885,86.55687,7.6352434
430,7.0204005,83.43839,9.541209
431,4.7854857,10.22588,84.98863
432,6.847232,84.90283,8.249928
433,89.74398,6.0100117,4.246012
