,y,?,n
145,79.80232,12.349131,7.848545
146,7.725231,10.476879,81.79789
147,82.02611,10.765402,7.208494
148,7.2827115,9.3223915,83.39489
149,83.68039,9.606622,6.712989
150,83.70272,9.693764,6.6035175
151,6.536945,9.878862,83.5842
152,8.743789,11.957066,79.29914
153,82.13312,10.655605,7.2112856
154,80.96263,11.313698,7.723677
155,82.59214,10.143849,7.26401
156,6.761465,10.140427,83.098114
157,82.925545,10.143177,6.931278
158,9.490181,81.200966,9.308854
159,81.317055,11.002743,7.680208
160,78.90623,12.630655,8.463112
161,83.61761,9.553888,6.828508
162,80.14564,11.856574,7.9977803
163,79.92332,11.852023,8.224657
164,7.058838,9.909883,83.03128
165,83.39723,9.820633,6.782137
166,82.39695,10.655308,6.9477415
167,83.777176,9.568389,6.6544347
168,6.824605,10.113327,83.06207
169,6.6235723,9.464915,83.911514
170,83.70758,9.5761,6.7163253
171,9.282991,12.69214,78.024864
172,82.58204,10.291871,7.1260853
173,8.601277,11.79199,79.60673
174,7.114042,10.656163,82.2298
175,11.089368,17.083145,71.827484
176,6.5445414,9.385673,84.069786
177,10.217769,12.289791,77.49245
178,6.8250527,10.602591,82.57236
179,6.9229217,9.656044,83.421036
180,7.552503,11.199849,81.24764
181,8.486596,10.802471,80.71093
182,10.224927,80.02549,9.749581
183,7.1448793,11.315158,81.53996
184,7.124685,9.490543,83.38477
185,7.917191,10.858467,81.22435
186,8.394407,10.835021,80.77057
187,83.010155,10.211255,6.7785883
188,7.0129404,10.262619,82.72444
189,83.36233,9.898355,6.7393208
190,83.74944,9.644463,6.6060977
191,7.2365804,10.027156,82.73626
192,6.805371,10.923996,82.27064
193,6.6514187,10.787907,82.56068
194,83.62172,9.567352,6.8109317
195,9.865727,12.88768,77.2466
196,82.29998,10.37992,7.320101
197,6.800434,10.144516,83.055046
198,6.465591,9.951098,83.58331
199,10.344048,12.63587,77.02008
200,9.586086,12.302107,78.11181
201,8.540495,9.871445,81.588066
202,6.7558885,9.482198,83.76191
203,81.29051,10.492055,8.217425
204,6.6306987,10.268823,83.10048
205,81.25714,10.892539,7.8503313
206,83.339874,9.74265,6.917466
207,13.242962,13.2837925,73.47324
208,7.989467,11.105847,80.90468
209,7.127837,12.552587,80.31958
210,81.50857,11.069846,7.421586
211,6.7614026,10.611598,82.627
212,6.8363905,10.808986,82.35462
213,82.942406,10.02885,7.028744
214,81.99401,10.699666,7.306324
215,81.6414,10.782979,7.575611
216,83.03827,9.960314,7.001415
217,7.646273,10.206936,82.1468
218,7.9533415,11.076886,80.96977
219,9.0105,12.039813,78.94969
220,79.75124,11.649281,8.599474
221,6.9171124,9.136147,83.94674
222,82.13584,10.668698,7.195461
223,83.345535,9.875543,6.778924
224,83.838264,9.442897,6.718838
225,23.687935,21.34666,54.96541
226,7.6710806,11.324135,81.00478
227,81.52597,11.066287,7.4077477
228,61.301186,28.1109,10.587912
229,81.90531,10.899988,7.1946964
230,83.66436,9.725812,6.609824
231,6.869202,11.210147,81.92065
232,81.945335,10.718606,7.336051
233,7.3792324,9.917493,82.70328
234,83.58968,9.609405,6.800907
235,6.9238997,10.204014,82.87208
236,9.784236,12.081373,78.13439
237,7.2226615,11.893591,80.88375
238,82.92554,10.060416,7.014043
239,7.8404493,11.509487,80.65006
240,6.486197,9.850378,83.66343
241,79.587204,12.498091,7.9147005
242,7.435301,10.547797,82.0169
243,7.594727,10.406027,81.999245
244,6.771065,10.758278,82.47065
245,81.90724,10.679036,7.41372
246,82.68676,10.747098,6.566142
247,75.05292,15.435764,9.511322
248,6.664854,9.72483,83.61031
249,82.841995,10.2293005,6.9287024
250,77.831566,13.202736,8.965696
251,11.7400055,17.484087,70.77591
252,83.48801,9.785732,6.7262664
253,11.669171,12.15346,76.17737
254,7.1272187,10.992172,81.88061
255,82.63881,10.269593,7.091593
256,83.60962,9.765432,6.624945
257,6.9351687,11.632928,81.4319
258,7.260544,10.810934,81.92852
259,13.933762,24.199451,61.86679
260,10.71403,10.431785,78.85419
261,7.879427,9.573226,82.54735
262,8.696416,11.535606,79.767975
263,80.68546,10.702872,8.611667
264,6.5909295,9.982521,83.426544
265,82.88783,10.172015,6.940142
266,8.84612,11.354009,79.79987
267,7.0686207,10.098249,82.83314
268,7.9745097,10.532536,81.49296
269,7.624592,10.643001,81.73241
270,6.722943,9.47509,83.80196
271,8.4552355,10.747103,80.79766
272,81.66218,11.244022,7.0937953
273,83.7061,9.500308,6.7935886
274,75.12433,12.926063,11.949605
275,81.75753,11.633927,6.6085467
276,83.608284,9.648724,6.742993
277,82.35152,10.793056,6.8554325
278,83.88571,9.3944435,6.7198486
279,6.673254,9.851114,83.47563
280,83.46863,9.7982645,6.733102
281,82.21772,10.832549,6.949727
282,79.01975,10.506826,10.473428
283,7.4136505,10.063089,82.523254
284,8.639538,12.103651,79.25681
285,7.048836,10.480031,82.47113
286,6.7776055,9.740351,83.48204
287,82.81477,10.284524,6.9007
288,82.56454,10.368274,7.0671873
289,9.876018,80.47247,9.651517
290,10.453301,11.15142,78.39529
291,10.112381,12.779568,77.10805
292,9.46224,12.536219,78.00155
293,12.37724,20.035267,67.587494
294,83.40096,9.700855,6.898183
295,79.96762,11.668722,8.363657
296,7.146381,11.644095,81.209526
297,6.9006453,10.830861,82.26849
298,10.792903,14.029543,75.17755
299,83.18006,10.005101,6.8148336
300,6.7250466,10.44048,82.83447
301,82.777435,10.108441,7.1141267
302,81.22203,11.251974,7.525991
303,83.9332,9.41122,6.655583
304,81.717545,10.83665,7.44581
305,82.05305,10.649935,7.2970195
306,6.921195,9.195712,83.883095
307,82.62606,10.178107,7.195828
308,7.8629465,11.190636,80.94642
309,83.27868,9.925899,6.7954183
310,12.318495,16.01874,71.662766
311,12.5359535,15.006113,72.45793
312,81.36999,11.071134,7.5588746
313,83.37425,9.938402,6.6873484
314,80.84704,11.603732,7.549238
315,7.43044,9.344335,83.22522
316,8.604312,10.959579,80.436104
317,11.432135,12.214022,76.35384
318,8.861639,11.799867,79.33849
319,6.6860003,10.116068,83.19794
320,7.7685127,10.336328,81.89516
321,9.376261,81.46857,9.155169
322,81.33017,10.883135,7.786704
323,82.118675,10.402439,7.4788785
324,83.523285,9.806444,6.6702595
325,6.55962,9.630266,83.81011
326,83.29761,9.97176,6.7306376
327,7.193678,10.649965,82.15636
328,8.913702,10.902733,80.18356
329,82.28956,10.408696,7.3017454
330,8.709986,11.247109,80.0429
331,7.9578176,10.858796,81.18338
332,6.7696104,9.549991,83.680405
333,8.213035,11.712189,80.074776
334,82.211876,10.424935,7.363192
335,7.5519366,10.381431,82.066635
336,7.4876456,10.810611,81.70175
337,8.184123,10.704289,81.11159
338,83.40137,9.777609,6.8210297
339,83.22172,9.776645,7.001642
340,9.212916,12.2162485,78.57083
341,82.546936,10.35571,7.097345
342,82.85661,10.139426,7.0039563
343,6.911683,10.624499,82.46381
344,80.21353,11.507884,8.278581
345,78.226204,12.636371,9.137431
346,83.450226,9.750109,6.7996716
347,9.629207,81.42119,8.949607
348,83.27145,9.900538,6.828014
349,6.6708765,9.877852,83.45126
350,82.824326,9.985914,7.18976
351,7.860586,9.413822,82.72559
352,82.89259,10.15443,6.952972
353,8.088105,9.830838,82.081055
354,8.550884,11.456811,79.9923
355,83.27123,9.820699,6.9080667
356,83.37369,9.891324,6.734988
357,6.6975446,9.396459,83.906
358,81.208725,11.165127,7.62614
359,6.9877176,11.017433,81.99485
360,80.70277,11.495805,7.801428
361,7.187102,10.689744,82.12316
362,82.94205,9.880268,7.177689
363,83.03349,9.999566,6.966935
364,82.13306,10.536266,7.33068
365,6.6182218,9.390469,83.99131
366,81.445335,10.98298,7.5716844
367,7.003928,10.403451,82.59261
368,82.858086,10.15936,6.9825573
369,9.53447,81.35561,9.109911
370,10.6420145,78.704926,10.653054
371,83.67698,9.566333,6.7566915
372,83.14314,9.732107,7.124748
373,82.51682,10.563835,6.9193482
374,81.38845,11.306043,7.305499
375,7.3201075,9.508275,83.171616
376,81.6974,10.691786,7.610811
377,81.49306,10.988863,7.5180845
378,83.45829,9.829149,6.712561
379,6.6435494,9.606636,83.74982
380,83.69208,9.580633,6.727289
381,83.25423,9.89739,6.848392
382,78.76743,13.26535,7.9672203
383,82.91953,10.172721,6.907744
384,81.37334,10.751068,7.875587
385,81.45938,11.873261,6.66736
386,83.66793,9.668266,6.6638074
387,79.238884,11.930855,8.83026
388,12.328501,69.78353,17.88797
389,9.349654,81.12205,9.528299
390,6.746035,10.038444,83.21552
391,82.26728,10.424204,7.3085127
392,6.653843,9.234379,84.11177
393,11.11794,78.54899,10.333064
394,17.351795,38.87143,43.77678
395,82.52751,10.343308,7.129178
396,83.91583,9.403268,6.680902
397,83.54121,9.590303,6.8684897
398,50.70434,36.3283,12.967354
399,72.66255,15.57472,11.762726
400,83.389786,9.7808695,6.829339
401,6.5983586,10.744492,82.65715
402,83.67378,9.742013,6.5842047
403,76.93273,13.503583,9.563694
404,82.704834,10.178573,7.1165996
405,83.746124,9.459352,6.794524
406,81.75316,10.81366,7.4331803
407,7.8331113,9.953877,82.213005
408,82.76664,10.524132,6.7092276
409,82.1249,10.700479,7.174624
410,7.0416713,9.94085,83.01748
411,80.145096,11.864894,7.9900036
412,81.90836,10.714577,7.377056
413,6.7246184,9.423722,83.85166
414,7.5568666,10.342262,82.100876
415,82.710335,10.138376,7.151287
416,10.134412,13.028814,76.83678
417,10.682108,13.0682125,76.24968
418,7.0803432,9.742829,83.17683
419,82.62175,10.108066,7.270185
420,83.58356,9.758033,6.658414
421,12.448098,11.138727,76.41318
422,6.7671666,9.798579,83.43426
423,7.415146,11.334902,81.24995
424,8.1777935,11.442806,80.3794
425,9.064339,11.461226,79.474434
426,77.93493,12.313789,9.751285
427,7.346311,11.726455,80.92723
428,12.973532,74.19644,12.830027
429,83.08488,10.048677,6.866458
430,7.0753217,11.311865,81.612816
431,83.14857,10.045026,6.806403
432,83.853905,9.5519285,6.5941715
433,80.64498,11.283229,8.071796
