,y,?,n
250,39.144352,36.0097,24.845943
251,9.105105,45.308403,45.586494
252,41.229233,33.61672,25.154055
253,18.149931,25.831436,56.018627
254,9.246645,34.570877,56.182472
255,40.47555,32.11851,27.40594
256,40.307037,32.396973,27.295988
257,9.595158,35.192486,55.212357
258,10.342661,34.97507,54.682266
259,12.148394,40.916664,46.934944
260,17.057653,19.668606,63.27374
261,11.837028,23.392927,64.77004
262,12.401882,34.12938,53.46874
263,37.08168,30.07228,32.846035
264,9.813702,31.353664,58.832626
265,40.326385,34.21266,25.460955
266,11.396645,35.82982,52.773537
267,10.00363,33.519417,56.47695
268,10.611581,35.584743,53.803677
269,9.599653,35.80389,54.596455
270,9.630757,31.878817,58.490433
271,12.171412,33.556168,54.272427
272,39.637127,36.361332,24.00154
273,40.20869,32.741158,27.05015
274,42.930214,25.761482,31.308306
275,38.989704,35.974907,25.03539
276,40.12825,33.581387,26.290358
277,40.022697,34.31114,25.666162
278,40.994095,32.402046,26.603853
279,10.0222,33.87805,56.099747
280,41.24435,33.70343,25.052214
281,39.52661,35.916824,24.556566
282,38.757763,31.26401,29.978222
283,9.964628,34.893085,55.142284
284,10.332354,37.748684,51.918964
285,9.972274,31.88582,58.141907
286,10.693706,33.51132,55.79498
287,41.293705,32.165604,26.540691
288,39.69631,35.30478,24.998917
289,11.8561125,54.829643,33.31424
290,17.105713,26.886305,56.007988
291,11.203979,36.978264,51.817757
292,10.852477,37.38461,51.762917
293,12.029571,39.114006,48.85643
294,38.969696,34.47394,26.55636
295,39.28049,28.515646,32.20386
296,9.880538,34.397076,55.722385
297,10.011656,34.156845,55.831497
298,11.882885,37.60915,50.50796
299,40.492744,34.06784,25.439415
300,9.653764,34.094063,56.252174
301,38.538155,35.296078,26.165766
302,38.87878,36.321716,24.799507
303,40.253094,32.705578,27.04133
304,39.312435,35.482075,25.20549
305,41.04954,31.820457,27.129995
306,10.760255,29.779583,59.460163
307,39.515213,33.068,27.416786
308,11.234224,34.59249,54.173286
309,40.950092,34.135826,24.914078
310,10.803607,39.3637,49.83269
311,11.474343,39.61512,48.910534
312,38.59209,36.385616,25.022293
313,41.19818,33.04842,25.753403
314,39.100403,36.664402,24.235197
315,11.906591,28.794586,59.29882
316,12.498932,32.472153,55.028908
317,16.644955,29.040617,54.31443
318,10.947075,35.451435,53.60149
319,9.936528,31.890854,58.17262
320,11.090985,27.96375,60.94526
321,11.419343,54.896675,33.68398
322,39.445377,31.404194,29.150429
323,38.489956,33.08721,28.422836
324,40.932102,33.390324,25.677568
325,10.332123,32.099586,57.568295
326,40.528275,34.30634,25.165388
327,9.125685,34.583534,56.290783
328,13.3680105,32.45981,54.17218
329,39.69475,33.877094,26.428154
330,10.597619,36.062885,53.339493
331,10.203903,37.3301,52.466
332,10.389061,32.044838,57.5661
333,9.809395,37.08992,53.10069
334,40.887177,31.259283,27.853546
335,10.592596,32.101616,57.30579
336,10.576466,34.59607,54.827465
337,11.1992445,35.342735,53.458023
338,41.617012,31.343933,27.039057
339,39.08427,33.947956,26.967775
340,10.176408,38.78721,51.03638
341,39.393005,35.917328,24.68967
342,40.227184,33.859203,25.913609
343,10.730635,30.543726,58.725643
344,39.074955,32.88742,28.037628
345,38.898766,32.60503,28.496206
346,43.486664,30.573563,25.939777
347,12.083503,52.130306,35.786198
348,42.02072,31.752665,26.22661
349,10.024997,33.401615,56.57339
350,40.91521,30.29047,28.794312
351,10.912618,28.422441,60.664932
352,39.826126,34.579132,25.594742
353,12.239761,32.85173,54.90851
354,10.3381,35.173668,54.488228
355,40.99839,31.044617,27.956995
356,40.905754,33.470364,25.623878
357,9.8977785,30.355799,59.746426
358,40.36629,33.679405,25.9543
359,9.819857,35.18834,54.991806
360,38.77358,36.513863,24.712563
361,9.1603155,35.567223,55.27246
362,41.47222,30.284914,28.242868
363,40.012054,34.567326,25.420622
364,40.123634,32.484512,27.391857
365,9.963954,32.785583,57.250465
366,38.496593,31.865358,29.638048
367,10.076712,32.61231,57.31098
368,39.742764,35.515965,24.741272
369,12.123073,52.798325,35.0786
370,12.19806,54.405636,33.396305
371,39.894142,34.00009,26.105764
372,38.171246,33.089684,28.739067
373,39.967747,34.37988,25.652382
374,40.46912,35.649525,23.881355
375,11.5827,28.684435,59.732864
376,38.851593,34.785683,26.362728
377,39.01353,35.21162,25.774849
378,40.667706,32.628155,26.704144
379,10.605023,33.037266,56.35771
380,42.161922,32.39319,25.444885
381,40.578594,33.849068,25.572332
382,39.03616,34.938362,26.025486
383,42.761658,30.7922,26.446142
384,39.02726,32.400276,28.57246
385,40.924797,34.37745,24.697756
386,40.222595,34.131874,25.64553
387,39.79501,27.047125,33.157864
388,11.243611,46.95424,41.802147
389,10.510071,54.682297,34.807632
390,10.191391,34.466434,55.342175
391,43.296608,29.272831,27.430561
392,10.475893,32.489742,57.034367
393,12.93225,51.090176,35.977573
394,13.26539,43.67687,43.057743
395,42.440163,30.380562,27.17928
396,40.513344,32.85094,26.63571
397,41.303295,30.494839,28.201862
398,36.219616,43.245377,20.53501
399,36.481148,27.466206,36.052647
400,39.20433,34.623013,26.17265
401,9.524197,26.64457,63.831234
402,41.836433,32.369877,25.79369
403,39.564106,33.69619,26.739704
404,40.820805,32.29079,26.888409
405,39.891663,33.31583,26.792505
406,39.139835,36.445435,24.41474
407,11.067854,33.87482,55.057323
408,39.631855,32.69102,27.677124
409,39.19715,35.504734,25.298119
410,10.357157,33.834698,55.808144
411,39.84796,34.597885,25.55415
412,40.023304,33.817455,26.159239
413,10.333621,28.76949,60.896885
414,9.811928,34.64797,55.540104
415,42.341045,30.640268,27.018684
416,11.365912,37.056835,51.57725
417,13.726017,33.197075,53.076912
418,9.6820755,31.037136,59.28079
419,39.662777,32.320316,28.01691
420,42.19823,31.875689,25.926086
421,19.710087,20.494083,59.795834
422,9.987818,33.987053,56.02513
423,10.1812315,35.560543,54.25823
424,11.924962,32.935696,55.139343
425,10.857882,35.66935,53.47277
426,36.634247,31.869177,31.496578
427,10.6068945,33.030113,56.36299
428,13.180089,49.462856,37.35706
429,42.120846,31.969177,25.909975
430,10.380629,32.181217,57.438152
431,41.200188,32.729305,26.07051
432,39.92833,33.68452,26.38715
433,38.827484,29.246744,31.925774
